row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.02064372893,0.6289708508,0.814544903,0.03248790801
KMeans,0.02064372893,1,-0.006318150439,0.3964281803,0.01186946432
LogReg,0.6289708508,-0.006318150439,1,0.3310432338,0.02546062089
PCA,0.814544903,0.3964281803,0.3310432338,1,0.02609139161
Random,0.03248790801,0.01186946432,0.02546062089,0.02609139161,1
