row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.7104991128,0,3
MeanDiff,LogReg,0.4510386782,0,3
MeanDiff,PCA,0.7277745333,8.30154064e-07,3
MeanDiff,Random,0.01337140014,0.01151010786,3
KMeans,MeanDiff,0.7104991128,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.1032457345,0,3
KMeans,PCA,0.9551383715,4.668239211e-07,3
KMeans,Random,0.01221156031,0.009054903793,3
LogReg,MeanDiff,0.4510386782,0,3
LogReg,KMeans,0.1032457345,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.1039885722,5.006044047e-07,3
LogReg,Random,0.01325119127,0.01888863522,3
PCA,MeanDiff,0.7277745333,8.30154064e-07,3
PCA,KMeans,0.9551383715,4.668239211e-07,3
PCA,LogReg,0.1039885722,5.006044047e-07,3
PCA,PCA,1,0,3
PCA,Random,0.0136285333,0.00669227921,3
Random,MeanDiff,0.01337140014,0.01151010786,3
Random,KMeans,0.01221156031,0.009054903793,3
Random,LogReg,0.01325119127,0.01888863522,3
Random,PCA,0.0136285333,0.00669227921,3
Random,Random,1,0,3
