row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.2658124167,0,0.8185073836,0,0.26364432,0,0.02171427695,0.01371173323,3
KMeans,0.2658124167,0,1,0,0.005438493955,1.06229684e-18,0.9998823965,0,0.00195274031,0.02769914278,3
LogReg,0.8185073836,0,0.005438493955,1.06229684e-18,1,0,0.004819498516,0,0.0009591371422,0.009358884215,3
PCA,0.26364432,0,0.9998823965,0,0.004819498516,0,1,0,0.002099553533,0.02745587061,3
Random,0.02171427695,0.01371173323,0.00195274031,0.02769914278,0.0009591371422,0.009358884215,0.002099553533,0.02745587061,1,0,3
