row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7491550821,0.564093922,0.7650175444,0.02665407363
KMeans,0.7491550821,1,0.2696965886,0.9886891272,0.01273750455
LogReg,0.564093922,0.2696965886,1,0.2608094355,0.005071689361
PCA,0.7650175444,0.9886891272,0.2608094355,1,0.01336067901
Random,0.02665407363,0.01273750455,0.005071689361,0.01336067901,1
