sim,step_cosine,midpoint_residual
208,0.9296291815,0.09633521285
209,0.9271190223,0.09723927724
210,0.9098362489,0.1086404763
211,0.9110218967,0.110640711
212,0.9184514903,0.1031425106
213,0.9179460919,0.1051054192
214,0.9185677088,0.1037919829
215,0.9274025349,0.09718768504
216,0.9152413161,0.1066507442
217,0.9415739406,0.0875701273
218,0.9197543426,0.1045047421
219,0.9214934143,0.1028582019
220,0.9328583136,0.09329467917
221,0.9373587661,0.09034715654
222,0.9055037265,0.1142014472
223,0.9253942247,0.1002694444
224,0.9182963719,0.1034327275
225,0.9101388691,0.1088111899
226,0.8867761264,0.1239355668
227,0.9216351054,0.1013842748
228,0.9111095937,0.1085645422
229,0.9206788451,0.1022091531
230,0.8894660562,0.1215634703
231,0.9325048133,0.09389850838
232,0.918621775,0.1060449892
233,0.918393952,0.1034529534
234,0.923986449,0.1019729685
235,0.9273821739,0.09711674003
236,0.9053010803,0.1116565102
237,0.9166759149,0.1043232996
238,0.9004898308,0.114452681
239,0.9022980942,0.1156998298
240,0.9448389626,0.08499923282
241,0.9338425966,0.09370582655
242,0.9007255138,0.1146111986
243,0.9402045874,0.08822317882
244,0.9109000187,0.1088006119
245,0.8965449907,0.1173012151
246,0.9254200483,0.09847004738
247,0.8927983651,0.1258214037
248,0.9411645778,0.08732419077
249,0.9358235733,0.0914234348
250,0.9201624537,0.1021030239
251,0.9158454578,0.1049870378
252,0.9109081159,0.1091699069
253,0.9141320411,0.108259848
254,0.9116204622,0.108268061
255,0.9395437711,0.08865668704
256,0.9233130156,0.1023378541
257,0.9307035808,0.09804168989
258,0.9017769831,0.1141121006
259,0.9375049023,0.09052885031
260,0.9258859609,0.09953087952
261,0.9200196482,0.1026824323
262,0.8950827775,0.1176521951
263,0.9483866741,0.08572145353
264,0.9010427911,0.1152055862
265,0.9165234003,0.1052425777
266,0.922262699,0.1019632626
267,0.9172454556,0.1085075581
268,0.9130217757,0.1083063921
269,0.9099799393,0.1086558806
270,0.913026693,0.1179430353
271,0.9179702128,0.103598688
272,0.9003225013,0.1159959545
273,0.9237476521,0.1021576955
274,0.9369467373,0.09052759539
275,0.8885987066,0.1222425485
276,0.9151719794,0.1055735795
277,0.9285999468,0.09650297362
278,0.9105847158,0.1081778013
279,0.8985030201,0.1171292332
280,0.9028433226,0.1169452469
281,0.9390789267,0.089198635
282,0.9323514589,0.09431336333
283,0.8965826393,0.1167728582
284,0.9454629522,0.08403065173
285,0.9000942849,0.114654072
286,0.9240166237,0.09950310825
287,0.9303456287,0.09653615687
288,0.9271535072,0.1001530777
289,0.8884661358,0.1218945819
290,0.9310130174,0.09469177299
291,0.951705291,0.0806448196
292,0.9090353467,0.1093381341
293,0.9122516103,0.1071068287
294,0.9107898261,0.1126351479
295,0.9065121505,0.1120965294
296,0.909508332,0.1094662276
297,0.918909127,0.1027914057
298,0.907496923,0.1105322399
299,0.9206200178,0.1016638173
300,0.9147898595,0.1085692975
301,0.9014779548,0.1140085481
302,0.9143329735,0.1063430867
303,0.9171571742,0.1078435036
304,0.9274218355,0.09711331365
305,0.9351653246,0.09151996758
306,0.9046282526,0.1139468007
307,0.9056066519,0.1131491497
308,0.9386854871,0.08891982957
309,0.9241588155,0.09926664921
310,0.9473279991,0.08229857612
311,0.8588632645,0.1382842634
312,0.930944268,0.09520052856
313,0.9273599874,0.09710548405
314,0.9451624848,0.08538724095
315,0.9211422955,0.1015274956
316,0.9298756233,0.09866554507
317,0.941784075,0.08664327564
318,0.9287633136,0.0961696575
319,0.8841798587,0.1246045531
320,0.9068950219,0.1110054486
321,0.9106063013,0.1088319029
322,0.9013138383,0.1170204404
323,0.903898671,0.1125277767
324,0.9292271549,0.0992940691
325,0.9155415408,0.105155112
326,0.9243311048,0.09950372622
327,0.9141714908,0.1070707347
328,0.9110022784,0.1079192289
329,0.9315627756,0.09748028217
330,0.9252898128,0.09882218198
331,0.9169754198,0.1077108871
332,0.9390625995,0.08867970733
333,0.9449465962,0.08506247065
334,0.9306126312,0.09604020219
335,0.9099180501,0.1086224043
336,0.916573483,0.1103212955
337,0.92196816,0.1011525246
338,0.9144600601,0.1057418071
339,0.9190518426,0.1028767364
340,0.9350244315,0.0919079066
341,0.9154265899,0.1063773547
342,0.9274620814,0.09699734646
343,0.9125904806,0.1090522178
344,0.9253721816,0.1023584503
345,0.8995724316,0.1151630525
346,0.9262864538,0.09793225415
347,0.9172526313,0.10565884
348,0.9415410974,0.09373750696
349,0.8916587048,0.1262617775
350,0.9086374492,0.1094498338
351,0.9092175299,0.1090326093
352,0.913278043,0.1067804812
353,0.9208987308,0.1020602927
354,0.9291128261,0.09585955538
355,0.9315746814,0.09416350278
356,0.9291788967,0.09592435846
357,0.914122211,0.1059296757
358,0.9278990306,0.09700844197
359,0.9362995842,0.09202630977
360,0.9263282861,0.09811458903
361,0.9220462305,0.1011080108
362,0.8829480819,0.1260850489
363,0.9378309831,0.09079528247
364,0.9341417744,0.09241639246
365,0.9030812982,0.1139693436
366,0.9290386596,0.09703164363
367,0.9189990914,0.1030764616
368,0.9099861642,0.1085473134
369,0.9256116126,0.09899551125
370,0.9090344426,0.109287491
371,0.9271177671,0.09757942072
372,0.9224084888,0.1009173626
373,0.9415991476,0.08829459929
374,0.9244768514,0.09905433028
375,0.9346010497,0.0921794759
376,0.8816627657,0.125824904
377,0.8870176523,0.1223765849
378,0.9340351003,0.09239638087
379,0.9203645269,0.1052001517
380,0.9139029714,0.1065820318
381,0.9292968306,0.09613043083
382,0.9022185291,0.1135676457
383,0.9059991633,0.111447914
384,0.9460834557,0.0858065915
385,0.9154073822,0.1057671926
386,0.912543485,0.1069780509
387,0.9257315173,0.09869478589
388,0.8566124636,0.1391949204
389,0.932128869,0.09397541687
390,0.9193800386,0.1026287295
391,0.9149786153,0.1061435369
392,0.9185877749,0.1038752268
393,0.9245992843,0.100112425
394,0.9181267532,0.103589017
395,0.9315307473,0.0944896074
396,0.9139162774,0.1069614294
397,0.9330002669,0.09417326871
398,0.9217495372,0.1009796689
399,0.9299373263,0.095535398
400,0.9270337661,0.09729447109
401,0.927521052,0.09757763743
402,0.9054631755,0.1114626261
403,0.9188384543,0.1029662019
404,0.8718490903,0.1324497449
405,0.9271605635,0.09778901302
406,0.9270345303,0.09783152744
407,0.9184621312,0.1034567011
408,0.9355974657,0.0915876886
409,0.9259930075,0.09831805634
410,0.908953927,0.109204845
411,0.9146547059,0.1055751502
412,0.9160734579,0.1046801721
413,0.9011435918,0.1143873604
414,0.9180750391,0.1035613638
415,0.9149861474,0.1053499953
416,0.9535387227,0.07710920188
417,0.9256629303,0.09984177466
418,0.9140553597,0.1063006907
419,0.930635322,0.09547269154
420,0.8761082032,0.1285159301
421,0.9260593982,0.1000894339
422,0.8951665041,0.1231640333
423,0.8967704409,0.1198151384
424,0.9098429244,0.1087006566
425,0.9128837318,0.1157260282
426,0.9192480244,0.1028170356
427,0.9304909995,0.09503407705
428,0.8986386186,0.1156824408
429,0.9086013399,0.1116771661
430,0.9041732104,0.1122227897
431,0.9099699831,0.1091781649
432,0.8990062402,0.1154505909
433,0.9241380178,0.09990135009
434,0.9167197656,0.1042280335
435,0.9089764258,0.110240427
436,0.9191294344,0.1029803037
437,0.9333005822,0.09333150824
438,0.9089642993,0.1096606969
439,0.9174950072,0.1038038823
440,0.9261822233,0.09822672109
441,0.8952228485,0.1187950003
442,0.9061874347,0.1115165116
443,0.8947217966,0.1179271353
444,0.9267319822,0.09991079505
445,0.920457873,0.1019713245
446,0.9292569845,0.0960423643
447,0.9116337736,0.1139068126
448,0.9162393475,0.1047841435
449,0.9164642595,0.1043974832
450,0.9180002295,0.1039396471
451,0.9139882209,0.1061925173
452,0.9166175029,0.1049092722
453,0.9225413032,0.100785294
454,0.9156294838,0.1061695753
455,0.9041525189,0.1121784923
456,0.9181178961,0.1033268381
457,0.9292666583,0.09574271217
458,0.9211549245,0.1016917382
459,0.923103205,0.1016053999
460,0.9367296385,0.09041564616
461,0.9325307129,0.09352643505
462,0.9137751814,0.1061693476
463,0.9388829611,0.08926010006
464,0.9296875643,0.09660689979
465,0.937836362,0.0908846058
466,0.9200282099,0.108622904
467,0.9238796853,0.09983257398
468,0.9309928292,0.09739480721
469,0.9294820784,0.09737600376
470,0.9306549689,0.0954139512
471,0.9141816636,0.1071155337
472,0.9200331731,0.1025514316
473,0.9308055782,0.09485808326
474,0.9187805349,0.1043243948
475,0.895448309,0.1177501192
476,0.9110242056,0.1085570589
477,0.9086943305,0.1101049801
478,0.9257603562,0.09876904644
479,0.9380104217,0.08967487708
480,0.8739049419,0.1302790368
481,0.9287633129,0.09612374871
482,0.9138690294,0.1069816159
483,0.9106899126,0.1083073334
484,0.9416691043,0.08668775535
485,0.9240189618,0.09951843302
486,0.9182425659,0.103569899
487,0.9246196507,0.09971315706
488,0.9061857189,0.111694614
489,0.9170235411,0.1050099445
490,0.8637825425,0.1358549607
491,0.923466464,0.09997542756
492,0.9141723227,0.1074532064
493,0.9168415142,0.1046839819
494,0.9029745345,0.1133801687
495,0.9153721141,0.1058717947
496,0.9194286173,0.1075384874
497,0.9094625723,0.1092566703
498,0.8962573678,0.1182772599
499,0.9429881265,0.08621278465
500,0.9260154662,0.0980045859
501,0.9272236935,0.0975211632
502,0.9180635325,0.1049081946
503,0.9181830143,0.1034555695
504,0.9207485368,0.1015653134
505,0.9340499783,0.09448395971
506,0.8892203099,0.1258817294
507,0.8803715282,0.126424
508,0.9468822499,0.08513186044
509,0.939387716,0.08842703733
510,0.8757896086,0.1326218585
511,0.9357494781,0.09190300957
512,0.9304009364,0.09771830707
513,0.9222789356,0.1017895447
514,0.938619275,0.09348749992
515,0.9137171197,0.1062114841
516,0.9092497875,0.1096618935
517,0.9006959804,0.1143992291
518,0.9093685249,0.1102149667
519,0.9292931972,0.09613483693
520,0.9100972286,0.108507217
521,0.9207720401,0.1017015644
522,0.9058902455,0.1114585692
523,0.932621448,0.09336913738
524,0.925864101,0.098326737
525,0.9204881419,0.1023159952
526,0.9223682271,0.1030899374
527,0.9255121428,0.09852946529
528,0.8900113618,0.1246567119
529,0.9045616099,0.1148415118
530,0.9135415805,0.1077390331
531,0.9136926867,0.1070975224
532,0.9220550796,0.100711599
533,0.9225444022,0.1022379644
534,0.932242879,0.09369235533
535,0.9283951734,0.09652207074
536,0.9257752691,0.09823924473
537,0.91727844,0.1039294027
538,0.91611537,0.1046627455
539,0.936379219,0.09065765664
540,0.9291858973,0.09619313144
541,0.9167778283,0.1053330731
542,0.9343697224,0.09227990044
543,0.8927761356,0.1199379677
544,0.9293751748,0.09573321823
545,0.932708789,0.09344178997
546,0.9356055543,0.09305385814
547,0.9294983597,0.09607716013
548,0.9327020289,0.09370567916
549,0.9255616499,0.0983081854
550,0.9418228025,0.08831794384
551,0.9125920422,0.1070903315
552,0.9287921451,0.09607125022
553,0.922125713,0.1008221763
554,0.9179224229,0.1034656464
555,0.923602647,0.1006722826
556,0.9276247467,0.09710526016
557,0.8988493886,0.1154044726
558,0.9248376839,0.09938963903
559,0.9220049955,0.1008319092
560,0.8998943944,0.1157561598
561,0.9189902475,0.1027312099
562,0.9518111836,0.07943818984
563,0.9327476911,0.0934830998
564,0.9280735171,0.09737279459
565,0.9171706635,0.1047944296
566,0.9073882918,0.1103167007
567,0.9322449132,0.09553825696
568,0.9203107532,0.1022816448
569,0.9370984708,0.09013138921
570,0.9153343914,0.1065276666
571,0.9007511468,0.1149327155
572,0.9160712731,0.1052731187
573,0.9126263826,0.1070697175
574,0.9358807235,0.09246670318
575,0.919027763,0.1027660298
576,0.9384568028,0.08913901629
577,0.9310976755,0.09455719376
578,0.9124177324,0.1083464065
579,0.9314565172,0.09997863622
580,0.9367647731,0.09120146231
581,0.8509594396,0.1437552623
582,0.9430967375,0.08624172739
583,0.9329492722,0.09312401517
584,0.9113549611,0.1077074577
585,0.918196381,0.1032738543
586,0.9454171236,0.08438368866
587,0.9234180179,0.1008802495
588,0.9333269431,0.09285331345
589,0.9001893171,0.1155721626
590,0.9219136599,0.1053695623
591,0.9399343569,0.08798944652
592,0.9359210267,0.09130554209
593,0.924569681,0.09944063815
594,0.9090701645,0.1098418775
595,0.8983607527,0.1157532007
596,0.9233257098,0.1004397103
597,0.9150355781,0.1080141345
598,0.923590822,0.1007232793
599,0.8756172106,0.1290588202
600,0.9312160887,0.09751672931
601,0.9156366564,0.1062963309
602,0.9233629591,0.1000453736
603,0.9255849086,0.1010330103
604,0.9153127404,0.1056523208
605,0.940270458,0.08908304186
606,0.9368895807,0.09030918929
607,0.908142643,0.1097560455
608,0.8997629492,0.1174838574
609,0.9328603263,0.09351787409
610,0.935497797,0.09127695265
611,0.9324878944,0.09368167594
612,0.9292755927,0.09588082942
613,0.886193293,0.1231664615
614,0.9442401889,0.08533523626
615,0.8973448289,0.1198739467
616,0.9327651723,0.09366050875
617,0.9148591934,0.1054321503
618,0.9203144423,0.1018655829
619,0.9268401353,0.09923709979
620,0.9118560654,0.1114841194
621,0.9337476791,0.09280452152
622,0.9409271811,0.0873810205
623,0.9042643748,0.1121296066
624,0.8914598314,0.1198014231
625,0.932405406,0.09439339805
626,0.935174052,0.09266155856
627,0.9332609295,0.09296626236
628,0.9367792289,0.09036717173
629,0.9151598111,0.1052855841
630,0.9115396808,0.1078372597
631,0.9291134599,0.0967021063
632,0.9344282442,0.09211979205
633,0.9105758911,0.1099807635
634,0.9290670276,0.0959430517
635,0.9117073572,0.107529033
636,0.8972929617,0.1179746623
637,0.9210679976,0.1017561797
638,0.9296574284,0.09649293882
639,0.9262288462,0.09786518944
640,0.9234031656,0.1013968996
641,0.9408925808,0.08738732346
642,0.9265963734,0.09968565208
643,0.9245527154,0.09902495206
644,0.9133079701,0.1069719092
645,0.930442338,0.09724049537
646,0.9273630523,0.09711993912
647,0.8977345756,0.1161532486
648,0.9215167703,0.102440622
649,0.9227284323,0.101343453
650,0.9343993707,0.0932346034
651,0.9141092475,0.1061546981
652,0.9171349877,0.1057925803
653,0.9399706109,0.08843476137
654,0.9274516567,0.09704391352
655,0.9185796688,0.1068545589
656,0.9318561558,0.09500832222
657,0.9234540365,0.09979261706
658,0.9227711641,0.1016091027
659,0.9161092024,0.1049688416
660,0.9150965478,0.1104377884
661,0.9108296062,0.1089296876
662,0.9175503551,0.1045471359
663,0.9270115843,0.09791043624
664,0.8914360199,0.1199667027
665,0.8975333519,0.1164231365
666,0.888101683,0.1217519702
667,0.9208120344,0.1021982281
668,0.9332253335,0.09296001555
669,0.9062944555,0.1116416994
670,0.9243142949,0.09979864564
671,0.9070837909,0.1105560151
672,0.914136119,0.1063143999
673,0.9188120102,0.1035804677
674,0.9113036539,0.1082330444
675,0.9112390765,0.1087333363
676,0.9374486741,0.08997119841
677,0.930096494,0.09516308324
678,0.9208412074,0.1020957613
679,0.9330922035,0.09405143174
680,0.9089182422,0.111214372
681,0.929880048,0.09663150715
682,0.9051314961,0.1127728407
683,0.9358546963,0.09106918899
684,0.9190011914,0.1030199208
685,0.925140499,0.1016831146
686,0.8986631361,0.1159850134
687,0.9209776801,0.106011862
688,0.9224290133,0.1031117901
689,0.9150651893,0.1071335069
690,0.8931093376,0.122352494
691,0.9274923013,0.09713969797
692,0.9179195863,0.1034887088
693,0.9190015773,0.1034927749
694,0.9297634407,0.09622196748
695,0.9360216555,0.0914692182
696,0.9121326731,0.1071849158
697,0.9152938232,0.1058069832
698,0.9009480708,0.1145967342
699,0.9142179932,0.1061103887
700,0.898046295,0.1168540671
701,0.905913819,0.1117727967
702,0.936269244,0.09133482185
703,0.9247507378,0.09983543025
704,0.9024860039,0.1134079004
705,0.9128363195,0.1130925235
706,0.9246354948,0.0990843254
707,0.9364402606,0.09096884484
708,0.9195506444,0.1057117897
709,0.933994025,0.09243965969
710,0.9430977583,0.08595804875
711,0.9360179059,0.09174506858
712,0.9073289097,0.1102630389
713,0.9293393113,0.09727737783
714,0.9167137738,0.1042893797
715,0.9231931123,0.1011308164
716,0.9312599978,0.09463356349
717,0.9288008536,0.09627742393
718,0.9205299515,0.1018871391
719,0.9274473121,0.09726539353
720,0.9171445578,0.1046029883
721,0.9188977897,0.1028151406
722,0.9284667112,0.09642236621
723,0.9340672284,0.09232866132
724,0.9152464155,0.1070490795
725,0.9371443854,0.09027650256
726,0.8788780014,0.1269558633
727,0.8822241979,0.1273263895
728,0.9272512173,0.09717436042
729,0.9230117948,0.1001160687
730,0.9341810516,0.09249214468
731,0.9049683524,0.1118782832
732,0.9349686929,0.09189227415
733,0.9241604238,0.1002942177
734,0.9392417346,0.08934177604
735,0.9275347404,0.0971080216
736,0.8970506014,0.1168150219
737,0.9037369014,0.1124774679
738,0.9180065578,0.104665811
739,0.9200526691,0.1042560718
740,0.9178392958,0.1042438206
741,0.9092139918,0.1117096062
742,0.9080519435,0.110730507
743,0.9233013332,0.09984838593
744,0.9327899257,0.09354413755
745,0.9400349333,0.08791710947
746,0.8961250377,0.1174296208
747,0.9377777776,0.0895965293
748,0.9145392842,0.1091853182
749,0.9177245461,0.1036397212
750,0.9243632081,0.09969176029
751,0.9435097454,0.08554615443
752,0.8965519982,0.1183240806
753,0.9193192349,0.1025232847
754,0.9067807553,0.1122482198
755,0.9174819223,0.1103843391
756,0.8931748981,0.1187722999
757,0.9081462609,0.1100712948
758,0.9037763381,0.1125391078
759,0.9078336438,0.1098973118
760,0.9138923918,0.1066998077
761,0.9197354728,0.102381157
762,0.9085408108,0.1106464582
763,0.8999850412,0.1156352405
764,0.9198634376,0.1063815796
765,0.9313823772,0.09447199866
766,0.9246139054,0.1015334992
767,0.9085170022,0.1095446892
768,0.9290850035,0.09680453919
769,0.9346717,0.09188154888
770,0.9070402014,0.1109945193
771,0.8940701806,0.120338303
772,0.9270155589,0.09736247546
773,0.9173816599,0.1048096868
774,0.927110928,0.09872089011
775,0.9152403049,0.1056225934
776,0.9236679312,0.09978626279
777,0.9364858252,0.09133642443
778,0.915556934,0.1050018038
779,0.8859040468,0.1267242317
780,0.9164622287,0.105821177
781,0.919550834,0.1023668367
782,0.9076345244,0.11010021
783,0.9132978574,0.1070242441
784,0.9116946969,0.1077011545
785,0.9161991129,0.1052037558
786,0.9345149268,0.09204354429
787,0.9161642398,0.1049847894
788,0.9214287242,0.1011230229
789,0.9208082382,0.1036507497
790,0.9128478653,0.1080325622
791,0.9194081419,0.1041676084
792,0.9346133607,0.09239230829
793,0.9022800811,0.1135207868
794,0.9236079769,0.1003110694
795,0.9212597901,0.1016380916
796,0.9231718188,0.1002391998
797,0.9161365855,0.1050911315
798,0.9318368506,0.09423067082
799,0.88676335,0.1228831745
800,0.9076940873,0.1139358854
801,0.9046711241,0.1121425995
802,0.9352284301,0.09197363641
803,0.8665887404,0.1366226584
804,0.908908854,0.1095717601
805,0.8899355867,0.12067428
806,0.9304925927,0.09497104171
807,0.9217965499,0.105854912
808,0.9169633344,0.1042534765
809,0.883015128,0.1250724973
810,0.9268161584,0.09779104271
811,0.8991628354,0.1184762316
812,0.9355876228,0.09144084035
813,0.9045482093,0.112540221
814,0.9114690673,0.1098826103
815,0.9286111295,0.09627964687
816,0.9201247076,0.1031646383
817,0.9273278959,0.09995432832
818,0.9214426905,0.1040657692
819,0.9323391053,0.09461997456
820,0.9254252326,0.0990511869
821,0.9148221175,0.108921946
822,0.9361392092,0.09097086764
823,0.9175396726,0.1046062085
824,0.9272598128,0.09744273164
825,0.9426678807,0.08666349214
826,0.9094859572,0.1089056466
827,0.9093239755,0.1089926937
828,0.9133834957,0.1074038976
829,0.9165521005,0.1063324706
830,0.9436001213,0.08519059564
831,0.9247374353,0.09908476575
832,0.9409961025,0.08767742068
833,0.8840207758,0.1248247448
834,0.9364630207,0.09138366109
835,0.9018783182,0.115331917
836,0.9324272315,0.09372565891
837,0.9191230967,0.1027903905
838,0.9250609344,0.09929839298
839,0.9125735205,0.1069012392
840,0.9218717873,0.1010556562
841,0.9179546405,0.1044007158
842,0.928199323,0.09756642039
843,0.9284699286,0.09649823452
844,0.9235205242,0.0997489757
845,0.9027655619,0.1131338909
846,0.8709059057,0.1317899432
847,0.9218194987,0.1011146265
848,0.9120878665,0.1072714286
849,0.9247170095,0.09983671956
850,0.9427992166,0.08818174939
851,0.9002561833,0.1164523087
852,0.9281284562,0.09659839628
853,0.907230949,0.1112305172
854,0.9099215753,0.1085897811
855,0.9001613545,0.1147964443
856,0.9431605957,0.0863287795
857,0.9260799958,0.09861476795
858,0.9523106817,0.07815660884
859,0.9030843759,0.1129153225
860,0.9255880695,0.09894340269
861,0.9007632218,0.1142567691
862,0.9231528174,0.1003610218
863,0.9329867283,0.09310107599
864,0.9268014056,0.09747644445
865,0.9264073877,0.09871107236
866,0.9276815749,0.09884853702
867,0.9330974207,0.09325128532
868,0.8247334325,0.1558154586
869,0.9111465506,0.1079211449
870,0.9297099032,0.0954354921
871,0.9233485548,0.09985930175
872,0.9204802479,0.1041634686
873,0.9122269437,0.1131759364
874,0.902390782,0.1132800633
875,0.9082402606,0.1103324625
876,0.9356620301,0.09124297651
877,0.9308331353,0.09485156178
878,0.9407382179,0.0873726817
879,0.9178753429,0.1057245063
880,0.9299634471,0.0977906773
