row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9546606234,0.151450536,0.9551417005,0.0242243828
KMeans,0.9546606234,1,0.0007724259019,0.9999754263,0.03447300872
LogReg,0.151450536,0.0007724259019,1,0.001132938538,0.004516800366
PCA,0.9551417005,0.9999754263,0.001132938538,1,0.03428460445
Random,0.0242243828,0.03447300872,0.004516800366,0.03428460445,1
