row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9423252469,0.2271459427,0.9428504726,0.02173941304
KMeans,0.9423252469,1,0.0147948266,0.9998733577,0.03369727551
LogReg,0.2271459427,0.0147948266,1,0.01490123136,-0.003589401018
PCA,0.9428504726,0.9998733577,0.01490123136,1,0.03390486215
Random,0.02173941304,0.03369727551,-0.003589401018,0.03390486215,1
