row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8247062296,0,3
MeanDiff,LogReg,0.3818466414,6.798699778e-17,3
MeanDiff,PCA,0.8246724318,1.359739956e-16,3
MeanDiff,Random,0.04458195837,0.02629923558,3
KMeans,MeanDiff,0.8247062296,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.005735801124,0,3
KMeans,PCA,0.9999495706,0,3
KMeans,Random,0.03302153463,0.0297449936,3
LogReg,MeanDiff,0.3818466414,6.798699778e-17,3
LogReg,KMeans,0.005735801124,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.004825844227,0,3
LogReg,Random,0.03876712743,0.01450409117,3
PCA,MeanDiff,0.8246724318,1.359739956e-16,3
PCA,KMeans,0.9999495706,0,3
PCA,LogReg,0.004825844227,0,3
PCA,PCA,1,0,3
PCA,Random,0.03300238693,0.03018852183,3
Random,MeanDiff,0.04458195837,0.02629923558,3
Random,KMeans,0.03302153463,0.0297449936,3
Random,LogReg,0.03876712743,0.01450409117,3
Random,PCA,0.03300238693,0.03018852183,3
Random,Random,1,0,3
