row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8544817832,1.359739956e-16,3
MeanDiff,LogReg,0.479676692,0,3
MeanDiff,PCA,0.8570167719,0,3
MeanDiff,Random,0.04470024567,0.02627114748,3
KMeans,MeanDiff,0.8544817832,1.359739956e-16,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.05127100611,8.498374722e-18,3
KMeans,PCA,0.9998204473,0,3
KMeans,Random,0.03436061399,0.03151115853,3
LogReg,MeanDiff,0.479676692,0,3
LogReg,KMeans,0.05127100611,8.498374722e-18,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.05529328567,0,3
LogReg,Random,0.0433961572,0.0243887934,3
PCA,MeanDiff,0.8570167719,0,3
PCA,KMeans,0.9998204473,0,3
PCA,LogReg,0.05529328567,0,3
PCA,PCA,1,0,3
PCA,Random,0.03498651074,0.03122307936,3
Random,MeanDiff,0.04470024567,0.02627114748,3
Random,KMeans,0.03436061399,0.03151115853,3
Random,LogReg,0.0433961572,0.0243887934,3
Random,PCA,0.03498651074,0.03122307936,3
Random,Random,1,0,3
