split,cosine
0,0.9796366267
1,0.9254175255
2,0.9824899533
3,0.9859298122
4,0.9810413433
5,0.9726357228
6,0.9693809804
7,0.9856550082
8,0.9824983758
9,0.9652729794
10,0.9825796519
11,0.9856873922
12,0.9823463626
13,0.9763301368
14,0.9641372485
15,0.939707256
16,0.964205818
17,0.9619661479
18,0.9836468934
19,0.9851218386
20,0.9607595659
21,0.9876467821
22,0.8933679079
23,0.9883252214
24,0.9842493507
25,0.9715638141
26,0.9545530473
27,0.9818849915
28,0.9801229442
29,0.9759537678
30,0.8301203024
31,0.9577604883
32,0.9847691579
33,0.9115595658
34,0.9859139389
35,0.9743577445
36,0.98510433
37,0.9872148702
38,0.9686714731
39,0.9891769139
40,0.9730560435
41,0.9418968001
42,0.9222527799
43,0.9870013252
44,0.9882290953
45,0.976282218
46,0.9835382405
47,0.9654253955
48,0.9846271113
49,0.888941973
50,0.9563984866
51,0.9744438747
52,0.9840771226
53,0.966084084
54,0.9795083326
55,0.9820118696
56,0.9883117741
57,0.9625708484
58,0.8963577319
59,0.9859634343
60,0.967083001
61,0.9854402398
62,0.9768193642
63,0.9787472703
64,0.987734575
65,0.9836192705
66,0.9885360387
67,0.9787400339
68,0.9786294835
69,0.949710855
70,0.9875539153
71,0.9815179502
72,0.9862667085
73,0.9676432218
74,0.987315843
75,0.961129075
76,0.9484796986
77,0.9616574958
78,0.9709481417
79,0.9756469192
80,0.9868207378
81,0.9854510695
82,0.9550710431
83,0.9859939355
84,0.9777637952
85,0.9606622857
86,0.9670282593
87,0.9688513384
88,0.9843258934
89,0.9671882799
90,0.9632999982
91,0.9861653326
92,0.8904102887
93,0.9699780408
94,0.9888000855
95,0.9763268899
96,0.9877661936
97,0.9851403636
98,0.9863868352
99,0.9825003825
100,0.8606123519
101,0.9848741837
102,0.9691353712
103,0.9899399816
104,0.9813303595
105,0.9852638835
106,0.9796307056
107,0.9807838509
108,0.95881206
109,0.9666592365
110,0.8991185352
111,0.9797153371
112,0.9846643826
113,0.9627569571
114,0.7806738739
115,0.9799401118
116,0.9755951454
117,0.9862227193
118,0.9289665771
119,0.9866698147
120,0.9331062538
121,0.9592552024
122,0.9752557993
123,0.9525674237
124,0.9835413146
125,0.9748008024
126,0.967399239
127,0.9683851408
128,0.9832925735
129,0.9657213455
130,0.9844774846
131,0.9736037946
132,0.98402918
133,0.9744824408
134,0.9822457826
135,0.9634525724
136,0.9750266522
137,0.9643256339
138,0.9572881048
139,0.9829269505
140,0.9879763342
141,0.9607310279
142,0.9888441815
143,0.9696300333
144,0.9853889968
145,0.9794482426
146,0.9365185727
147,0.9842889845
148,0.9808568474
149,0.9885747536
150,0.9862658863
151,0.987285656
152,0.9856517547
153,0.9434547171
154,0.987397944
155,0.9888765961
156,0.9658959562
157,0.9663175065
158,0.9887680621
159,0.8651105541
160,0.9847531373
161,0.9553943821
162,0.9536558864
163,0.9839833444
164,0.9725086892
165,0.9483957023
166,0.9478943792
167,0.9889546221
168,0.8650637919
169,0.9661421607
170,0.9736901026
171,0.9129712045
172,0.9391695333
173,0.8663360073
174,0.990126477
175,0.9862033181
176,0.9860823836
177,0.9851847785
178,0.9835817648
179,0.9748018921
180,0.9827486447
181,0.8411823343
182,0.9879638901
183,0.9787192662
184,0.9785768053
185,0.9799437121
186,0.9819683243
187,0.9766290197
188,0.9813319083
189,0.9839072478
190,0.9856924809
191,0.9647920823
192,0.9709676994
193,0.9837668488
194,0.9873059025
195,0.9888635271
196,0.9871650486
197,0.9863879262
198,0.9745906667
199,0.9834437424
200,0.975320743
201,0.9156420717
202,0.9846497444
203,0.9380301839
204,0.9304889856
205,0.9690590758
206,0.978402071
207,0.9866770097
208,0.9823016625
209,0.9859348804
210,0.9809623385
211,0.9882141727
212,0.9799357057
213,0.9854724514
214,0.8930070208
215,0.978347823
216,0.9557524907
217,0.919704401
218,0.979283226
219,0.9841216376
220,0.9753339944
221,0.977281664
222,0.9893819776
223,0.9839703663
224,0.9883610883
225,0.964053175
226,0.9780168685
227,0.8438986048
228,0.9878412267
229,0.9568964939
230,0.9833654366
231,0.9702002665
232,0.9811349376
233,0.9799222633
234,0.9856636473
235,0.9371041999
236,0.9884180478
237,0.981847951
238,0.9786911663
239,0.9776313835
240,0.9405372745
241,0.9849497391
242,0.980014329
243,0.9093042795
244,0.9849428565
245,0.9676386066
246,0.9425918308
247,0.9828684545
248,0.9546005503
249,0.9816913534
250,0.9888043904
251,0.9642127373
252,0.9771759434
253,0.9727011411
254,0.9755439487
255,0.9857809279
256,0.9830011722
257,0.9778115191
258,0.9863343949
259,0.986859171
260,0.9828331286
261,0.9888069385
262,0.9845714157
263,0.9806494032
264,0.9795491643
265,0.9598364934
266,0.9870027751
267,0.9796876358
268,0.896097997
269,0.9832288494
270,0.9847781962
271,0.9860144771
272,0.9519985344
273,0.9756021814
274,0.9812588632
275,0.9888004585
276,0.9849555478
277,0.9888061915
278,0.9719831257
279,0.9844567208
280,0.9734560953
281,0.9817195972
282,0.9725985315
283,0.986228319
284,0.9662542234
285,0.9439207882
286,0.8839924916
287,0.985131577
288,0.9664944051
289,0.9705085292
290,0.9839118203
291,0.981119167
292,0.9312266805
293,0.9809736992
294,0.9875923882
295,0.9789444104
296,0.9578542737
297,0.9822693598
298,0.9645419985
299,0.9761052465
