row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.4672330307,6.798699778e-17,0.6410430026,0,0.4687432653,6.798699778e-17,0.002135797278,0.002367898054,3
KMeans,0.4672330307,6.798699778e-17,1,0,-0.0008853341347,0,0.9999609136,0,0.004663754896,0.003257119282,3
LogReg,0.6410430026,0,-0.0008853341347,0,1,0,0.000235155626,0,-0.001741419973,0.0181849916,3
PCA,0.4687432653,6.798699778e-17,0.9999609136,0,0.000235155626,0,1,0,0.004690836222,0.00324684312,3
Random,0.002135797278,0.002367898054,0.004663754896,0.003257119282,-0.001741419973,0.0181849916,0.004690836222,0.00324684312,1,0,3
