row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.5214941041,0.0003594469038,0.715915277,0,0.521925405,0,0.002931972814,0.001817112129,3
KMeans,0.5214941041,0.0003594469038,1,0,0.003726391469,0.0004001660719,0.9997246638,3.38904608e-06,0.004843699104,0.002898945764,3
LogReg,0.715915277,0,0.003726391469,0.0004001660719,1,0,0.003410666228,0,-0.003273152183,0.01902663722,3
PCA,0.521925405,0,0.9997246638,3.38904608e-06,0.003410666228,0,1,0,0.00457644485,0.003004785137,3
Random,0.002931972814,0.001817112129,0.004843699104,0.002898945764,-0.003273152183,0.01902663722,0.00457644485,0.003004785137,1,0,3
