row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.04192548372,0.6520601525,0.07437427673,0.04729481703
KMeans,0.04192548372,1,-0.002857019999,0.9933197551,0.03508667168
LogReg,0.6520601525,-0.002857019999,1,0.01957229424,0.006540531468
PCA,0.07437427673,0.9933197551,0.01957229424,1,0.03276545713
Random,0.04729481703,0.03508667168,0.006540531468,0.03276545713,1
