split,cosine
0,0.8997780128
1,0.8403620522
2,0.8990540906
3,0.8881561746
4,0.8714006844
5,0.875168129
6,0.9110013879
7,0.8886537524
8,0.8258371413
9,0.8753322627
10,0.9030833787
11,0.8993965525
12,0.8916507739
13,0.8595897498
14,0.8849976782
15,0.8872254547
16,0.8983718455
17,0.911554082
18,0.883064732
19,0.895856758
20,0.8837765402
21,0.8863432546
22,0.886467372
23,0.8984529807
24,0.8292250511
25,0.8983887088
26,0.8568083163
27,0.8963866678
28,0.8904548799
29,0.8927319453
30,0.9007842872
31,0.8575874589
32,0.8756819719
33,0.8861961429
34,0.9011779865
35,0.8441551316
36,0.8595563971
37,0.8018836975
38,0.8856232539
39,0.8647878837
40,0.8713448484
41,0.8963675526
42,0.9064240083
43,0.8820493923
44,0.8934681
45,0.8771926142
46,0.8572248857
47,0.8940728597
48,0.8739980767
49,0.8717108428
50,0.8795749252
51,0.9069185171
52,0.8986667807
53,0.8570833081
54,0.9004821251
55,0.8982561275
56,0.8864879902
57,0.9029315269
58,0.8964385829
59,0.8687890762
60,0.8997254094
61,0.8955075415
62,0.8913615649
63,0.8951883304
64,0.894695824
65,0.8966740646
66,0.8635877109
67,0.8851901874
68,0.8873425672
69,0.856103728
70,0.8900058712
71,0.8896243925
72,0.853086162
73,0.9000356783
74,0.8629099561
75,0.8893851047
76,0.8833727616
77,0.8863986227
78,0.893334366
79,0.881570126
80,0.896084209
81,0.8822714693
82,0.8758037808
83,0.8882534688
84,0.8838310941
85,0.9026903151
86,0.8711376934
87,0.8656811347
88,0.8410816559
89,0.8866265196
90,0.8439996195
91,0.8584949379
92,0.8727452796
93,0.8792534518
94,0.8936027562
95,0.8826307879
96,0.8888249504
97,0.8830251766
98,0.8490486234
99,0.9030041374
100,0.8984726421
101,0.8697078837
102,0.890855299
103,0.8734971181
104,0.8401575552
105,0.9024359164
106,0.8788640192
107,0.8692486049
108,0.848212029
109,0.891854621
110,0.8692976835
111,0.8564264271
112,0.8908507995
113,0.8752921418
114,0.8828587788
115,0.8971121479
116,0.8898642567
117,0.9206026596
118,0.8875706735
119,0.9030294417
120,0.9110505181
121,0.8626943127
122,0.8972427298
123,0.8776756742
124,0.8768505124
125,0.8740983091
126,0.8872037933
127,0.8664359705
128,0.9022493964
129,0.8827275987
130,0.8901691055
131,0.8889310181
132,0.851380649
133,0.8985362686
134,0.9175363714
135,0.8783369105
136,0.9116988394
137,0.9131850817
138,0.8865713847
139,0.8806878173
140,0.8921060027
141,0.8948975853
142,0.8737535702
143,0.8941223079
144,0.8852686197
145,0.879582279
146,0.8538713611
147,0.8756714889
148,0.8604662834
149,0.8823005798
150,0.9090777201
151,0.8904405341
152,0.8937924074
153,0.891221417
154,0.8924647181
155,0.8939551936
156,0.8811562644
157,0.8910826587
158,0.8852456539
159,0.8573303677
160,0.8954095299
161,0.9114902907
162,0.9012861562
163,0.8862582081
164,0.8713079971
165,0.8672694234
166,0.8779929239
167,0.8980642022
168,0.8961170139
169,0.8836110345
170,0.8610187825
171,0.9042506401
172,0.9056527669
173,0.9080985583
174,0.884281963
175,0.8980246699
176,0.8711998498
177,0.8732506174
178,0.8738617279
179,0.9047735025
180,0.889576292
181,0.906611907
182,0.8714344655
183,0.8817437453
184,0.8935388635
185,0.8951928161
186,0.9041832475
187,0.8573588028
188,0.8630623381
189,0.8537592308
190,0.8937729764
191,0.8646515468
192,0.8701245027
193,0.8820797272
194,0.8955034635
195,0.886633503
196,0.8842144361
197,0.888240077
198,0.8444127081
199,0.8613144923
200,0.8955763235
201,0.8675793404
202,0.8992140679
203,0.9068763422
204,0.8740682968
205,0.8639195943
206,0.8500227255
207,0.8921044548
208,0.8616776199
209,0.8871034141
210,0.9060021834
211,0.8535817557
212,0.9036583147
213,0.8859559998
214,0.882685648
215,0.8603773065
216,0.8951977468
217,0.8852202462
218,0.8969574169
219,0.8829110163
220,0.9027829564
221,0.8954115015
222,0.9127067331
223,0.878503699
224,0.8749314179
225,0.8496224924
226,0.8951510451
227,0.8894483381
228,0.8963163765
229,0.8832029113
230,0.9062020932
231,0.9083135838
232,0.8988923916
233,0.9111172144
234,0.9026407946
235,0.8944470959
236,0.906246248
237,0.9130899242
238,0.8797322077
239,0.8743093641
240,0.9091395879
241,0.9010890294
242,0.8793327207
243,0.8766581697
244,0.8827495221
245,0.8906320438
246,0.9176195137
247,0.8933742135
248,0.8915381499
249,0.8853279562
250,0.879448976
251,0.8919560387
252,0.9049926963
253,0.896022624
254,0.9031629591
255,0.906029726
256,0.8596250581
257,0.8767245728
258,0.8546896842
259,0.901189088
260,0.8596161981
261,0.909403228
262,0.9039860888
263,0.8601010255
264,0.8521369047
265,0.8955002169
266,0.8669568042
267,0.8821649828
268,0.8938923927
269,0.8899023203
270,0.8699651715
271,0.8988395536
272,0.858187393
273,0.8698235694
274,0.8720516324
275,0.8942981577
276,0.8809018157
277,0.8534976342
278,0.899570539
279,0.8674277279
280,0.8949144727
281,0.8888584163
282,0.8568006052
283,0.8591479083
284,0.8835248825
285,0.8703918687
286,0.8963229437
287,0.8728201575
288,0.8801056219
289,0.8850462259
290,0.8585913963
291,0.8717283027
292,0.8757180537
293,0.8989416004
294,0.8947942681
295,0.9043242697
296,0.8629464846
297,0.8776866035
298,0.8970905665
299,0.8604635518
