metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,1.597166841,1.366068993,0.01306993584,0.5432337715,0.009643243374,0.5627644818,0.008154464446,2.602967838,0.04156824998,3
valence_offset,0.7544308876,0.3976023562,0.01485275071,0.6245928822,0.005935544586,-1.016314261,0.03104162075,1.330445813,0.02820386461,3
markedness,1.407755644,1.131882243,0.01491580791,0.576097663,0.01010393713,0.3676796591,0.003486147221,2.477099217,0.006249820444,3
markedness_ratio,2.815511287,2.263764485,0.02983161582,1.152195326,0.02020787424,0.7353593181,0.006972294385,4.954198434,0.01249964048,3
apex_angle_deg,31.45900833,39.56840096,0.2087147606,16.70593429,0.2700562139,19.261274,0.22489552,81.87229027,1.39345751,3
effective_vertices,11.44346307,10.56638645,0.07258950668,3.873510288,0.05796347553,4.397951451,0.07559097856,18.69205995,0.2184819335,3
step_cosine,-0.8530137622,-0.7423179366,0.002305156283,0.2155414514,0.004750751245,-0.944019262,0.001294202935,-0.1413511833,0.02404976479,3
