dim,e_v,e_m
0,0.0220263431,0.02358497142
1,0.01057716186,-0.01467835814
2,0.01898532664,0.0179226467
3,-0.01333817839,-0.01715043226
4,0.0001737299386,-0.01144690527
5,0.01008812818,-0.004884523679
6,-0.001240885057,-0.003681311925
7,-0.007775563966,-0.001370646198
8,-0.003793663425,0.001827947052
9,-0.005819907314,0.01388341295
10,-0.01411107156,0.01136926094
11,-0.01275080311,0.006030356546
12,-0.01897851,-0.0001291715617
13,0.02963640189,-0.01024281435
14,-0.007482091435,0.009162780181
15,0.009164503502,0.009066868252
16,-0.005037991125,0.0008445110193
17,0.01641925642,-0.001343351745
18,-0.01804383219,-0.02591753549
19,0.006904044369,0.004039567226
20,0.01493683896,0.006231547387
21,-0.008800807547,-0.00672823849
22,-0.02127466089,-0.01144301197
23,0.004506538409,-0.002935164196
24,0.01132056439,-0.02529893725
25,0.001890837808,0.001969160677
26,0.01435231434,0.006473559036
27,-0.003901642958,0.003793209104
28,-0.01035687376,0.0200425234
29,0.02346081714,0.001514744656
30,0.02830139246,0.007260862311
31,-0.008451522512,0.01047800623
32,0.01345210919,0.009065900167
33,-0.03920188827,0.02498628065
34,0.0103240201,-0.02559870566
35,-0.02835240149,0.01059947881
36,-0.005890856517,0.004874720665
37,-0.006350598849,0.02170172559
38,-0.00867952999,-0.0234777452
39,0.01309660553,-0.007325631168
40,-0.007136271547,0.02921397149
41,0.007934696408,0.01644773341
42,0.02524072198,0.005538235729
43,-0.03344221496,-0.01391286058
44,0.03259061334,-0.03196595976
45,-0.0237317322,-0.009001307012
46,-0.02182695364,-0.008287151624
47,0.003761988321,0.002104575474
48,-0.003027736021,0.001073211962
49,0.0020717348,0.01126446613
50,0.01990152376,-0.008549896006
51,-0.01497688204,0.001379930972
52,-0.007343868807,-0.03030539823
53,0.01736881733,-0.03985187739
54,-0.0104188507,0.004423479652
55,-0.03244645103,0.01971885736
56,-0.02591442841,0.008857195764
57,0.007574712605,0.005222147157
58,0.008692377619,0.003828944763
59,0.007385527112,-0.00863123433
60,-0.002429630112,-0.02859045389
61,-0.001609250378,-0.003039241909
62,-0.007394889088,0.006517687416
63,-0.002493975049,0.01859760031
64,0.03173672605,-0.008414056629
65,-0.01479380419,0.002252535978
66,0.03283060655,-0.02178142471
67,0.00839992441,-0.01441402089
68,-0.002920710357,0.02637791381
69,0.006842298071,-0.005725503146
70,-0.01376592468,0.01563798056
71,-0.0156586752,-0.001526844342
72,0.0007934519234,0.008780637505
73,0.01963524839,-0.01776659314
74,0.02157222606,-0.01038678167
75,0.01317673769,-0.01020377361
76,0.01112148123,0.0145093532
77,-0.03597991158,0.003603860854
78,-0.03041397683,0.008882060115
79,-0.03615165648,0.001527781596
80,0.02875077298,0.01996934055
81,0.003179709762,0.005846756226
82,-0.0003036094414,0.01808774096
83,-0.02589644411,0.01790125878
84,-0.01520533679,-0.002828367339
85,-0.0156507171,-0.02016274096
86,-0.003866234331,-0.007560998193
87,-0.01120672006,-0.005663973693
88,-0.007421139128,0.01530960788
89,-0.01111465867,0.01793888031
90,0.01264455403,0.01397422313
91,0.003401132513,0.008108957588
92,0.01325059146,0.002504929438
93,0.0005320412347,0.0006249089268
94,-0.03590896521,-0.01590579588
95,0.0269389886,-0.009199170412
96,-0.0008550931505,-0.004372043654
97,-0.01066223734,-0.0006357595113
98,0.008379340404,-0.01299404778
99,-0.002868056717,-0.001432651582
100,-0.006009531637,-0.009925280038
101,0.009189350043,-0.019731059
102,0.01855122116,0.00404009651
103,0.002890460154,-0.001781992794
104,-0.002763061402,0.006441759577
105,-0.006978466919,-0.001945186973
106,0.0161594802,0.01535116946
107,0.008716248093,0.005233684505
108,-0.0066042248,0.01676975232
109,0.004907489809,0.004408397703
110,-0.003893657356,0.001578018031
111,0.004887330524,-0.002420596683
112,0.01106421959,0.01078990837
113,-0.2048552741,0.1135446406
114,-0.01651649019,-0.007787021711
115,0.0140143959,-0.02142341188
116,-0.009456056859,0.008716344978
117,-0.009957792995,0.005839183922
118,-0.01833361387,0.002257057226
119,-0.002392070086,-0.003237459901
120,-0.01389738951,-0.007637391812
121,0.001047795465,-0.001344428815
122,0.02677968541,0.0111378701
123,-0.01606746624,-0.01408655281
124,0.008500552593,0.01069826492
125,-0.05837248942,-0.03488786866
126,0.009955441013,0.005472040551
127,0.01790149445,0.00189900323
128,0.002650564785,0.006202475728
129,0.008222817974,0.02460320455
130,0.02928394222,0.01990997655
131,0.0234630951,-0.003304288561
132,-0.007963471144,-0.007034331955
133,-0.01171082959,-0.01075112678
134,0.007421593458,0.003217582248
135,0.001642690463,0.01586547079
136,0.001794634816,-0.009269703019
137,-0.02516249508,-0.001137917945
138,0.02800898508,-0.005469363144
139,0.01040624896,0.01381053229
140,-0.01585028993,-0.02597523466
141,-0.00790403968,-0.0003420394547
142,-0.03893637479,0.007261980092
143,0.03022582736,0.00538873666
144,-0.02060614048,-0.01887481907
145,0.009565238452,0.0185249242
146,0.03225458581,-0.01408179267
147,-0.02196791476,0.005306832225
148,0.000869005485,-0.01653709302
149,0.0007638641389,0.002003455413
150,0.005922384786,-0.0005293482984
151,-0.01429545971,0.004980436903
