split,cosine
0,0.8819834185
1,0.8949286389
2,0.860149267
3,0.8836368103
4,0.8784226473
5,0.8932215774
6,0.8962947133
7,0.8787502965
8,0.8723480034
9,0.8602540566
10,0.875537524
11,0.8702628686
12,0.8529142544
13,0.8910513713
14,0.8639965905
15,0.8843603192
16,0.8615290072
17,0.8705428184
18,0.9052242934
19,0.9000954024
20,0.8628817053
21,0.8913705535
22,0.887221328
23,0.8884613864
24,0.8815572292
25,0.8522837097
26,0.9000013736
27,0.8762118185
28,0.8398154135
29,0.8954778475
30,0.8944550726
31,0.8799979828
32,0.8554146878
33,0.8808071382
34,0.8956552519
35,0.8685104512
36,0.8956588694
37,0.8654877216
38,0.8602228497
39,0.8960903807
40,0.8671750133
41,0.8873778586
42,0.8963356456
43,0.8670014098
44,0.8562101504
45,0.8615739068
46,0.910152379
47,0.8569634474
48,0.844586158
49,0.8895486421
50,0.8817020629
51,0.8820230968
52,0.864923917
53,0.8929171554
54,0.883218733
55,0.8490130962
56,0.8972257061
57,0.8932416742
58,0.8830253719
59,0.8459437063
60,0.8731981763
61,0.8636580223
62,0.8924101859
63,0.8824898883
64,0.8681205752
65,0.9029627699
66,0.8945872588
67,0.8928511826
68,0.8602808362
69,0.8802457862
70,0.8963747844
71,0.889775446
72,0.9021126341
73,0.8563000504
74,0.8651660844
75,0.8865411458
76,0.8816548468
77,0.9022009059
78,0.8650980164
79,0.8575315539
80,0.8815505163
81,0.8706056436
82,0.8848055697
83,0.8732287397
84,0.8841863153
85,0.8924229236
86,0.8990425851
87,0.8910366783
88,0.8856098381
89,0.8908993237
90,0.8747178784
91,0.8885144251
92,0.8923710297
93,0.8623721972
94,0.8841184131
95,0.896163168
96,0.8538651556
97,0.860226117
98,0.8637531587
99,0.8922456725
100,0.8947534134
101,0.8820243979
102,0.9069341632
103,0.9061566177
104,0.8660582311
105,0.87448575
106,0.8973638926
107,0.8774159914
108,0.8360503186
109,0.891772111
110,0.8512330469
111,0.8705447743
112,0.8756557965
113,0.8641741555
114,0.9240659503
115,0.8692533195
116,0.8959786163
117,0.8646560573
118,0.8721585386
119,0.8536204221
120,0.8997552658
121,0.8830664243
122,0.8675244647
123,0.8973396835
124,0.8894187811
125,0.9116621076
126,0.8708724112
127,0.8607462895
128,0.8642089777
129,0.8899947462
130,0.9084849784
131,0.8866630182
132,0.8898548918
133,0.8717194104
134,0.8599784433
135,0.8769724764
136,0.8649560457
137,0.8586862964
138,0.8764536284
139,0.8925746896
140,0.8798039821
141,0.9082354562
142,0.8954110819
143,0.900556378
144,0.8520004317
145,0.9111532938
146,0.8705706141
147,0.886480557
148,0.9019883572
149,0.8495825257
150,0.8839374839
151,0.8568203419
152,0.9126220495
153,0.8739314415
154,0.8720168107
155,0.8906319633
156,0.8933959263
157,0.9013855896
158,0.8930985002
159,0.8719967727
160,0.8829473181
161,0.8607623421
162,0.8869484508
163,0.8959864587
164,0.8748931216
165,0.8440212123
166,0.8688051583
167,0.8883376037
168,0.8762584828
169,0.8502409646
170,0.8830123421
171,0.8835437474
172,0.8737778049
173,0.8680386897
174,0.8685691824
175,0.8534323005
176,0.9029221983
177,0.90554633
178,0.8334841451
179,0.8829269942
180,0.8876041203
181,0.8868344057
182,0.8845450252
183,0.8958453761
184,0.8711526763
185,0.8821054222
186,0.9075474068
187,0.8599044729
188,0.8508183246
189,0.8877782317
190,0.8970154821
191,0.9152586534
192,0.8400288158
193,0.8832505035
194,0.8775252396
195,0.8962741924
196,0.8597893958
197,0.8960820588
198,0.8815230583
199,0.8974863133
200,0.8663852679
201,0.895043769
202,0.862812958
203,0.8693282488
204,0.8991829371
205,0.888611518
206,0.8928932373
207,0.893989128
208,0.8591859613
209,0.852516566
210,0.8832108742
211,0.894931655
212,0.8888419338
213,0.8645102501
214,0.8844946852
215,0.8989579292
216,0.87757301
217,0.8727702622
218,0.8577837239
219,0.8432782013
220,0.887849633
221,0.8972504207
222,0.9161033836
223,0.8742887616
224,0.8855603308
225,0.8484289995
226,0.8883093023
227,0.8699083907
228,0.8926079351
229,0.8946139615
230,0.8718384378
231,0.8727047892
232,0.8579828716
233,0.8728725813
234,0.885637952
235,0.8720751454
236,0.8901281173
237,0.8852404217
238,0.8847580386
239,0.8720795517
240,0.8822571305
241,0.8769464619
242,0.8673157319
243,0.8879187082
244,0.8834553192
245,0.8650283403
246,0.8882983641
247,0.8622159364
248,0.8842094588
249,0.8865545343
250,0.9141287806
251,0.8804684676
252,0.8937819654
253,0.8560431322
254,0.8786623925
255,0.8774434157
256,0.9031445646
257,0.8845512801
258,0.8885772854
259,0.8769258356
260,0.871791926
261,0.8812334966
262,0.8652038291
263,0.8701258332
264,0.8578205096
265,0.876078672
266,0.8509932364
267,0.8713807509
268,0.8565949977
269,0.8595640926
270,0.8882701946
271,0.8597091672
272,0.8906825884
273,0.8898168945
274,0.8618275099
275,0.895991341
276,0.8546144092
277,0.8834565085
278,0.874743575
279,0.8561811974
280,0.8743455498
281,0.8813402881
282,0.8704523396
283,0.905601322
284,0.8817586869
285,0.8683105186
286,0.9047701477
287,0.862667034
288,0.8825410552
289,0.8825398676
290,0.898969742
291,0.9100642572
292,0.8523180513
293,0.8961298123
294,0.8933141443
295,0.8866532631
296,0.8770190974
297,0.8761424701
298,0.8943415726
299,0.8612803561
