metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,0.6698450605,0.6725876383,0.0003248153235,0.03285471153,0.0003824123625,0.6087631833,0.0006519918494,0.7365464568,0.00176331894,3
valence_offset,0.3224511288,0.3075399698,0.00118720406,0.03905106937,0.001052344324,0.2278117864,0.005526784074,0.3788186014,0.000786811265,3
markedness,0.5871266257,0.5967291488,0.0005558589146,0.03550930949,0.0006639064759,0.5308871208,0.001200544126,0.6698830096,0.0007069390371,3
markedness_ratio,1.174253251,1.193458297,0.001111717829,0.07101861898,0.001327812959,1.061774241,0.002401088321,1.339766019,0.001413877771,3
apex_angle_deg,71.30341417,71.35589008,0.03267673726,2.982877211,0.02711754943,65.92173756,0.09443971411,77.37825056,0.147446487,3
effective_vertices,5.048846597,5.053923773,0.002470879375,0.2106977731,0.002291597791,4.652481467,0.008871754284,5.461028574,0.007817459036,3
step_cosine,-0.3205565471,-0.3192601596,0.00053256429,0.0493463645,0.0004313531224,-0.4079837396,0.001505162951,-0.2185131974,0.002510964214,3
