draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
0,0.6669356563,0.21203466,0.6323325649,1.26466513,72.87746511,4.939798598,-0.2944162235
1,0.6447575508,0.1903281388,0.6160255668,1.232051134,74.9437177,4.803604772,-0.25976776
2,0.6127623959,0.1636238372,0.5905124839,1.181024968,78.00367154,4.615167375,-0.2078490102
3,0.648481863,0.1939576315,0.6187965447,1.237593089,74.59279155,4.826203612,-0.2656774094
4,0.6620308003,0.2268305456,0.6219587479,1.243917496,73.15742831,4.920894683,-0.289743021
5,0.6651617686,0.2232897399,0.6265635406,1.253127081,72.92639643,4.936484149,-0.2935999558
6,0.6196116893,0.1765501162,0.5939265123,1.187853025,77.29343365,4.657575463,-0.2199580035
7,0.6795570525,0.2585288715,0.6284589168,1.256917834,71.3755996,5.043740466,-0.319362904
8,0.6885932349,0.2474339639,0.6426018026,1.285203605,70.76954831,5.086933696,-0.3293685195
9,0.6760456378,0.2620516756,0.6231906801,1.24638136,71.62237334,5.026362339,-0.3152784877
10,0.6385500031,0.2551164176,0.5853731459,1.170746292,74.91822064,4.805239592,-0.2601974654
11,0.6142981961,0.2404148155,0.5652990273,1.130598055,77.30321821,4.656985936,-0.2197914098
12,0.6615184778,0.2579366015,0.60915959,1.21831918,72.88240966,4.939463468,-0.2943337488
13,0.6733770366,0.2624211773,0.6201385,1.240277,71.83790649,5.011281892,-0.3117063552
14,0.6273222848,0.1844027491,0.5996072674,1.199214535,76.53792688,4.703550445,-0.2328016535
15,0.6672888431,0.2187163193,0.6304264999,1.260853,72.7896501,4.945758078,-0.2958806065
16,0.6659011234,0.1777267548,0.6417456714,1.283491343,73.22701639,4.916218327,-0.2885803648
17,0.6432597949,0.2159179137,0.605939451,1.211878902,74.87460529,4.808038702,-0.2609324011
18,0.7046787721,0.2137638341,0.6714738975,1.342947795,69.83624183,5.154916567,-0.3447044962
19,0.6758222862,0.2598659927,0.623863309,1.247726618,71.66584115,5.023313677,-0.3145584328
20,0.6560447399,0.2490931754,0.606916214,1.213832428,73.44638515,4.901534627,-0.2849124413
21,0.668094298,0.2828165606,0.6052807481,1.210561496,72.02720123,4.998111739,-0.3085654445
22,0.6434708238,0.211575815,0.6076926654,1.215385331,74.8923862,4.806897179,-0.260632804
23,0.6621964427,0.2002788818,0.6311834109,1.262366822,73.37164451,4.906527616,-0.2861626031
24,0.701165808,0.2298605495,0.6624180086,1.324836017,69.95929762,5.145849261,-0.3426876057
25,0.6466328407,0.2468460334,0.5976630041,1.195326008,74.28769222,4.846024815,-0.2708072367
26,0.6158692489,0.1957973143,0.583916384,1.167832768,77.51461098,4.644285709,-0.2161906419
27,0.6246909649,0.1855872783,0.5964865159,1.192973032,76.76958032,4.689357406,-0.2288677339
28,0.6314414828,0.2545148381,0.5778758893,1.155751779,75.56791042,4.763926884,-0.2492323213
29,0.6614850032,0.2203770579,0.6236957286,1.247391457,73.26252646,4.913835455,-0.2879869094
30,0.6687822373,0.2480801022,0.621068389,1.242136778,72.37861334,4.973844944,-0.3027256649
31,0.6641804853,0.2332766795,0.6218663103,1.243732621,72.91475941,4.937272,-0.2937941029
32,0.6481152331,0.2433795567,0.6006827339,1.201365468,74.19317586,4.852198276,-0.2723948489
33,0.7057319758,0.237338416,0.6646262844,1.329252569,69.53298102,5.177399196,-0.3496681491
34,0.6626252484,0.2047317437,0.6302040407,1.260408081,73.29983764,4.911334208,-0.2873632341
35,0.6754307056,0.2098154237,0.6420156744,1.284031349,72.19369332,4.986585163,-0.3058001062
36,0.6912168159,0.1944268399,0.6633090461,1.326618092,71.04750062,5.067032575,-0.3247841679
37,0.6513739989,0.2219855991,0.6123809927,1.224761985,74.11326126,4.857430288,-0.2737366138
38,0.6713580079,0.2389653743,0.6273891333,1.254778267,72.2588863,4.982086196,-0.3047165833
39,0.6388373458,0.2524046654,0.5868603235,1.173720647,74.92128955,4.805042761,-0.2601457473
40,0.659965412,0.2426146378,0.6137527862,1.227505572,73.17848942,4.919478427,-0.2893911834
41,0.6823099537,0.2702010218,0.6265287549,1.25305751,71.01506727,5.069346744,-0.325319497
42,0.6465339864,0.2018063596,0.6142315433,1.228463087,74.70247688,4.819117318,-0.2638313522
43,0.6770804957,0.1763550843,0.6537100901,1.30742018,72.31491632,4.978226047,-0.3037850358
44,0.7014411052,0.3075707701,0.6304124407,1.260824881,68.99786436,5.217552794,-0.3584027475
45,0.6642116515,0.2459685836,0.6169899302,1.23397986,72.78416876,4.946130541,-0.295971989
46,0.7064211076,0.2782281539,0.6493226283,1.298645257,69.01698475,5.216107329,-0.3580911834
47,0.7490021716,0.2388446734,0.7098996233,1.419799247,66.34196179,5.426429824,-0.4012770639
48,0.6712901796,0.2147327294,0.6360191507,1.272038301,72.49226222,4.966047258,-0.3008345959
49,0.688656056,0.2394944176,0.645669875,1.29133975,70.84740938,5.081343173,-0.3280851102
50,0.6652470154,0.2253287326,0.6259237603,1.251847521,72.90047668,4.938239314,-0.2940323733
51,0.6300991122,0.2287773479,0.5870994944,1.174198989,75.94079457,4.740535071,-0.2429244017
52,0.6585112657,0.2290503438,0.6173921178,1.234784236,73.43541871,4.902266594,-0.2850959035
53,0.6878990626,0.2393647634,0.64491056,1.28982112,70.90913809,5.076919699,-0.3270671852
54,0.6770361275,0.2405983864,0.6328430567,1.265686113,71.77469903,5.015695013,-0.3127543817
55,0.6691861545,0.2844988463,0.6056983703,1.211396741,71.91390052,5.005986289,-0.310445816
56,0.6462392129,0.2527414049,0.5947662588,1.189532518,74.26037977,4.84780715,-0.2712660859
57,0.6911174134,0.1981947504,0.6620892085,1.324178417,71.02571385,5.068586861,-0.3251437812
58,0.6779496839,0.2428787695,0.63294998,1.26589996,71.67653732,5.022564056,-0.3143812203
59,0.6642814277,0.1838761595,0.6383254445,1.276650889,73.31951802,4.91001591,-0.2870342174
60,0.719010264,0.2663130257,0.6678720926,1.335744185,68.21139171,5.277710819,-0.3711832241
61,0.6780139123,0.2522715347,0.62933452,1.25866904,71.57122197,5.02995464,-0.3161255904
62,0.6488993625,0.228841078,0.6072084845,1.214416969,74.26574506,4.847456922,-0.2711759539
63,0.6836170694,0.1987798471,0.654078642,1.308157284,71.61977551,5.026544658,-0.3153215157
64,0.6709937015,0.2263798535,0.6316523643,1.263304729,72.41148812,4.971586821,-0.3021787648
65,0.6886665419,0.250582918,0.6414591235,1.282918247,70.72977687,5.089794085,-0.3300238505
66,0.6711665502,0.2374198743,0.6277709307,1.255541861,72.29028614,4.979922189,-0.3041945696
67,0.6446855259,0.1994410919,0.6130600934,1.226120187,74.8823065,4.807544223,-0.2608026437
68,0.7091098164,0.2163788658,0.6752902474,1.350580495,69.47349986,5.181831932,-0.3506405685
69,0.7133963293,0.2077588303,0.6824738758,1.364947752,69.22298065,5.200585075,-0.3547319865
70,0.6641772232,0.2063206793,0.6313185892,1.262637178,73.15633835,4.920968,-0.2897612282
71,0.6561995718,0.2322632687,0.6137195223,1.227439045,73.60254316,4.89113534,-0.2822988759
72,0.6762772792,0.2128162009,0.6419191717,1.283838343,72.098649,4.993158748,-0.3073790557
73,0.7221002366,0.2646608527,0.6718507161,1.343701432,68.00121389,5.294023142,-0.3745869497
74,0.7264966802,0.2283102401,0.6896896843,1.379379369,68.06110868,5.289364323,-0.3736174948
75,0.6537070598,0.2454286704,0.6058858702,1.21177174,73.68610662,4.885588566,-0.2808994393
76,0.6515120251,0.1916199502,0.6226955223,1.245391045,74.34809776,4.84208757,-0.2697922054
77,0.6355878068,0.2055848713,0.6014205857,1.202841171,75.63993119,4.759390898,-0.2480147915
78,0.6261496753,0.2063477545,0.5911717349,1.18234347,76.48757103,4.706647043,-0.2336562912
79,0.6680591794,0.2115374042,0.6336836702,1.26736734,72.78801991,4.945868845,-0.2959077846
80,0.7016466803,0.1903598472,0.6753304321,1.350660864,70.26205074,5.123676241,-0.3377187576
81,0.6721036734,0.2376405023,0.6286893823,1.257378765,72.21047093,4.985426565,-0.3055212961
82,0.6995875841,0.187510714,0.6739899999,1.34798,70.44333573,5.110490528,-0.3347389476
83,0.6528303253,0.2755240499,0.5918394474,1.183678895,73.42201341,4.903161644,-0.2853201525
84,0.6180268081,0.2067355681,0.5824238494,1.164847699,77.23427214,4.661143169,-0.220965161
85,0.6838618648,0.2611533893,0.6320331932,1.264066386,70.99671216,5.070657345,-0.3256224112
86,0.6408391215,0.2465211887,0.5915252177,1.183050435,74.80352382,4.812607503,-0.2621298274
87,0.6115552662,0.1736700092,0.5863774991,1.172754998,78.05970893,4.611854245,-0.2068922335
88,0.6889965143,0.1776855232,0.6656906575,1.331381315,71.3469379,5.045766652,-0.3198369086
89,0.6469502657,0.1683496554,0.6246623406,1.249324681,74.90018712,4.806396537,-0.2605013555
90,0.6502265467,0.2496174601,0.6004046017,1.200809203,73.94434739,4.8685263,-0.2765709195
