sim,step_cosine,midpoint_residual
165,0.932086111,0.09493533973
166,0.9381372196,0.08951196541
167,0.9000204886,0.1171156891
168,0.9377505225,0.09033036528
169,0.9199388966,0.1028661644
170,0.9147723018,0.1055708943
171,0.9312035725,0.09443014938
172,0.9247433683,0.09894955762
173,0.9146019896,0.1070089306
174,0.9061474378,0.1132854277
175,0.9025296408,0.1142441479
176,0.9140543901,0.1059594185
177,0.9169266011,0.1070169432
178,0.8996171471,0.1202347881
179,0.93338288,0.0932020948
180,0.9200044655,0.1028146903
181,0.9192825814,0.1031902951
182,0.9334636683,0.09302833656
183,0.9227762261,0.1010031467
184,0.9365808908,0.09195866392
185,0.9133291531,0.1071587766
186,0.9173783682,0.1043947047
187,0.9359625766,0.09104805238
188,0.9214438079,0.1011180044
189,0.9179811348,0.1034323785
190,0.9088615851,0.1102183445
191,0.919925868,0.1021728172
192,0.9288523372,0.09735559299
193,0.8905570397,0.1225184201
194,0.9305259105,0.09503659112
195,0.9013137529,0.1145463658
196,0.9109069382,0.1129039119
197,0.9177341633,0.1035587632
198,0.9191026312,0.1037132601
199,0.9257672628,0.09823601641
200,0.9012177372,0.1144436496
201,0.9005553483,0.1146393081
202,0.9283593576,0.09738274251
203,0.939427471,0.08845363185
204,0.8871447769,0.1225260998
205,0.9276111258,0.0988028462
206,0.9252360659,0.0990754542
207,0.9428679552,0.08575866084
208,0.9327100014,0.09334918341
209,0.9261367255,0.1015518338
210,0.9058200008,0.1133225517
211,0.9246669745,0.09951575504
212,0.9067939779,0.1113896798
213,0.9151182305,0.1064605084
214,0.9404743073,0.08789371649
215,0.8896834174,0.1208552874
216,0.9118743731,0.1074037987
217,0.9324891642,0.09458069955
218,0.9457116553,0.08370679171
219,0.8858613941,0.1260435539
220,0.9275002094,0.1001033317
221,0.934530366,0.09260477373
222,0.9310943515,0.09445222512
223,0.9228266694,0.1008116962
224,0.915708101,0.1048928787
225,0.9281636742,0.09652879918
226,0.9069219718,0.1114752648
227,0.8824778661,0.1270484988
228,0.9244463023,0.09934406768
229,0.9314421331,0.09434798347
230,0.925700528,0.1000065152
231,0.9446349226,0.08436681851
232,0.8966618297,0.117066114
233,0.9323022172,0.09487168726
234,0.9257518235,0.0982380339
235,0.9215633596,0.1022860783
236,0.9082516008,0.1096416726
237,0.9304381086,0.09582175165
238,0.904163659,0.1122247056
239,0.8865487071,0.1232017315
240,0.9233622185,0.1002164513
241,0.9382905786,0.09019869809
242,0.9257250836,0.09830350991
243,0.9118368784,0.1073716621
244,0.9138723598,0.1065108143
245,0.9404718067,0.08848746575
246,0.919071457,0.1028255131
247,0.934159634,0.09233942304
248,0.9274403994,0.0976780332
249,0.9284482508,0.09649704506
250,0.9213698077,0.1013163534
251,0.8953769333,0.1179621322
252,0.9322384267,0.09463877301
253,0.9017429246,0.117038005
254,0.9121550046,0.1082337254
255,0.902046477,0.1138204825
256,0.9456509548,0.08359698233
257,0.9307050185,0.09816461084
258,0.9037986299,0.1139604333
259,0.9300399075,0.09539269993
260,0.918185426,0.1038854553
261,0.9402577645,0.0880383972
262,0.9093230651,0.1091099737
263,0.9337717439,0.09301599075
264,0.9370088857,0.09176713951
265,0.9184983651,0.1050157336
266,0.9270639453,0.09745233862
267,0.911949715,0.1074151106
268,0.9120854877,0.1111666775
269,0.880783777,0.1262188865
270,0.9130293573,0.1115906307
271,0.916966551,0.1042066213
272,0.9185478496,0.104835513
273,0.9348570038,0.09182122562
274,0.9277563529,0.09679567456
275,0.9171000596,0.1047600523
276,0.9087781385,0.1093104624
277,0.902541681,0.1141656132
278,0.915817609,0.1048461649
279,0.9117134202,0.107539607
280,0.9316648569,0.0956640454
281,0.8730754727,0.1307820939
282,0.9237927008,0.1021415627
283,0.9257035645,0.09821619556
284,0.9164845314,0.1046044933
285,0.9164377566,0.1044709242
286,0.9331469872,0.09566884867
287,0.9390689651,0.08989725226
288,0.8892615985,0.1271874182
289,0.9128891538,0.1072770813
290,0.921183381,0.1012922187
291,0.9078811016,0.1110630354
292,0.9182789144,0.1039747984
293,0.933528046,0.09285773458
294,0.9228950387,0.1001482784
295,0.9378637243,0.09038452782
296,0.9129779005,0.1067655718
297,0.9149295901,0.1059446546
298,0.9110191305,0.1079238613
299,0.9102280936,0.108418592
300,0.9228249963,0.1013984425
301,0.9406221783,0.08746321489
302,0.8965121057,0.1180673376
303,0.9231284887,0.1005550611
304,0.8912014886,0.1239536218
305,0.9333665621,0.09384404941
306,0.9027266559,0.1136442172
307,0.939252386,0.08966772626
308,0.9075092708,0.1108075673
309,0.8937126519,0.1188967109
310,0.9103024507,0.1089674386
311,0.906930857,0.1104887943
312,0.8903905531,0.1215478917
313,0.9333799554,0.0937448468
314,0.9328849431,0.09376708487
315,0.9400000506,0.08801400045
316,0.8965650861,0.1198802936
317,0.9365694709,0.09200959333
318,0.9345232519,0.09221890063
319,0.9004844623,0.1144162724
320,0.9243147889,0.0999441193
321,0.9348203943,0.09407070534
322,0.9414609785,0.08699471269
323,0.9140132631,0.1059928336
324,0.9281957409,0.09725575436
325,0.900492282,0.1166747453
326,0.9342998813,0.09463337186
327,0.9287117678,0.09626207949
328,0.9161496355,0.1053383049
329,0.9245540216,0.09907630455
330,0.932222214,0.09538015316
331,0.9119983156,0.1100965023
332,0.9252480325,0.09857812383
333,0.9171971655,0.1063423505
334,0.9061974263,0.1109158228
335,0.9204947151,0.1018095038
336,0.9198530392,0.1040164597
337,0.9345210719,0.09236140564
338,0.9410263422,0.0872969349
339,0.9125209909,0.1081135998
340,0.9024069466,0.1133057925
341,0.9197921402,0.1022047128
342,0.9159094226,0.1066660062
343,0.917973072,0.1046775596
344,0.911681822,0.1078663604
345,0.9074857964,0.1115005528
346,0.8963257687,0.1173639128
347,0.9351747066,0.09284132271
348,0.9278316353,0.09723346477
349,0.934336382,0.09223264156
350,0.8988696254,0.1158720282
351,0.9327219131,0.0944642617
352,0.9158647832,0.1048053634
353,0.9202370204,0.1032054177
354,0.9309781917,0.1009187089
355,0.9204970062,0.1020949676
356,0.938535038,0.08920945355
357,0.9308892285,0.09717871454
358,0.9089856829,0.1097958755
359,0.9164099156,0.1047464097
360,0.9148703184,0.1065316483
361,0.9146274426,0.1057458346
362,0.889660977,0.122618795
363,0.9216411302,0.1009750834
364,0.9240710639,0.09973651962
365,0.9092299491,0.1094455561
366,0.9181599549,0.1043563219
367,0.8947363447,0.1179668813
368,0.9293959447,0.09916680481
369,0.9015099044,0.1145975769
370,0.9067854493,0.1109441503
371,0.8974866235,0.1170746995
372,0.9237210019,0.0996205671
373,0.8884217872,0.121577301
374,0.9104667478,0.1091703555
375,0.9140101576,0.1127502116
376,0.9289826127,0.0988947753
377,0.9183924682,0.1034634143
378,0.9255254737,0.09833310852
379,0.9358387386,0.09125114704
380,0.9126820082,0.1091800952
381,0.9069809896,0.1108461625
382,0.9349575341,0.09167624978
383,0.9072469016,0.110358907
384,0.9155357417,0.1052820181
385,0.9291803739,0.09772108947
386,0.9216273609,0.1016790604
387,0.9134056456,0.1072410092
388,0.9170193765,0.1053729053
389,0.9162356884,0.1046346927
390,0.9245913746,0.10048653
391,0.9349762478,0.09180833784
392,0.921063868,0.102765189
393,0.9097415303,0.1100441382
394,0.9276948809,0.1032980976
395,0.9187818058,0.1028710609
396,0.9426201513,0.09208886685
397,0.9364173691,0.09070167824
398,0.8991393626,0.1162594721
399,0.9233462151,0.1008084718
400,0.9424487221,0.08749795756
401,0.9137326302,0.1066661025
402,0.9287039978,0.09732879496
403,0.9056694172,0.111251173
404,0.9464935418,0.08299703692
405,0.9229022582,0.1004674436
406,0.9197001734,0.1032715948
407,0.9244269998,0.1002465796
408,0.926988627,0.09736021273
409,0.9209904976,0.1014076818
410,0.9198514148,0.1021959651
411,0.9010565392,0.1162136252
412,0.9354115363,0.09134570516
413,0.9293476518,0.09575866153
414,0.9269317578,0.09742769817
415,0.8890387606,0.1223762047
416,0.9073140632,0.110265723
417,0.9195422604,0.1033487296
418,0.9294586291,0.09791220074
419,0.9366407716,0.09044861883
420,0.9334374951,0.09297898443
421,0.9234832283,0.1013398809
422,0.9170901641,0.1041368816
423,0.9079068077,0.1098829438
424,0.917540603,0.1050990081
425,0.9286009685,0.09621067021
426,0.9156737173,0.1050924064
427,0.9281513037,0.0972038406
428,0.9312087813,0.09436775358
429,0.9319250101,0.0941315192
430,0.9405345664,0.08801938639
431,0.8972638216,0.1171467059
432,0.916591595,0.1043348113
433,0.9145449484,0.1056504405
434,0.8968015415,0.1195469749
435,0.9187962638,0.1039707717
436,0.9284455696,0.09636429785
437,0.9372973273,0.09191028554
438,0.9120103375,0.1095851363
439,0.9230462275,0.1000678647
440,0.9309578634,0.09464684618
441,0.9102777544,0.1140618892
442,0.8938672776,0.118471008
443,0.9114253541,0.1076509709
444,0.9447967246,0.0850288915
445,0.9253196727,0.1028613825
446,0.9195358188,0.1032442754
447,0.9318088817,0.09509840167
448,0.9194010489,0.1024611537
449,0.8859407036,0.1229714286
450,0.9143684306,0.108577387
451,0.917350535,0.1073950317
452,0.9261727345,0.09792476474
453,0.9187356532,0.1041440885
454,0.9210648484,0.1013908834
455,0.9291357866,0.09586722931
456,0.9266208459,0.09758002315
457,0.9184050789,0.1069651314
458,0.9305266469,0.09495783556
459,0.9156448455,0.1050702655
460,0.9232017726,0.1027707496
461,0.9261855144,0.09789549008
462,0.9304841562,0.09498934067
463,0.8656136684,0.1344008526
464,0.9054522362,0.1113810069
465,0.9191885076,0.1035852421
466,0.9028297049,0.1164102547
467,0.9347719829,0.09221226097
468,0.9188143159,0.1049392026
469,0.9434378476,0.0853353999
470,0.9196524006,0.1038979483
471,0.9246475435,0.1012247264
472,0.9340822635,0.0940335767
473,0.8938962023,0.1251296217
474,0.9113848214,0.1087049489
475,0.9265032717,0.09830512989
476,0.9266014326,0.09965571817
477,0.8893376112,0.1210662987
478,0.9117153783,0.1074501976
479,0.9194990658,0.102399376
480,0.9247458863,0.09902872815
481,0.934540375,0.0946570107
482,0.9186333002,0.1032135686
483,0.936753698,0.09245951207
484,0.9100093315,0.1106277507
485,0.9244947133,0.103702529
486,0.902459039,0.1132180645
487,0.9244699547,0.1007587584
488,0.9199220161,0.102694492
489,0.9338763778,0.0930922831
490,0.9002264286,0.1147416174
491,0.9295899471,0.09557993978
492,0.912423727,0.106998038
493,0.9306607316,0.0948968268
494,0.9203728809,0.1019099086
495,0.9310294205,0.09684633877
496,0.9096968901,0.1088882378
497,0.8918499588,0.1195881984
498,0.9132948903,0.1065535833
499,0.9298635453,0.09541630425
500,0.9380594446,0.09051348719
501,0.9341966855,0.09256115889
502,0.9085407602,0.109827176
503,0.9326568547,0.09385771512
504,0.8991368152,0.1158063247
505,0.8955243414,0.1203487156
506,0.9345151668,0.09295965963
507,0.8809624803,0.1295344884
508,0.9202243363,0.1021504408
509,0.9259679577,0.09831188277
510,0.9233439453,0.0999210217
511,0.9444131844,0.08556512352
512,0.9393707763,0.08872706518
513,0.950770284,0.07943132682
514,0.9218538247,0.1008719003
515,0.8802988803,0.1299277623
516,0.9229855261,0.1000624882
517,0.9301971812,0.0950934556
518,0.8960143692,0.1173659013
519,0.9190999639,0.1026839194
520,0.921310759,0.1023416467
521,0.9329676857,0.09347429884
522,0.9033950323,0.1144019567
523,0.8853331713,0.1234246342
524,0.9331265466,0.09710744129
525,0.9270351206,0.09736020775
526,0.9291191439,0.09602726242
527,0.9224830725,0.1005281132
528,0.8893102812,0.12108707
529,0.913211821,0.1064950258
530,0.931329248,0.09478845443
531,0.9159069574,0.1071876843
532,0.925705076,0.09824138125
533,0.900172994,0.1146864914
534,0.9168946711,0.1060818275
535,0.9372692917,0.09063308416
536,0.9050090504,0.1153092316
537,0.9152752601,0.1055846924
538,0.9212535448,0.1038366791
539,0.8973459737,0.1169660062
540,0.907988061,0.1098149587
541,0.9193820273,0.1059380975
542,0.9270209705,0.0979281246
543,0.9230895954,0.1004306991
544,0.9131464373,0.1068344337
545,0.9361477458,0.09281974949
546,0.9325400491,0.09360153707
547,0.9134904721,0.1066394141
548,0.9246807551,0.09990130457
549,0.9236335992,0.09962644147
550,0.9043500566,0.1146826379
551,0.9187916897,0.1029350114
552,0.8713265595,0.1322732532
553,0.9371646535,0.09096277239
554,0.9265043915,0.09776951499
555,0.9212438458,0.1013198614
556,0.912008826,0.1073786444
557,0.9165346322,0.1045723978
558,0.9325138324,0.09344608476
559,0.9314379726,0.09600441524
560,0.9309205577,0.09457254655
561,0.9007626423,0.1155116301
562,0.9256351849,0.09828244939
563,0.9188074345,0.1030778633
564,0.9074535026,0.1101447462
565,0.9079293171,0.1100740694
566,0.9164476355,0.104706647
567,0.9124800701,0.1077374426
568,0.914230963,0.1059495116
569,0.9048732401,0.1129321918
570,0.9183334775,0.1038160455
571,0.9423113672,0.08718854762
572,0.9293391397,0.09601366375
573,0.930159478,0.09759531517
574,0.9278495448,0.09702713469
575,0.8961182451,0.1174663322
576,0.9140884039,0.1061479474
577,0.9019445834,0.1145089798
578,0.8909480274,0.1201111404
579,0.9145637766,0.1095116237
580,0.9104975384,0.108560859
581,0.9229831096,0.1005988188
582,0.9001893498,0.1147626823
583,0.9369082187,0.09025834019
584,0.9331574807,0.09313135554
585,0.9187473245,0.1030098016
586,0.910725797,0.1085032006
587,0.8829528929,0.1249114281
588,0.9397765889,0.0895734407
589,0.9160358432,0.1052118485
590,0.8963878438,0.1182497985
591,0.9204732918,0.1018574944
592,0.9239600017,0.09942046699
593,0.9227158451,0.1009998307
594,0.9320465757,0.09393759384
595,0.8955433345,0.1178379691
596,0.9209799091,0.1026337301
597,0.8882130107,0.1225738432
598,0.9296231484,0.09643824003
599,0.9293372699,0.09573171341
600,0.9199787371,0.1042162835
601,0.9122867409,0.1106048329
602,0.9161107416,0.1057529504
603,0.9215033725,0.1028339244
604,0.9028789014,0.1190036763
605,0.9174665461,0.1038316344
606,0.903704187,0.1126335939
607,0.8870264823,0.1250164318
608,0.9174378495,0.1038289444
609,0.9181294931,0.1036016364
610,0.9204244681,0.1019252608
611,0.9143934367,0.1057900218
612,0.8984542835,0.1164944324
613,0.9092985159,0.1095276491
614,0.9257138173,0.09820901933
615,0.9238509606,0.09961127025
616,0.9080201465,0.1100750674
617,0.9158757208,0.1048670264
618,0.914037776,0.1059762814
619,0.9234771488,0.1005696326
620,0.894763139,0.1179954224
621,0.9212185909,0.1014246046
622,0.9292068372,0.09579507824
623,0.9156836658,0.1053186509
624,0.9330307913,0.09335080151
625,0.9313967129,0.0944059113
626,0.9141951986,0.1066427503
627,0.9140614051,0.1066521921
628,0.9269631873,0.09794838905
629,0.9380551301,0.09069423542
630,0.8959697334,0.1219522348
631,0.9072206514,0.1108488093
632,0.9098826711,0.1118493988
633,0.9247358175,0.09894368462
634,0.9366517985,0.09106994447
635,0.9270254389,0.09731440639
636,0.9195562777,0.1050136846
637,0.9486629345,0.08115563472
638,0.9110445582,0.1089599952
639,0.9432063343,0.08692222527
640,0.9289198112,0.09602357968
641,0.924601803,0.09986123689
642,0.9106267511,0.1110060749
643,0.9138290005,0.1061220708
644,0.9364884972,0.09067259269
645,0.940563598,0.08794718614
646,0.917377489,0.1070342754
647,0.9238559104,0.1012912865
648,0.9164813407,0.1061585506
649,0.9378004196,0.08960517457
650,0.9196208606,0.1023424414
651,0.9022928929,0.1142957011
652,0.9110540374,0.1092409623
653,0.8969957918,0.1206959314
654,0.9419414898,0.08698121752
655,0.9353254837,0.09159556687
656,0.8820326982,0.1254796866
657,0.9257426917,0.09857550718
658,0.9296220346,0.09575611311
659,0.9283122849,0.1031856256
660,0.9109905243,0.1100926202
661,0.9199500987,0.1021590893
662,0.9257753706,0.09816263893
663,0.8945049231,0.1180040776
664,0.9213302122,0.1022438643
665,0.9196532982,0.1068854621
666,0.9150470488,0.1072312299
667,0.9236946184,0.09961432755
668,0.9194813882,0.1028182343
669,0.9191446753,0.1027002686
670,0.9266655629,0.09766865516
671,0.8984087111,0.1161103565
672,0.9153027336,0.1052127762
673,0.9284250642,0.09681560076
674,0.9367881644,0.09240562302
675,0.9212393186,0.1020018362
676,0.9190143349,0.102731095
677,0.893941916,0.1235422696
678,0.9309164136,0.09467959968
679,0.8856813223,0.1264855091
680,0.8982344829,0.1169481227
681,0.903328765,0.1127476675
682,0.9379934107,0.08944476976
683,0.9204208985,0.1020097844
684,0.9117004992,0.1082972905
685,0.8895829306,0.1210041942
686,0.9151713866,0.1052323863
687,0.9372080714,0.09018322774
688,0.9143065659,0.1069369164
689,0.8690168022,0.1323668649
690,0.9091548536,0.1096259013
691,0.9210529597,0.1014954502
692,0.9281339733,0.09679579679
693,0.8976632116,0.1161729285
694,0.904140465,0.1125757313
695,0.9359141305,0.09323402935
696,0.9333296694,0.09324432268
697,0.9027847079,0.1130420842
698,0.8908888674,0.1203698621
699,0.9243202688,0.09989008615
700,0.907171686,0.1112269137
701,0.8941506873,0.1187926397
702,0.9100393549,0.1085669147
703,0.9158981271,0.1055829871
704,0.9378340445,0.08957744285
705,0.9159022923,0.1049216142
706,0.9267987323,0.09858263418
707,0.9201758394,0.102154097
708,0.9428145766,0.08698832032
709,0.9208148077,0.1021346468
710,0.9379324294,0.08998728267
711,0.9281985372,0.09776021848
712,0.9262161862,0.09808039307
713,0.935172883,0.09215767827
714,0.913325052,0.1065205393
715,0.9208468813,0.1015618369
716,0.9288073539,0.09608000897
717,0.9297978457,0.09538643412
718,0.9380437877,0.08983329039
719,0.9333359158,0.09352327284
720,0.9241793056,0.1034568608
721,0.9316214599,0.0941282934
722,0.9229827306,0.10087476
723,0.9183036825,0.1060458393
724,0.9110272272,0.1078884876
725,0.9167487204,0.1042700071
726,0.8920728269,0.1194337837
727,0.9151123464,0.1052980016
728,0.9284311186,0.09947017857
729,0.9123956612,0.1088583629
730,0.9328799475,0.09462353255
731,0.9236844018,0.09958874765
732,0.9402752444,0.08775004887
733,0.9182356827,0.1044414015
734,0.9096264184,0.1094198652
735,0.9218899825,0.1018434401
736,0.9068490265,0.1111421673
737,0.901102933,0.11497537
738,0.9161947244,0.1055868197
739,0.8987962128,0.1154527851
740,0.9192522859,0.1029710313
741,0.9128283081,0.110440968
742,0.9203466149,0.1018319266
743,0.921954071,0.1023534778
744,0.9277174791,0.09757112655
745,0.8700655509,0.1359475459
746,0.91066919,0.1086503223
747,0.9351329278,0.09164819687
748,0.9246966278,0.1045688805
749,0.8969988156,0.1170482025
750,0.8692982059,0.1337763269
751,0.9044714095,0.1174199487
752,0.8956376536,0.1174850116
753,0.900864917,0.1159974017
754,0.8982421863,0.1191340594
755,0.9253722217,0.09864545891
756,0.9409857365,0.08719135868
757,0.9144624575,0.1058760176
758,0.9088431996,0.1093092823
759,0.9208643158,0.1015564408
760,0.9446846478,0.08490665763
761,0.9241214194,0.10144781
762,0.9485260333,0.08126741479
763,0.943972675,0.0860386017
764,0.9218705051,0.1008418677
765,0.9168571987,0.1042074807
766,0.9165662424,0.1049969952
767,0.9211905306,0.1030086968
768,0.9280572872,0.09759152489
769,0.9243531872,0.09982663605
770,0.9190582809,0.1045433265
771,0.9150555462,0.1056299663
772,0.9225480267,0.1007969295
773,0.9244259137,0.0993860585
774,0.9189918081,0.1032834385
775,0.8876943619,0.1219590972
776,0.9114788682,0.1081971307
777,0.9050762661,0.1131697173
778,0.9133804105,0.1066780862
779,0.928134565,0.09659295018
780,0.9477577534,0.08205253281
781,0.8952984543,0.118795266
782,0.9323596784,0.09354703421
783,0.9203554343,0.1018276808
784,0.9091733225,0.1101482827
785,0.9172094541,0.1039142172
786,0.9026074678,0.1133261304
787,0.9127547569,0.1094898054
788,0.8852323088,0.1255107235
789,0.9306210179,0.09480298669
790,0.9047069604,0.1120614355
791,0.9392453906,0.08906684132
792,0.9141548292,0.1061240998
793,0.8922652401,0.1201231388
794,0.9202725688,0.102668645
795,0.908170002,0.1096905536
796,0.9397099496,0.08886855277
797,0.9254898237,0.09868368785
798,0.9104076802,0.1086008315
799,0.9435978354,0.08813141059
800,0.9178642293,0.1035968845
801,0.9227651848,0.1004278365
802,0.9265074166,0.0976829157
803,0.9215579398,0.1011982421
804,0.9307408769,0.09486192677
805,0.9288306199,0.09610553994
806,0.9028235766,0.1133005679
807,0.9245617665,0.09913198532
808,0.9226163437,0.1003178721
809,0.9001795498,0.1148296194
810,0.9285985967,0.09645765467
811,0.9317109166,0.09490726415
812,0.9417474615,0.08848336635
813,0.9405024138,0.08841752285
814,0.9335441817,0.09270561505
815,0.8885463678,0.1216664316
816,0.9414600843,0.08684559345
817,0.9235317747,0.0997562513
818,0.9193526536,0.1025548971
819,0.9294737839,0.09658977717
820,0.9267134442,0.09847440083
821,0.9109186392,0.1090476517
822,0.9023032158,0.1145598623
823,0.8822289889,0.1250709102
824,0.8979516006,0.1177897653
825,0.9329593072,0.0933470116
826,0.932216275,0.09365030812
827,0.9251860281,0.09858043048
828,0.9084812923,0.1101113903
829,0.9386787812,0.08934429145
830,0.9235344386,0.09992961688
831,0.924488698,0.1018658895
832,0.9254608556,0.09877606201
833,0.9225049289,0.1017303995
834,0.9149842488,0.1056664827
835,0.9152317734,0.1052786877
836,0.9075109199,0.1109650881
837,0.8951242765,0.1176365617
838,0.905230362,0.1115185809
839,0.9002916803,0.1159436973
840,0.9164809504,0.1078388062
841,0.928884132,0.09672763917
842,0.8744110103,0.1313165826
843,0.9256292844,0.09856426355
844,0.9217481669,0.1013572134
845,0.9310424795,0.09871382333
846,0.9340228682,0.09246711887
847,0.9297240685,0.09573395441
848,0.9174059965,0.1037744891
849,0.9200598726,0.1022264833
850,0.8975532382,0.1163127748
851,0.9289624238,0.09634754387
852,0.930903102,0.09458656526
853,0.9333040641,0.09316738133
854,0.9334929511,0.09281590955
855,0.9370976748,0.09135650294
856,0.9333680017,0.09287198543
857,0.931420174,0.09441660107
858,0.9137911004,0.1062148157
859,0.933056282,0.09403845057
860,0.9298268405,0.09580369917
861,0.9292160031,0.09585669976
862,0.8966539854,0.117103792
863,0.9414648755,0.0869997485
864,0.9290724902,0.09610928385
865,0.940457485,0.08759320427
866,0.9173049529,0.1053620252
867,0.9329332574,0.09323336299
868,0.9165258833,0.10465907
869,0.9141987071,0.1058579427
870,0.8955045104,0.117761565
871,0.9137986412,0.1064137345
872,0.8860844902,0.1254421058
873,0.9206456274,0.1022696572
874,0.9079739664,0.1105954788
875,0.9404420602,0.0886388699
876,0.9255667599,0.09835816606
877,0.9227997861,0.1007287201
878,0.9204960991,0.1020402788
879,0.9165592882,0.1044042431
880,0.9233720967,0.1021455695
