row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9099369235,0,0.3365514605,0,0.9123306846,0,0.01115210931,0.01070114944,3
KMeans,0.9099369235,0,1,0,0.01640421567,0,0.9999004493,0,0.002754728623,0.02725841608,3
LogReg,0.3365514605,0,0.01640421567,0,1,0,0.01993207821,0,0.01378963921,0.02312802478,3
PCA,0.9123306846,0,0.9999004493,0,0.01993207821,0,1,0,0.002668343177,0.02690347463,3
Random,0.01115210931,0.01070114944,0.002754728623,0.02725841608,0.01378963921,0.02312802478,0.002668343177,0.02690347463,1,0,3
