row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.3024407924,0,3
MeanDiff,LogReg,0.8450036801,0,3
MeanDiff,PCA,0.3014412864,0,3
MeanDiff,Random,0.02570915272,0.02752140225,3
KMeans,MeanDiff,0.3024407924,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.01811525218,0,3
KMeans,PCA,0.9997849865,0,3
KMeans,Random,0.03621545349,0.02904461768,3
LogReg,MeanDiff,0.8450036801,0,3
LogReg,KMeans,0.01811525218,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.01603227298,0,3
LogReg,Random,0.01408800734,0.01414827397,3
PCA,MeanDiff,0.3014412864,0,3
PCA,KMeans,0.9997849865,0,3
PCA,LogReg,0.01603227298,0,3
PCA,PCA,1,0,3
PCA,Random,0.03587169097,0.02875899632,3
Random,MeanDiff,0.02570915272,0.02752140225,3
Random,KMeans,0.03621545349,0.02904461768,3
Random,LogReg,0.01408800734,0.01414827397,3
Random,PCA,0.03587169097,0.02875899632,3
Random,Random,1,0,3
