row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.1165872769,0,3
MeanDiff,LogReg,0.7730980322,0,3
MeanDiff,PCA,0.1193259052,1.699674944e-17,3
MeanDiff,Random,0.02023840847,0.02474610834,3
KMeans,MeanDiff,0.1165872769,0,3
KMeans,KMeans,1,0,3
KMeans,LogReg,-0.001840351261,0,3
KMeans,PCA,0.9999286936,1.359739956e-16,3
KMeans,Random,0.03425275282,0.02832973819,3
LogReg,MeanDiff,0.7730980322,0,3
LogReg,KMeans,-0.001840351261,0,3
LogReg,LogReg,1,0,3
LogReg,PCA,-0.0003255900518,0,3
LogReg,Random,0.0148029464,0.02750268824,3
PCA,MeanDiff,0.1193259052,1.699674944e-17,3
PCA,KMeans,0.9999286936,1.359739956e-16,3
PCA,LogReg,-0.0003255900518,0,3
PCA,PCA,1,0,3
PCA,Random,0.03431970867,0.02843590753,3
Random,MeanDiff,0.02023840847,0.02474610834,3
Random,KMeans,0.03425275282,0.02832973819,3
Random,LogReg,0.0148029464,0.02750268824,3
Random,PCA,0.03431970867,0.02843590753,3
Random,Random,1,0,3
