space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.8108104233,-0.8263999567,0.0001626633772,0.9774234212,0.0001434896392,0.9848619446,0.0002448257145,0.9427022368,0.0004378706374,3
anisotropy_corrected,Anisotropy-corrected,-0.1501030977,-0.1665012017,7.141291607e-05,0.8807684756,0.0005502290907,0.922747859,0.0008850749141,0.9361634348,6.480528816e-05,3
park_causal,Park causal,-0.8390835543,-0.8533861137,0.0002190364861,0.9796873578,0.0002569546909,0.9868060679,0.0002744674117,0.9427301486,0.0003927288737,3
mahalanobis_lda,Mahalanobis / LDA,-0.1560381,-0.1579409091,1.968236859e-07,0.9845002786,1.474492089e-06,0.9914166232,3.674607136e-06,0.9934797056,1.33039525e-06,3
within_subjects_noise,Within-subjects noise,-0.09271314004,-0.09288029038,3.469870314e-10,0.9976533245,9.095242349e-08,0.9987477116,8.36069375e-08,0.9991038685,3.860582858e-08,3
