row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.07124957679,0.7052008733,0.5731888037,0.024310212
KMeans,0.07124957679,1,0.009671974736,0.8281422542,0.01014871618
LogReg,0.7052008733,0.009671974736,1,0.2970610995,0.01135347265
PCA,0.5731888037,0.8281422542,0.2970610995,1,0.01929533527
Random,0.024310212,0.01014871618,0.01135347265,0.01929533527,1
