row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9721120066,0.6588391131,0.9540689097,0.03505708484
KMeans,0.9721120066,1,0.5353646252,0.9913800546,0.03584610461
LogReg,0.6588391131,0.5353646252,1,0.4841517624,0.02545604769
PCA,0.9540689097,0.9913800546,0.4841517624,1,0.03230899077
Random,0.03505708484,0.03584610461,0.02545604769,0.03230899077,1
