row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.4544571831,0.0004187966504,3
positive-neutral,positive-negative,0.2582460953,0.0003427905888,3
neutral-negative,positive-neutral,-0.4544571831,0.0004187966504,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8699453009,0.0003660740047,3
positive-negative,positive-neutral,0.2582460953,0.0003427905888,3
positive-negative,neutral-negative,0.8699453009,0.0003660740047,3
positive-negative,positive-negative,1,0,3
