row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.8782066913,0.004998926398,3
MeanDiff,LogReg,0.585187691,0,3
MeanDiff,PCA,0.8622179217,3.325362137e-08,3
MeanDiff,Random,0.02296718757,0.02053151798,3
KMeans,MeanDiff,0.8782066913,0.004998926398,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.3117461306,0.004416222203,3
KMeans,PCA,0.9807721833,0.001505950641,3
KMeans,Random,0.02516306758,0.02653988073,3
LogReg,MeanDiff,0.585187691,0,3
LogReg,KMeans,0.3117461306,0.004416222203,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.2749571232,8.03605832e-08,3
LogReg,Random,0.01404080608,0.003678148218,3
PCA,MeanDiff,0.8622179217,3.325362137e-08,3
PCA,KMeans,0.9807721833,0.001505950641,3
PCA,LogReg,0.2749571232,8.03605832e-08,3
PCA,PCA,1,0,3
PCA,Random,0.0261464667,0.0261696991,3
Random,MeanDiff,0.02296718757,0.02053151798,3
Random,KMeans,0.02516306758,0.02653988073,3
Random,LogReg,0.01404080608,0.003678148218,3
Random,PCA,0.0261464667,0.0261696991,3
Random,Random,1,0,3
