row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.127251715,0.5378580292,0.1723270317,0.01472930172
KMeans,0.127251715,1,0.006990680194,0.9456020382,0.01757124536
LogReg,0.5378580292,0.006990680194,1,0.02181789831,-2.457051615e-05
PCA,0.1723270317,0.9456020382,0.02181789831,1,0.01597860139
Random,0.01472930172,0.01757124536,-2.457051615e-05,0.01597860139,1
