dim,e_v,e_m
0,-0.008067213898,0.03058745041
1,-0.01664694913,0.004909221693
2,-0.02777749825,-0.01047191298
3,0.02462941723,-0.01382138737
4,1.810689937e-05,0.004021492401
5,-0.01775518189,0.02504638065
6,0.02817740408,-0.01945236606
7,0.002729643482,-0.01398157438
8,-0.005016817909,-0.00509701921
9,0.01281752956,-0.007061225359
10,-0.04289464361,0.01632621972
11,0.007888774112,0.001088516344
12,-0.01862819935,0.007621753617
13,-0.0005794059663,0.006767619663
14,0.02853767636,0.0128437494
15,0.009242738033,0.0003926813844
16,0.006199259548,3.345811806e-05
17,0.002943017716,-0.006689037183
18,0.1311601101,0.06211146878
19,0.03636893521,-0.02233921992
20,-0.03419287944,0.01609710696
21,-0.05082601523,0.0482219514
22,-0.07630148644,0.05619784824
23,-0.03903006208,0.003688192737
24,-0.004431738351,0.008088558283
25,-0.02077939734,-0.004910922545
26,0.03774139532,-0.003728654585
27,-0.008299091003,-0.003308146307
28,-0.0006770592479,0.002207095758
29,-0.003589567898,0.0101746669
30,0.003926478764,-0.009338374027
31,-0.05524071675,0.05515605796
32,-0.003413090016,-0.01820696068
33,0.03947812266,-0.001661218468
34,-0.05335230023,0.02483431798
35,0.103476671,0.07150093754
36,0.006367329029,0.01079186679
37,-0.02282786455,0.01499343274
38,0.009369736506,0.002106416908
39,0.04387217103,0.0008886804847
40,0.01637394158,-0.01466360614
41,-0.001342643884,0.006083181483
42,-0.002982208785,-0.002573701004
43,-0.02076649779,0.02106357432
44,-0.02976696967,0.009359256137
45,0.01788004259,-0.009574065262
46,-0.03390135601,0.006201812012
47,0.009401218642,-0.01429535047
48,0.01998842066,-0.02486710492
49,-0.01619623072,-0.00519763041
50,0.01096503377,-0.00376981791
51,0.009509919326,-0.001982463084
52,0.009486866024,-0.002841376228
53,0.006048859503,-0.009289973877
54,0.006159780266,-0.000105477662
55,0.07100582066,-0.04233211159
56,-0.2394925658,0.119432314
57,0.03569544942,0.002471463505
58,0.07682202661,-0.09610385537
59,0.004484288182,-0.02190411559
60,-0.01338213302,-0.0007320595709
61,0.01499772291,-0.004915727137
62,0.2937716634,0.7980100001
63,-0.01283953422,0.006478673057
64,-0.01426894891,-0.001892296476
65,0.0006528198573,0.011333724
66,-0.017582244,0.013269551
67,-0.0316973038,0.04379458862
68,0.005073887591,-0.006937030066
69,-0.01907336679,0.02613419898
70,-0.04551525393,-0.02533070632
71,-0.004589822238,0.006779320925
72,-0.0004964840481,0.01464607014
73,0.002386650929,0.00770438635
74,-0.01923164842,0.003295781659
75,0.01315761399,-0.001223601669
76,0.09771253195,0.02409800234
77,-0.005485961218,0.007982748474
78,-0.001164113579,0.000357915198
79,0.005978875299,0.002096351374
80,0.01210982248,-0.01220532074
81,-0.0319389737,0.007745655124
82,-0.01289501961,0.006232014093
83,-0.01968634845,0.005786154773
84,-0.003720652834,0.005955461771
85,-0.033548584,0.01728106075
86,-0.04689616993,0.01154578651
87,-0.01068779838,-0.0001322055416
88,0.008344449416,-0.0001238887398
89,0.03539067038,-0.01114301122
90,0.01394708822,-0.006051564984
91,-0.003611376803,-0.006578852517
92,0.01713680931,0.0009757079162
93,-0.02020538924,0.005105933099
94,0.007986850788,0.001705957649
95,-0.03406675846,0.03248195362
96,0.007029300526,0.00331512858
