row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.2658124167,0.8185073836,0.26364432,0.008593640322
KMeans,0.2658124167,1,0.005438493955,0.9998823965,0.03388078098
LogReg,0.8185073836,0.005438493955,1,0.004819498516,-0.0001189905524
PCA,0.26364432,0.9998823965,0.004819498516,1,0.03377238822
Random,0.008593640322,0.03388078098,-0.0001189905524,0.03377238822,1
