row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9721120066,0.6588391131,0.9540689102,0.006634872766
KMeans,0.9721120066,1,0.5353646252,0.9913800535,0.02037566342
LogReg,0.6588391131,0.5353646252,1,0.4841517682,-0.01010397742
PCA,0.9540689102,0.9913800535,0.4841517682,1,0.01955169804
Random,0.006634872766,0.02037566342,-0.01010397742,0.01955169804,1
