row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.7551772542,0.4053368308,0.7165658283,0.03011671989
KMeans,0.7551772542,1,0.07860599121,0.97997177,0.002138507565
LogReg,0.4053368308,0.07860599121,1,0.06703007505,0.02032667945
PCA,0.7165658283,0.97997177,0.06703007505,1,-0.00789881478
Random,0.03011671989,0.002138507565,0.02032667945,-0.00789881478,1
