perm,spearman,kendall,probe_r2,monotone_fraction,midpoint_residual_median,pc1_frac_centroids
41,-0.04601335722,-0.03683611401,-0.5900445189,0.2361111111,0.8187196275,0.6345733839
42,0.1604102019,0.1218749144,-0.3436418709,0.2361111111,0.8547739812,0.6750620652
43,-0.1306742971,-0.1032463653,-0.6791149262,0.3055555556,0.8172834659,0.5845316035
44,0.006638290666,0.004315087642,-0.3993228931,0.3333333333,0.8963249041,0.6545785645
45,-0.06956564876,-0.05430695666,-0.4057068184,0.25,0.8990549193,0.7328487507
46,-0.1093953928,-0.08451257015,-0.4085550521,0.4166666667,0.8555746772,0.553121274
47,-0.1480429754,-0.1142971995,-0.4197483574,0.3472222222,0.8262538612,0.6510612134
48,0.1770513963,0.1369250981,-0.343228175,0.3194444444,0.8532511043,0.6742824788
49,-0.07120248756,-0.05420171062,-0.408179657,0.375,0.8506202013,0.597839525
50,-9.093548858e-05,-0.001683936641,-0.4473375182,0.3194444444,0.8886336769,0.6134730378
51,0.02409790447,0.02020723969,-0.4407946046,0.2222222222,0.8616604785,0.5708022776
52,-0.08875303685,-0.06830467999,-0.467485933,0.5555555556,0.8575854431,0.5882824791
53,-0.2568018197,-0.2012304286,-0.6740269966,0.4166666667,0.8289114666,0.5935488436
54,0.1243997484,0.09419520584,-0.3845603606,0.375,0.8710377814,0.6432696232
55,0.01445874268,0.0121032946,-0.47512559,0.2083333333,0.874607269,0.5571218307
56,0.1408590718,0.1110345722,-0.4602939801,0.2916666667,0.8575854431,0.651125747
57,0.08575216573,0.06525254483,-0.3870493169,0.3472222222,0.8439997164,0.5624557648
58,0.17495988,0.1346096852,-0.2987050952,0.25,0.8915581914,0.6879874465
59,-0.04073909888,-0.02957413725,-0.3262281437,0.3333333333,0.8172283016,0.5253621385
60,0.1665028796,0.1259795099,-0.6930867216,0.2361111111,0.8969608207,0.7003507218
61,0.07056593914,0.05304400418,-0.3782624968,0.3888888889,0.8584803626,0.6192690152
62,0.1021205537,0.07525091863,-0.4172816163,0.3194444444,0.8643325607,0.6680281726
63,-0.1183980061,-0.09019585632,-0.2225272401,0.2083333333,0.8960981454,0.7702033928
64,-0.0135493878,-0.0121032946,-0.2906392374,0.3194444444,0.8482687315,0.6009494128
65,-0.009002613369,-0.007261976763,-0.4742791124,0.3333333333,0.8696309974,0.6509767465
66,0.01327658133,0.006840992603,-0.4168616343,0.375,0.8420130106,0.6510011572
67,-0.003273677589,-0.002420658921,-0.252047385,0.2361111111,0.8583890474,0.5236937273
68,-0.2217007212,-0.1711300611,-0.5991860999,0.3194444444,0.8136745532,0.5526921805
69,-0.1051214248,-0.08103945083,-0.5195543506,0.4583333333,0.8725459835,0.5859757608
70,0.05847151916,0.04778170218,-0.007883413041,0.375,0.8504960056,0.5399927393
71,0.1277643615,0.099878492,-0.6170895403,0.2361111111,0.8320819113,0.6208078325
72,0.07875013311,0.05799056806,-0.2702562642,0.3055555556,0.8963249041,0.5723772112
73,0.04892329286,0.03557316153,-0.4632457361,0.25,0.8351067883,0.6763195024
74,0.04155751828,0.03188955013,-0.1866563216,0.3611111111,0.8172283016,0.5429775589
75,0.1344026521,0.1000889841,-0.2540109357,0.2916666667,0.8593562891,0.6640353009
76,0.001727774283,0.002210166841,-0.5377768574,0.4444444444,0.8725459835,0.517252601
77,0.05437942217,0.04241415414,-0.391924526,0.2638888889,0.8556659924,0.5695163037
78,-0.175323622,-0.1361883758,-0.8284321123,0.4305555556,0.8792512042,0.7187271352
79,0.1404043944,0.1069299767,-0.2773749092,0.2222222222,0.8559173942,0.6998206176
80,0.1662300731,0.1294526293,-0.666269622,0.3194444444,0.8285982556,0.7276942768
81,0.09448197263,0.07167255327,-0.2495317668,0.25,0.8213493212,0.6476480923
82,0.07684048785,0.05851679826,-0.5429066892,0.2638888889,0.8620498503,0.6393241914
83,0.1562271694,0.121032946,-0.2304964713,0.2361111111,0.8194601087,0.6664063658
84,-0.09202671444,-0.06946238643,-0.7792663759,0.3333333333,0.8582001046,0.557974669
85,0.08702526257,0.06819943395,-0.2625351316,0.3611111111,0.8567095166,0.5989677031
86,-0.1916920099,-0.1478706863,-0.6848996233,0.4027777778,0.8240772184,0.616885381
87,0.06156332577,0.04630825762,-0.3890922471,0.25,0.8602536946,0.5567875588
88,0.07574926199,0.06041122698,-0.5904597249,0.3055555556,0.8515958269,0.6220497696
89,-0.2707149495,-0.2062822385,-0.8975811562,0.3611111111,0.8531238983,0.5639989224
90,0.09757377924,0.07567190279,-0.3525527927,0.2361111111,0.8420688666,0.65854725
91,-0.05556158352,-0.04378235266,-0.2870312843,0.2916666667,0.8354199992,0.6006100607
92,-0.3144549195,-0.244381305,-0.6635423854,0.25,0.8346516063,0.6366016789
93,0.1681397184,0.1279791847,-0.4770048732,0.2638888889,0.8421930623,0.7061806463
94,-0.07102061658,-0.05609613934,-0.4001358339,0.3194444444,0.8335858716,0.586986498
95,0.03682887287,0.02799544665,-0.1417121305,0.4027777778,0.8602536946,0.5786738837
96,-0.2184270436,-0.1676569418,-0.8134616383,0.4166666667,0.84048931,0.607688175
97,-0.09530039203,-0.07272501367,-0.5483411403,0.25,0.8439029942,0.5788269422
98,0.1217626192,0.09272176128,-0.4601099008,0.375,0.8566182015,0.595673405
99,-0.107576683,-0.08272338747,-0.4380158036,0.5,0.8370253946,0.5104234476
