split,cosine
0,0.8839074302
1,0.7956474663
2,0.8545372017
3,0.8475146088
4,0.8669294636
5,0.8691337657
6,0.8554505427
7,0.8862184431
8,0.8769848194
9,0.8703956914
10,0.8668312707
11,0.8673557883
12,0.8683038703
13,0.8398595199
14,0.8227537064
15,0.8583770811
16,0.8076328128
17,0.8599388153
18,0.8857661679
19,0.8734178202
20,0.8722395098
21,0.8388649794
22,0.8788808687
23,0.8734765838
24,0.8791291373
25,0.8720740283
26,0.8877056873
27,0.8475759046
28,0.8550517218
29,0.8434376141
30,0.8810970074
31,0.8821237267
32,0.8553352665
33,0.8562334131
34,0.8362069871
35,0.870352855
36,0.8752425037
37,0.8330772992
38,0.862170991
39,0.8737603634
40,0.8639021334
41,0.8444979867
42,0.8486083484
43,0.8544623744
44,0.8644625576
45,0.8382211706
46,0.8398749943
47,0.8508538949
48,0.8512342985
49,0.8383493117
50,0.8396854546
51,0.852901399
52,0.8833351308
53,0.8745082171
54,0.8564007582
55,0.847915894
56,0.8648954699
57,0.8601277139
58,0.8447331781
59,0.8154244548
60,0.8572044905
61,0.8532201332
62,0.8415926625
63,0.8807975679
64,0.8865422147
65,0.8339888376
66,0.8642467421
67,0.8531495748
68,0.8670029171
69,0.8513586355
70,0.8411265333
71,0.8802429224
72,0.8269053929
73,0.8671867452
74,0.863738721
75,0.8692439453
76,0.825752241
77,0.856176418
78,0.8282504667
79,0.8657804497
80,0.8152246644
81,0.8563733279
82,0.886252425
83,0.8468465425
84,0.8329638121
85,0.8278026823
86,0.8487807266
87,0.8079135886
88,0.7607577493
89,0.8822928439
90,0.8085173539
91,0.8746382507
92,0.8551577451
93,0.8663012274
94,0.8687682804
95,0.8044096952
96,0.8417681701
97,0.8690468569
98,0.8619896457
99,0.8860114376
100,0.8392577354
101,0.8458072235
102,0.8618575232
103,0.8188716061
104,0.8347058888
105,0.846519863
106,0.8371521724
107,0.8680876335
108,0.8678979876
109,0.8131961771
110,0.8692653892
111,0.8414232935
112,0.8769070716
113,0.8382799526
114,0.8534282648
115,0.8648852884
116,0.8162629632
117,0.8460563323
118,0.8613055294
119,0.8703455839
120,0.8860428862
121,0.8443315506
122,0.8732583948
123,0.8275297931
124,0.8506480423
125,0.8199527836
126,0.8683169063
127,0.8894860123
128,0.827942971
129,0.8626401575
130,0.8842908511
131,0.8428827041
132,0.8579445928
133,0.8589539769
134,0.8275070923
135,0.8158358604
136,0.8683343465
137,0.8928510175
138,0.8725657771
139,0.8791335777
140,0.8776061677
141,0.8378066054
142,0.8138052752
143,0.8183796864
144,0.8634868608
145,0.8640572894
146,0.8783496981
147,0.8747867489
148,0.7525833578
149,0.8703054643
150,0.7986851706
151,0.8806194617
152,0.8737598894
153,0.861728907
154,0.8389890907
155,0.8900518759
156,0.8495976884
157,0.791331911
158,0.8825692141
159,0.8823854519
160,0.8835846747
161,0.848160321
162,0.8772286972
163,0.8722534974
164,0.863119834
165,0.8850342077
166,0.8094895248
167,0.8402067259
168,0.8705610006
169,0.8941864075
170,0.8815018814
171,0.893189954
172,0.8612511468
173,0.8058576076
174,0.8460930484
175,0.8911988199
176,0.8362691184
177,0.8559892154
178,0.8731729283
179,0.8345925024
180,0.8291016395
181,0.8959416775
182,0.8475058682
183,0.8492236803
184,0.8751302976
185,0.8605553303
186,0.8703489684
187,0.8316172411
188,0.8652988233
189,0.8487932028
190,0.8413165283
191,0.8618382195
192,0.8474038433
193,0.8712068253
194,0.8127773149
195,0.8264296857
196,0.8678308523
197,0.8727934516
198,0.8347950236
199,0.8531477019
200,0.8862352996
201,0.8371150277
202,0.8681350415
203,0.841394589
204,0.8277312731
205,0.8611610341
206,0.7237961775
207,0.8512480635
208,0.860837819
209,0.8658257117
210,0.8696175967
211,0.8203379933
212,0.8329646932
213,0.8764831208
214,0.8447730006
215,0.8715129789
216,0.8458095937
217,0.874426676
218,0.8613388163
219,0.8642077412
220,0.8767421056
221,0.869865542
222,0.8593292364
223,0.8301803978
224,0.829754835
225,0.8416576632
226,0.8571653063
227,0.8790253624
228,0.8254172122
229,0.8310864046
230,0.8852433499
231,0.8783870512
232,0.8779881793
233,0.823269456
234,0.8821929073
235,0.8820586166
236,0.881409673
237,0.8352173131
238,0.8655389817
239,0.8644624859
240,0.7645509809
241,0.857834559
242,0.8253120476
243,0.8689948051
244,0.8488146009
245,0.8434757064
246,0.8838355242
247,0.8696419654
248,0.8882465594
249,0.8610545607
250,0.8408981321
251,0.856177134
252,0.8904490679
253,0.8741556695
254,0.8670699131
255,0.8693922491
256,0.8959270787
257,0.8667297564
258,0.8430522258
259,0.8677162324
260,0.8409859292
261,0.8348856258
262,0.8477635632
263,0.8337075485
264,0.8301360175
265,0.8453976738
266,0.8769735023
267,0.7808137242
268,0.8619088158
269,0.8807388637
270,0.8604234268
271,0.8260626404
272,0.8281080594
273,0.8413909578
274,0.8851842831
275,0.8873292364
276,0.8389960879
277,0.856146414
278,0.8589745483
279,0.8442194108
280,0.8579331048
281,0.8325650473
282,0.8544407108
283,0.8127569059
284,0.8429972953
285,0.8663864019
286,0.8571572071
287,0.8043005521
288,0.8353088167
289,0.8517364686
290,0.8449502461
291,0.8354450001
292,0.8449095377
293,0.8807648793
294,0.8638395196
295,0.8504273389
296,0.7669758241
297,0.8872656251
298,0.8873071591
299,0.8519179246
