row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9546606234,0.151450536,0.9551417005,0.009888766344
KMeans,0.9546606234,1,0.0007724259019,0.9999754263,0.0147711362
LogReg,0.151450536,0.0007724259019,1,0.001132938538,-0.004731037682
PCA,0.9551417005,0.9999754263,0.001132938538,1,0.01478731144
Random,0.009888766344,0.0147711362,-0.004731037682,0.01478731144,1
