scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-apology-003,27.4931151,0.6340861059,0.1439192686,0.6175373947,1.235074789,76.16645155,4.726490373,-0.2391020458
politeness-apology-013,33.02006589,0.6267622583,0.3155394354,0.5415402046,1.083080409,75.2247436,4.785659382,-0.2550282043
politeness-apology-043,36.67757924,0.7352220562,0.4906337824,0.5475673142,1.095134628,62.04857781,5.801905744,-0.4687227934
politeness-apology-057,28.83681186,0.6386305559,0.03767374572,0.637518373,1.275036746,76.0932981,4.731034257,-0.2403415858
politeness-apology-065,34.55957333,0.6591227284,-0.2543725425,0.608060343,1.216120686,73.12589026,4.923016988,-0.2902698082
politeness-apology-067,26.65900382,0.8201210982,-0.2342850347,0.7859447425,1.571889485,61.73329951,5.831536673,-0.4735764079
politeness-apology-081,32.98450054,1.011388582,0.6915326818,0.7380307677,1.476061535,43.67770958,8.242190431,-0.7232358729
politeness-apology-098,20.43399709,0.8044943685,0.3286094177,0.7343208015,1.468641603,61.59001419,5.845103378,-0.4757775116
politeness-bad-news-delivery-020,21.14608295,1.057376395,0.1442804511,1.047486512,2.094973023,50.35169192,7.149710094,-0.6380734098
politeness-bad-news-delivery-028,29.75708355,0.92116241,0.3999015433,0.8298306702,1.65966134,54.19784578,6.642330425,-0.5849881691
politeness-bad-news-delivery-066,28.62661772,1.099870883,0.7903762179,0.7648669115,1.529733823,38.55387033,9.337583928,-0.7820225136
politeness-bad-news-delivery-073,25.21791137,0.9378591006,0.4710964674,0.810954876,1.621909752,52.17624878,6.899691113,-0.6132345495
politeness-complaint-030,38.17913738,1.674731099,1.010195136,1.335750741,2.671501482,27.60305015,13.04203695,-0.8861789143
politeness-complaint-032,22.33597291,1.32695525,0.2549737159,1.302228336,2.604456673,40.7593782,8.832323157,-0.7574581302
politeness-complaint-040,26.50784373,0.8638042796,-0.1625407545,0.8483739368,1.696747874,59.67945696,6.03222647,-0.5048371563
politeness-complaint-049,25.69103798,0.8473122502,-0.1804781429,0.8278681594,1.655736319,60.52345179,5.948107541,-0.4920672728
politeness-complaint-063,32.71508574,0.5273831366,-0.06160514838,0.52377264,1.04754528,86.92547291,4.141478763,-0.05363487208
politeness-complaint-072,39.32540568,0.7951140925,-0.5283670171,0.5941672452,1.18833449,57.24828077,6.28839845,-0.5409997076
politeness-complaint-089,21.95848472,0.8504876827,0.1316705562,0.840233398,1.680466796,60.60610202,5.939995942,-0.4908109663
politeness-correction-002,13.95575919,0.9961515829,0.3024768597,0.9491183938,1.898236788,51.97056985,6.926997358,-0.6160661583
politeness-correction-005,22.22660815,0.9777803996,0.07011666892,0.9752631248,1.95052625,54.09684894,6.654731414,-0.5864169053
politeness-correction-007,22.03046031,1.148677833,0.7961730329,0.8279911025,1.655982205,37.74752485,9.537049155,-0.7907160205
politeness-correction-024,28.6067372,0.5162829073,0.0978818482,0.5069193074,1.013838615,88.13028172,4.084861559,-0.03262694865
politeness-correction-027,23.88663821,0.6363122217,0.1425875494,0.620130659,1.240261318,75.97588099,4.738345845,-0.2423303261
politeness-correction-045,21.26009733,1.286649232,0.3896944176,1.226215522,2.452431044,41.10345306,8.758388243,-0.7535237728
politeness-correction-051,22.42206832,1.293112961,-0.05472053948,1.29195464,2.583909281,42.25380965,8.519941822,-0.7401734195
politeness-correction-076,22.41472705,1.035823831,0.02322653549,1.035563391,2.071126783,51.52689289,6.986642893,-0.6221472357
politeness-correction-087,25.71198182,0.5659432976,0.1760251752,0.5378726185,1.075745237,82.55450293,4.360755467,-0.1295830158
politeness-criticism-or-feedback-023,18.78015284,1.334251868,0.2037143073,1.318608557,2.637217114,40.75171294,8.833984488,-0.7575454688
