row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.8158820973,1.359739956e-16,0.5115352492,0,0.831147351,1.530795001e-09,0.02522099045,0.01004215021,3
KMeans,0.8158820973,1.359739956e-16,1,0,0.1457424979,0,0.9946308217,6.806859224e-10,0.01954499645,0.002002360832,3
LogReg,0.5115352492,0,0.1457424979,0,1,0,0.1594322095,2.64575131e-09,0.003567764497,0.03776127555,3
PCA,0.831147351,1.530795001e-09,0.9946308217,6.806859224e-10,0.1594322095,2.64575131e-09,1,0,0.01828221956,0.003503375349,3
Random,0.02522099045,0.01004215021,0.01954499645,0.002002360832,0.003567764497,0.03776127555,0.01828221956,0.003503375349,1,0,3
