row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.7628011929,0,0.4058206221,0,0.7424315839,8.851463156e-08,0.0254182915,0.008169078719,3
KMeans,0.7628011929,0,1,0,0.0758007321,0,0.9800927009,1.647948217e-08,0.02058970704,0.006978421324,3
LogReg,0.4058206221,0,0.0758007321,0,1,0,0.06998982943,4.006871972e-08,0.01341454088,0.02121587959,3
PCA,0.7424315839,8.851463156e-08,0.9800927009,1.647948217e-08,0.06998982943,4.006871972e-08,1,0,0.01558403964,0.0107897949,3
Random,0.0254182915,0.008169078719,0.02058970704,0.006978421324,0.01341454088,0.02121587959,0.01558403964,0.0107897949,1,0,3
