row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.1582993195,1.009001333e-06,3
positive-neutral,positive-negative,0.4413126007,3.356471101e-06,3
neutral-negative,positive-neutral,-0.1582993195,1.009001333e-06,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.8395178556,6.531545823e-06,3
positive-negative,positive-neutral,0.4413126007,3.356471101e-06,3
positive-negative,neutral-negative,0.8395178556,6.531545823e-06,3
positive-negative,positive-negative,1,0,3
