row,col,cosine_mean,cosine_std,n_seeds
positive-neutral,positive-neutral,1,0,3
positive-neutral,neutral-negative,-0.3591579007,0.0006626330954,3
positive-neutral,positive-negative,0.3557058671,0.0007112409498,3
neutral-negative,positive-neutral,-0.3591579007,0.0006626330954,3
neutral-negative,neutral-negative,1,0,3
neutral-negative,positive-negative,0.9054039242,0.001132937322,3
positive-negative,positive-neutral,0.3557058671,0.0007112409498,3
positive-negative,neutral-negative,0.9054039242,0.001132937322,3
positive-negative,positive-negative,1,0,3
