row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9965165309,0,0.6686606905,0,0.9776065977,9.03548559e-09,0.01385258084,0.01171835408,3
KMeans,0.9965165309,0,1,0,0.6286802111,0,0.9857646833,8.007704611e-09,0.01301207442,0.01260655502,3
LogReg,0.6686606905,0,0.6286802111,0,1,0,0.5588819388,3.308086051e-08,0.01370839923,0.01041030307,3
PCA,0.9776065977,9.03548559e-09,0.9857646833,8.007704611e-09,0.5588819388,3.308086051e-08,1,0,0.01128750903,0.01716912155,3
Random,0.01385258084,0.01171835408,0.01301207442,0.01260655502,0.01370839923,0.01041030307,0.01128750903,0.01716912155,1,0,3
