perm,spearman,kendall,probe_r2,monotone_fraction,midpoint_residual_median,pc1_frac_centroids
49,-0.1662300731,-0.1297683674,-0.4722740092,0.4444444444,0.8376637771,0.5584627301
50,0.04983264774,0.0380990665,-0.3490010964,0.2083333333,0.868424308,0.5634919029
51,0.0939363597,0.07062009287,-0.3637929736,0.2361111111,0.8295105856,0.6117079948
52,0.1373125878,0.1069299767,-0.179604945,0.375,0.7882971058,0.5613066234
53,-0.1126690703,-0.08567027659,-0.2098185774,0.4166666667,0.8534990184,0.6067334689
54,-0.1830531385,-0.1432398605,-0.735765652,0.3194444444,0.8341773361,0.5160502209
55,-0.2954494024,-0.2301730896,-0.4939183726,0.4166666667,0.8365576849,0.5670986175
56,0.04737738955,0.03599414569,-0.6564192304,0.2361111111,0.8319651276,0.6040003725
57,0.1158518124,0.08819618155,-0.05047253863,0.375,0.8645491558,0.5826248562
58,-0.1175795867,-0.08861716572,-0.2600669305,0.375,0.8371902832,0.5915503361
59,0.0923904564,0.07251452159,-0.5248870202,0.3888888889,0.8593337612,0.539449183
60,-0.06219987419,-0.04715022594,-0.339138467,0.4166666667,0.9257049739,0.5517403499
61,-0.155590621,-0.1204014698,-0.6063284468,0.3194444444,0.8232219898,0.5552622409
62,-0.2197001404,-0.1689198943,-0.4950500459,0.3888888889,0.8295768362,0.716641577
63,0.09502758556,0.07356698199,-0.4082267991,0.3055555556,0.8905946411,0.7059995237
64,-0.1604102019,-0.1226116366,-0.2313663522,0.3611111111,0.8644652027,0.611472557
65,-0.002273387214,-0.001683936641,-0.6209004115,0.3055555556,0.8666563044,0.6995564465
66,0.1947838165,0.1520805279,-0.278045965,0.3055555556,0.8361495967,0.6414911671
67,0.08429719791,0.06430533047,-0.2015254474,0.375,0.8815158249,0.5689991735
68,0.107212941,0.08167092707,-0.1481382967,0.2916666667,0.8361495967,0.6230586591
69,0.07329400379,0.05641187746,-0.4325972355,0.4166666667,0.8144631474,0.5909646544
70,-0.01855083967,-0.01599739809,-0.4583630207,0.3611111111,0.8343264935,0.5586735303
71,-0.2034226879,-0.1556588932,-0.3853363864,0.3888888889,0.8232219898,0.5265982343
72,-0.01600464599,-0.01073509608,-0.6728503509,0.2222222222,0.8774902796,0.655559667
73,-0.04355809903,-0.03388922489,-0.4948820274,0.3055555556,0.8346048562,0.5126321749
74,0.1878727194,0.1432398605,-0.08292564255,0.3055555556,0.8229763022,0.6723626796
75,-0.02109703335,-0.01747084265,-0.5012804915,0.3333333333,0.8115008945,0.6250457628
76,-0.1291283938,-0.0982998014,-0.1652327909,0.3888888889,0.7973804334,0.7066511188
77,0.1079404249,0.08419683203,-0.5813191346,0.3194444444,0.8454919944,0.5983372249
78,0.2076966559,0.160289719,-0.1590408097,0.3333333333,0.8144631474,0.7120534426
79,-0.1605920728,-0.1255585258,-0.5778553445,0.4305555556,0.8343264935,0.525653507
80,0.06974751974,0.05367548042,-0.6926405184,0.1527777778,0.863413845,0.5555280118
81,-0.1456786527,-0.1112450643,-0.6608975507,0.3888888889,0.8429497395,0.6770112316
82,-0.06620103568,-0.05062334526,-0.418667429,0.3194444444,0.8286892521,0.6407575881
83,-0.0366470019,-0.03062659765,-0.2819920533,0.3333333333,0.8144631474,0.649968088
84,0.07356681026,0.05672761558,-0.08000351813,0.4861111111,0.8632977648,0.5634717014
85,0.07638581041,0.05620138538,-0.2386554862,0.3055555556,0.7996482146,0.6893527874
86,-0.2170630112,-0.1672359576,-0.4576962109,0.3888888889,0.8365576849,0.5221444163
87,-0.05265164789,-0.04041447938,-0.4414911839,0.2916666667,0.8375983714,0.5821645977
88,-0.1451330398,-0.1124027708,-0.3149301603,0.2916666667,0.8288903852,0.529805774
89,0.03746542129,0.02820593873,-0.2631190062,0.3611111111,0.8477545165,0.5852976035
90,-0.06774693899,-0.05472794082,-0.3377712937,0.4305555556,0.8708942971,0.5261034105
91,0.1224901031,0.09524766624,-0.2576182433,0.2083333333,0.8216638489,0.630614428
92,-0.139585975,-0.105140794,-0.2362351042,0.3611111111,0.8645491558,0.5324955782
93,0.1171249093,0.0909325786,-0.5432072887,0.2638888889,0.8232219898,0.6938149094
94,-0.2351591735,-0.1823913874,-0.6130310672,0.4722222222,0.8337882309,0.5399372945
95,-0.1933288487,-0.1488179006,-0.3629754239,0.4305555556,0.8371902832,0.5698870437
96,0.1688672023,0.1265057401,-0.3857057348,0.375,0.8690423404,0.5255271863
97,-0.1765057833,-0.1362936219,-0.6056744763,0.4166666667,0.8416202727,0.6063133258
98,-0.006820161643,-0.004630825762,-0.5313557541,0.3333333333,0.8828234438,0.5345302867
99,0.09566413398,0.07409321219,-0.7503488698,0.2777777778,0.8666563044,0.5916476182
