draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
1719,0.6597747159,0.2305136037,0.6181958866,1.236391773,73.31402898,4.910383525,-0.2871259867
1720,0.7009759414,0.2510594661,0.6544741514,1.308948303,69.75624121,5.160828533,-0.3460148581
1721,0.6901067757,0.2050206946,0.6589490699,1.31789814,71.05030897,5.066832294,-0.3247378097
1722,0.6365148173,0.1883413154,0.6080120571,1.216024114,75.68488923,4.756563743,-0.2472545653
1723,0.759596404,0.1550648474,0.7436004236,1.487200847,66.26325552,5.432875236,-0.4025349195
1724,0.6851140891,0.2787099632,0.625861064,1.251722128,70.68304925,5.09315888,-0.3307935983
1725,0.695836619,0.2484789729,0.6499590759,1.299918152,70.18525731,5.129282328,-0.3389800056
1726,0.6775212221,0.2134382948,0.6430234061,1.286046812,71.99161556,5.000582321,-0.309156165
1727,0.6823740959,0.2249141513,0.6442422148,1.28848443,71.49408345,5.035381708,-0.3174025818
1728,0.6995107107,0.2546767311,0.6515021082,1.303004216,69.83028193,5.155356531,-0.3448021391
1729,0.6298142259,0.2058356951,0.5952290532,1.190458106,76.15791397,4.72702023,-0.2392467299
1730,0.6746622985,0.2463263941,0.628086399,1.256172798,71.90997827,5.006259335,-0.3105108892
1731,0.7022678723,0.2376533442,0.6608336042,1.321667208,69.79688896,5.157823011,-0.3453491567
1732,0.7010805463,0.260232932,0.6509936662,1.301987332,69.64551119,5.169033781,-0.3478274355
1733,0.5937933014,0.250365195,0.5384308255,1.076861651,79.21239234,4.544743434,-0.1871688541
1734,0.6708798511,0.1978928129,0.6410290237,1.282058047,72.66566661,4.954196622,-0.2979469427
1735,0.6655525987,0.260961191,0.6122577222,1.224515444,72.50713809,4.965028402,-0.30058698
1736,0.6493720821,0.1632965172,0.6285048516,1.257009703,74.72166131,4.817880032,-0.2635083694
1737,0.6977315196,0.2570352438,0.6486618201,1.29732364,69.94264045,5.14707477,-0.3429607103
1738,0.6888086723,0.2160606027,0.6540452607,1.308090521,71.05863736,5.066238439,-0.3246003262
1739,0.6866850533,0.197306956,0.6577281563,1.315456313,71.38541694,5.043046822,-0.3192005273
1740,0.6615514042,0.1622867527,0.6413370957,1.282674191,73.69093344,4.885268556,-0.2808185863
1741,0.6395659406,0.1933000919,0.6096553673,1.219310735,75.37876861,4.775880618,-0.252427933
1742,0.615204503,0.13348552,0.6005482465,1.201096493,77.92461244,4.619849733,-0.2091985191
1743,0.639885094,0.2661219616,0.581920987,1.163841974,74.67642688,4.82079841,-0.2642698741
1744,0.6640660984,0.2162940763,0.6278540082,1.255708016,73.08102472,4.926039302,-0.2910190563
1745,0.6722752482,0.2645118282,0.6180513749,1.23610275,71.90471715,5.006625633,-0.3105981729
1746,0.6127742411,0.1942923675,0.5811563873,1.162312775,77.8149,4.626363332,-0.2110706084
1747,0.6682642417,0.2359884424,0.6252092064,1.250418413,72.54590808,4.962374992,-0.2999415401
1748,0.7293271632,0.2953291528,0.6668574079,1.333714816,67.08348706,5.36644733,-0.3893894244
1749,0.7012391453,0.2316695688,0.6618652052,1.32373041,69.93603711,5.147560755,-0.343068968
1750,0.6730165457,0.2504605533,0.6246765419,1.249353084,72.00152996,4.999893755,-0.3089915984
1751,0.684449128,0.1846198257,0.659079759,1.318159518,71.66076367,5.023669601,-0.3146425519
1752,0.6931387141,0.2504884738,0.6462946707,1.292589341,70.3759209,5.115385993,-0.3358474488
1753,0.6750408777,0.2156285245,0.6396753285,1.279350657,72.17540742,4.987848533,-0.3061039512
1754,0.6228388822,0.1479290999,0.6050167391,1.210033478,77.1575164,4.665780041,-0.2222714892
1755,0.6607941759,0.2588145894,0.6079999598,1.21599992,72.93412049,4.935961353,-0.2934710842
1756,0.7070807959,0.1944922475,0.6798058676,1.359611735,69.8116263,5.156734187,-0.3451077556
1757,0.6800643528,0.2345784049,0.638326324,1.276652648,71.58831329,5.028753765,-0.3158425742
1758,0.6607974262,0.2685794251,0.6037535349,1.20750707,72.82076061,4.94364515,-0.2953618941
1759,0.6937638739,0.2270474868,0.6555591137,1.311118227,70.56505528,5.101675306,-0.3327363419
1760,0.6403479027,0.2523895437,0.588510794,1.177021588,74.78634747,4.813712826,-0.2624191169
1761,0.6688013775,0.254697967,0.6184045829,1.236809166,72.30528035,4.978889484,-0.3039452628
1762,0.6669313451,0.2642149573,0.6123625359,1.224725072,72.35371672,4.975556424,-0.3031397752
1763,0.6399320982,0.1833886114,0.6130919242,1.226183848,75.41622612,4.773508547,-0.2517952936
1764,0.6643839072,0.2034137927,0.6324783041,1.264956608,73.16268768,4.92054094,-0.289655164
1765,0.5930100899,0.2175162874,0.5516771079,1.103354216,79.5588848,4.524950304,-0.1812249053
1766,0.6856462941,0.2251690605,0.6476185103,1.295237021,71.22826794,5.054173159,-0.321798609
1767,0.6628526789,0.1543962078,0.6446204192,1.289240838,73.62850511,4.88941069,-0.2818641555
1768,0.6581267982,0.2258883201,0.6181467054,1.236293411,73.49765782,4.898115269,-0.2840545398
1769,0.6284476279,0.2293514751,0.5851019756,1.170203951,76.08631476,4.73146848,-0.2404598938
1770,0.649282836,0.214963219,0.6126655006,1.225331001,74.35585778,4.841582234,-0.2696617873
1771,0.6743439538,0.2849894959,0.611163444,1.222326888,71.47914932,5.03643375,-0.3176497428
1772,0.6291564192,0.181965879,0.602267564,1.204535128,76.38796282,4.712784406,-0.2353463056
1773,0.6758476128,0.2260817656,0.6369121062,1.273824212,72.01426441,4.999009612,-0.3087802089
1774,0.7042789149,0.2311845719,0.6652536988,1.330507398,69.70575988,5.164566036,-0.3468413648
1775,0.6243041793,0.2052515319,0.5895994547,1.179198909,76.66500402,4.695754009,-0.2306441071
1776,0.7111503496,0.2514567911,0.6652099684,1.330419937,68.97113081,5.219575144,-0.3588383001
1777,0.6438542454,0.2557287037,0.5908901078,1.181780216,74.43879439,4.836187944,-0.2682676114
1778,0.6011445875,0.1780601845,0.5741684298,1.14833686,79.02233121,4.555674257,-0.1904263886
1779,0.6657104328,0.1951486707,0.636464749,1.272929498,73.11668177,4.923637005,-0.2904236033
1780,0.6975998526,0.2142641792,0.6638798203,1.327759641,70.38096252,5.115019561,-0.3357645655
1781,0.6356104126,0.2048475511,0.6016960009,1.203392002,75.6436644,4.759156009,-0.2479516698
1782,0.6602730436,0.2459428932,0.6127581785,1.225516357,73.11795065,4.92355156,-0.2904024116
1783,0.6711099532,0.2197788644,0.6341023734,1.268204747,72.46245998,4.968089685,-0.3013306074
1784,0.6422773148,0.209302989,0.6072169365,1.214433873,75.01612423,4.798968271,-0.2585472031
1785,0.6434176939,0.1828320717,0.61689445,1.2337889,75.11358323,4.792741666,-0.2569036852
1786,0.7015908867,0.1684345758,0.6810723647,1.362144729,70.42159347,5.112068362,-0.335096506
1787,0.653592469,0.1908680638,0.6251019899,1.25020398,74.17479185,4.85340088,-0.2727035632
1788,0.6917886617,0.2309108036,0.6521132979,1.304226596,70.68397916,5.093091876,-0.330778282
1789,0.6183929818,0.2354709069,0.5718070759,1.143614152,76.96216136,4.67762331,-0.2255944879
1790,0.6808041883,0.2122480319,0.6468733382,1.293746676,71.73502206,5.018469217,-0.3134120608
1791,0.6769117874,0.2507090994,0.6287722285,1.257544457,71.67839718,5.022433734,-0.3143504054
1792,0.6376103512,0.2382203797,0.5914372415,1.182874483,75.17442145,4.788862928,-0.2558773513
1793,0.7022871091,0.2783430164,0.6447730987,1.289546197,69.3336202,5.192286209,-0.3529258801
1794,0.7140051051,0.2440981301,0.6709838992,1.341967798,68.83372114,5.229994748,-0.3610757931
1795,0.6799528333,0.2531260685,0.6310808577,1.262161715,71.40377744,5.041750071,-0.3188968234
1796,0.6485956114,0.2127373994,0.6127145061,1.225429012,74.43441876,4.83647224,-0.2683411805
1797,0.6373699808,0.2230781645,0.5970566346,1.194113269,75.33541519,4.778629003,-0.2531600166
1798,0.6136367945,0.2481597174,0.5612190929,1.122438186,77.2928173,4.657612603,-0.2199684973
1799,0.6924979186,0.2553823811,0.6436871963,1.287374393,70.37261953,5.115625969,-0.3359017212
1800,0.6701622842,0.2126957268,0.6355139771,1.271027954,72.6033266,4.958450485,-0.2989853884
1801,0.646211355,0.2617715903,0.5908170189,1.181634038,74.16366491,4.854129046,-0.2728903991
1802,0.690236861,0.1992098135,0.6608648686,1.321729737,71.08740569,5.064188185,-0.3241253714
1803,0.7152697889,0.1912966412,0.6892143831,1.378428766,69.21432145,5.201235704,-0.3548732855
1804,0.7281358901,0.2378061892,0.6882078835,1.376415767,67.84787287,5.305988011,-0.3770670539
1805,0.6721872097,0.2388610839,0.6283160251,1.25663205,72.19128406,4.986751582,-0.3058401411
1806,0.70362474,0.2206324379,0.6681385351,1.33627707,69.85586227,5.153468704,-0.3443830226
1807,0.595436515,0.2196371717,0.5534475189,1.106895038,79.3030338,4.539548902,-0.1856145859
1808,0.6746226997,0.1968097436,0.6452764615,1.290552923,72.36595887,4.974714709,-0.3029361563
1809,0.6666842633,0.2203523596,0.629215976,1.258431952,72.82551199,4.94332261,-0.2952826656
1810,0.698243013,0.2022833855,0.6682998857,1.336599771,70.4325395,5.111273888,-0.3349165011
