draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
908,0.6510366862,0.1886312829,0.6231107493,1.246221499,74.41082366,4.838005848,-0.2687378663
909,0.6095020022,0.3106910475,0.524369873,1.048739746,76.95515579,4.678049135,-0.2257136045
910,0.6150099738,0.3333297053,0.5168448272,1.033689654,76.06541824,4.732768298,-0.2408138897
911,0.5682866035,0.2670795538,0.5016155656,1.003231131,81.7255166,4.40498898,-0.1439155026
912,0.61760459,0.2612569494,0.5596250852,1.11925017,76.78286803,4.688545886,-0.228641969
913,0.5934104675,0.259007485,0.5339017752,1.06780355,79.17010142,4.547171136,-0.1878938747
914,0.6795980973,0.263336288,0.6265042484,1.253008497,71.31693853,5.047889147,-0.3203329499
915,0.5980467732,0.2962698168,0.5195037426,1.039007485,78.29197458,4.598172443,-0.2029244531
916,0.6091016794,0.2663650257,0.5477723331,1.095544666,77.54321093,4.642572776,-0.2157032564
917,0.6175735424,0.3252915437,0.5249595145,1.049919029,75.94760944,4.740109697,-0.2428090208
918,0.6489514592,0.2569254677,0.595925583,1.191851166,73.97698524,4.866378358,-0.2760234564
919,0.6278691384,0.3329296951,0.5323321079,1.064664216,74.84128166,4.810179516,-0.2614938154
920,0.6347076989,0.3335807687,0.5399793827,1.079958765,74.19458713,4.852105981,-0.2723711489
921,0.6508762134,0.3135525469,0.5703723744,1.140744749,73.06805079,4.926913967,-0.2912356856
922,0.6043368904,0.3046468571,0.5219323419,1.043864684,77.5509182,4.642111381,-0.2155719038
923,0.610654922,0.2962975869,0.5339542806,1.067908561,77.03806879,4.673014337,-0.2243036082
924,0.6209535462,0.2971586179,0.5452339519,1.090467904,76.03550179,4.734630423,-0.2413206315
925,0.6472786556,0.2808908618,0.5831551953,1.166310391,73.84101472,4.875339286,-0.2783036162
926,0.5695345681,0.2839308312,0.4937133859,0.9874267717,81.43375666,4.420771124,-0.1489527769
927,0.6319691054,0.2550807713,0.5782030355,1.156406071,75.5137957,4.767340811,-0.2501468859
928,0.5845965411,0.256398013,0.5253695602,1.05073912,80.09349668,4.494746951,-0.1720409134
929,0.5958735662,0.2626898462,0.534845166,1.069690332,78.88629572,4.56353029,-0.1927566713
930,0.6207795816,0.2925709842,0.5475121077,1.095024215,76.11264813,4.729831491,-0.2400137494
931,0.6812491966,0.2712045087,0.6249388628,1.249877726,71.08883438,5.064086409,-0.3241017822
932,0.6215159869,0.2764872632,0.5566299626,1.113259925,76.24265453,4.721766342,-0.2378104189
933,0.6590730983,0.3086181043,0.5823505942,1.164701188,72.43175229,4.970195924,-0.3018416033
934,0.5479440904,0.2465239318,0.4893553691,0.9787107382,84.13791143,4.278689521,-0.10213434
935,0.6523437775,0.339094103,0.5572859171,1.114571834,72.51488614,4.964497901,-0.3004580021
936,0.6122845774,0.3138536139,0.5257264618,1.051452924,76.63644226,4.697504077,-0.2311291348
937,0.6320162252,0.2499136281,0.580506406,1.161012812,75.56335705,4.764213953,-0.2493092841
938,0.6017744633,0.2798717549,0.532732865,1.06546573,78.1135853,4.608673365,-0.2059721671
939,0.6790100059,0.3529704471,0.580057283,1.160114566,70.00601825,5.142415023,-0.3419214377
940,0.5791541959,0.2460658806,0.5242815704,1.048563141,80.74628383,4.458409514,-0.1608065813
941,0.6235439567,0.317635959,0.5365766147,1.073153229,75.49610492,4.768457928,-0.2504458201
942,0.6204392343,0.2545755698,0.5658057288,1.131611458,76.58554028,4.700626237,-0.2319933952
943,0.5858020394,0.2439572051,0.532586999,1.065173998,80.0777937,4.495628355,-0.1723108891
944,0.655683543,0.2885296666,0.5887881963,1.177576393,73.00798372,4.930967569,-0.2922384483
945,0.6261472162,0.2791861513,0.5604600158,1.120920032,75.77673707,4.750798384,-0.2457009747
946,0.5936093763,0.2676860001,0.5298266669,1.059653334,79.0641803,4.553262914,-0.1897092988
947,0.6152072159,0.2699625138,0.5528111428,1.105622286,76.9160532,4.680427362,-0.2263784088
948,0.628790737,0.2675556953,0.5690270124,1.138054025,75.66836647,4.757602374,-0.2475339775
949,0.6229982264,0.3328445418,0.5266320358,1.053264072,75.30331213,4.780666212,-0.2537020287
950,0.6616968704,0.2741985372,0.6022108522,1.204421704,72.67615658,4.953481539,-0.2977721683
951,0.6188782664,0.2767657385,0.5535440675,1.107088135,76.48863475,4.706581588,-0.2336382396
952,0.6136458433,0.2284750274,0.5695264549,1.13905291,77.47121275,4.646887369,-0.2169301092
953,0.6564189919,0.2750184411,0.596029152,1.192058304,73.11774438,4.92356545,-0.2904058565
954,0.5961921995,0.2072905832,0.5589953066,1.117990613,79.31762867,4.5387136,-0.1853642778
955,0.5958781691,0.2537019139,0.5391717085,1.078343417,78.9727209,4.558536111,-0.1912763363
956,0.5983392799,0.2865579938,0.5252565184,1.050513037,78.3800914,4.593003065,-0.2014182827
957,0.6270274623,0.2592656262,0.5709157324,1.141831465,75.92272299,4.741663442,-0.2432303501
958,0.6483887428,0.2761261721,0.5866534742,1.173306948,73.80275851,4.877866454,-0.2789448722
959,0.6419209197,0.3256564348,0.5531820258,1.106364052,73.67131049,4.886569787,-0.2811472736
960,0.6401242675,0.2989517301,0.5660273323,1.132054665,74.23848053,4.84923718,-0.2716339486
961,0.6331439383,0.2579542348,0.5782135067,1.156427013,75.37606992,4.776051609,-0.2524735083
962,0.6368666003,0.2852596693,0.5694084541,1.138816908,74.71624001,4.818229611,-0.2635996437
963,0.5936463225,0.2765466943,0.5252978983,1.050595797,78.96759141,4.55883222,-0.1913642092
964,0.5784760874,0.30675746,0.4904431103,0.9808862206,80.20903588,4.488272376,-0.1700540925
965,0.5590694522,0.2290032914,0.5100158281,1.020031656,83.00701865,4.336982654,-0.121747757
966,0.6484274561,0.3078924427,0.5706666361,1.141333272,73.36911077,4.906697058,-0.2862049755
967,0.6149678179,0.2869070437,0.5439391191,1.087878238,76.73954565,4.691192748,-0.2293779927
968,0.6292459382,0.2360122802,0.5833083699,1.16661674,75.95235292,4.739813661,-0.2427287082
969,0.6642956532,0.2962066133,0.5946010066,1.189202013,72.1665303,4.988462082,-0.3062514453
970,0.6120597682,0.2553648548,0.5562427085,1.112485417,77.37231984,4.652826757,-0.2186146911
971,0.570504597,0.2927618486,0.4896590601,0.9793181203,81.23745472,4.431453462,-0.1523397906
972,0.5814789962,0.3324912595,0.4770402345,0.954080469,79.5344164,4.526342385,-0.1816448715
973,0.6420775943,0.2953419061,0.5701199835,1.140239967,74.11295061,4.857450648,-0.2737418285
974,0.6133385761,0.2433425804,0.5629996425,1.125999285,77.36715805,4.653137185,-0.2187026012
975,0.5912863653,0.2725999432,0.5246988058,1.049397612,79.24974863,4.542601159,-0.1865283462
976,0.6806371999,0.3215118232,0.5999142818,1.199828564,70.42991453,5.111464388,-0.3349596692
977,0.6377061433,0.2483430413,0.5873626299,1.17472526,75.06502286,4.795842142,-0.2577226853
978,0.6033476893,0.2356728777,0.5554158162,1.110831632,78.39822412,4.591940749,-0.201108283
979,0.6184597384,0.2247919192,0.5761606036,1.152321207,77.04954861,4.672318093,-0.2241083484
