row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.05558818939,0.7593787497,0.08946708976,0.03880291495
KMeans,0.05558818939,1,0.02406144144,0.9861561502,0.007686172866
LogReg,0.7593787497,0.02406144144,1,0.038091404,0.02537584903
PCA,0.08946708976,0.9861561502,0.038091404,1,0.006112164634
Random,0.03880291495,0.007686172866,0.02537584903,0.006112164634,1
