metric,observed,null_mean_mean,null_mean_std,null_sd_mean,null_sd_std,null_min_mean,null_min_std,null_max_mean,null_max_std,p_value,n_sim,n_seeds
step_cosine,-0.8530137372,0.5603580159,0.009845562044,0.4396822628,0.01251736435,-0.7373775462,0.03616695921,0.992314411,0.0006597344908,0.000999000999,1000,3
midpoint_residual,1.597166821,0.2854485096,0.006171080903,0.208546883,0.007580901369,0.03415950422,0.0008694272893,1.235762787,0.1211904458,0.000999000999,1000,3
