row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.9099369235,0.3365514605,0.9123306846,0.02223556411
KMeans,0.9099369235,1,0.01640421567,0.9999004493,0.03422011341
LogReg,0.3365514605,0.01640421567,1,0.01993207821,-0.0127719988
PCA,0.9123306846,0.9999004493,0.01993207821,1,0.03373131345
Random,0.02223556411,0.03422011341,-0.0127719988,0.03373131345,1
