row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.8863500902,0.002409073323,0.6316622246,0,0.8396218705,3.149410315e-07,0.01638774084,0.005004432448,3
KMeans,0.8863500902,0.002409073323,1,0,0.3464254246,0.002639595414,0.9834235563,0.0008974621147,0.00603124612,0.01562554539,3
LogReg,0.6316622246,0,0.3464254246,0.002639595414,1,0,0.2869286114,5.447023622e-07,0.01641901634,0.01724470069,3
PCA,0.8396218705,3.149410315e-07,0.9834235563,0.0008974621147,0.2869286114,5.447023622e-07,1,0,0.005859069256,0.01679392567,3
Random,0.01638774084,0.005004432448,0.00603124612,0.01562554539,0.01641901634,0.01724470069,0.005859069256,0.01679392567,1,0,3
