space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.5151077087,-0.5576218167,0.0003482538579,0.8962226432,0.001376196024,0.95214072,0.0002783455206,0.9220485997,0.001585305419,3
anisotropy_corrected,Anisotropy-corrected,-0.4024059043,-0.4544571831,0.0004187966504,0.8429598077,0.001789663381,0.9301153065,0.0003164978343,0.9107144606,0.0009752417132,3
park_causal,Park causal,-0.5138922288,-0.5560616194,0.0003970912169,0.8916610916,0.001454889212,0.9578532648,0.0002090030824,0.9317632552,0.001229451338,3
mahalanobis_lda,Mahalanobis / LDA,-0.2704399274,-0.285477027,1.988013133e-05,0.9256857954,0.00011250966,0.9694729469,2.074806295e-05,0.9709044457,5.130713724e-05,3
within_subjects_noise,Within-subjects noise,-0.2066597884,-0.2105314877,1.654438244e-06,0.9731644884,1.504078831e-05,0.9901285635,3.472878284e-06,0.9911130802,6.922848506e-06,3
