row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9423252469,0,0.2271459427,0,0.9428504726,0,0.01231434074,0.008277117696,3
KMeans,0.9423252469,0,1,0,0.0147948266,0,0.9998733577,0,0.0210625976,0.01097314317,3
LogReg,0.2271459427,0,0.0147948266,0,1,0,0.01490123136,2.12459368e-18,-0.01678347564,0.01186934292,3
PCA,0.9428504726,0,0.9998733577,0,0.01490123136,2.12459368e-18,1,0,0.0209989058,0.01120127841,3
Random,0.01231434074,0.008277117696,0.0210625976,0.01097314317,-0.01678347564,0.01186934292,0.0209989058,0.01120127841,1,0,3
