projection,y,level
-662.0740925,0,neutral
-861.2898354,1,positive
-793.4276439,0,neutral
-692.3296488,1,positive
-767.4164561,0,neutral
-691.6991151,1,positive
-399.2291104,0,neutral
-446.642009,1,positive
-466.1197661,0,neutral
-450.4333845,1,positive
-486.6499608,1,positive
-619.3133936,0,neutral
-582.8916351,1,positive
-584.605324,0,neutral
-598.8548876,1,positive
-585.045481,0,neutral
-614.6565362,1,positive
-754.8309563,0,neutral
-616.2434308,1,positive
-616.4385682,0,neutral
-692.7398106,1,positive
-584.8715247,0,neutral
-692.9053098,1,positive
-429.9192246,0,neutral
-407.8426005,1,positive
-486.3343398,0,neutral
-399.3789331,1,positive
-531.211283,0,neutral
-463.3297581,1,positive
-587.2671032,0,neutral
-583.4873078,1,positive
-560.2658651,0,neutral
-617.6932002,1,positive
-666.7220182,0,neutral
-617.3079366,1,positive
-616.9560206,0,neutral
-584.0807148,1,positive
-557.4807165,0,neutral
-607.1511893,1,positive
-653.1857098,0,neutral
-553.5829117,1,positive
-557.3275988,0,neutral
-464.7951075,1,positive
-483.1918026,0,neutral
-445.0804211,1,positive
-484.7231907,0,neutral
-606.6747187,1,positive
-488.2841821,0,neutral
-368.8686103,1,positive
-430.434061,0,neutral
-464.8741797,1,positive
-436.0196851,0,neutral
-457.9453652,1,positive
-675.6736624,0,neutral
-640.8046634,1,positive
-757.6193801,0,neutral
-607.9821187,1,positive
-668.8368647,0,neutral
-362.4471197,0,neutral
-349.3037636,1,positive
-364.7772637,0,neutral
-339.1295299,1,positive
-374.4979995,0,neutral
-339.3335109,1,positive
-465.7765863,0,neutral
-504.4430564,1,positive
-403.8757982,0,neutral
-445.4860812,1,positive
-472.1422886,0,neutral
-413.0105206,1,positive
-707.5922389,0,neutral
-691.0939839,1,positive
-664.2474486,0,neutral
-650.2329862,1,positive
-664.4749083,0,neutral
-651.8272387,1,positive
-596.3938146,0,neutral
-529.6717388,1,positive
-654.2957246,0,neutral
-690.8969684,1,positive
-695.2303693,0,neutral
-430.7597449,0,neutral
-348.993538,1,positive
-416.032005,0,neutral
-398.2472105,1,positive
-465.4912034,0,neutral
-398.2680123,1,positive
-454.946239,0,neutral
-452.2324013,1,positive
-399.8744435,0,neutral
-382.6484666,1,positive
-430.8264124,0,neutral
-450.2150347,1,positive
-398.1219424,0,neutral
-358.5231514,1,positive
-352.6311612,0,neutral
-345.4260665,1,positive
-428.5776902,0,neutral
