scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-apology-003,28.84507347,0.6923458156,0.2006708219,0.6626265537,1.325253107,70.90867019,5.076953199,-0.3270749023
politeness-apology-013,31.91835911,0.6793183987,0.2121222087,0.6453508003,1.290701601,71.85666905,5.009973393,-0.3113951852
politeness-apology-043,38.40671902,0.6685104315,-0.06851844572,0.6649897892,1.329979578,73.50576292,4.897575179,-0.2839189034
politeness-apology-057,33.77252458,0.5733569004,0.3016232065,0.4876080153,0.9752160306,80.82715353,4.453948757,-0.1594133477
politeness-apology-065,32.50022517,0.7602796037,-0.08702345762,0.7552827243,1.510565449,66.52432433,5.411554399,-0.3983597046
politeness-apology-067,28.23265499,0.8896202628,-0.06354651312,0.8873477631,1.774695526,58.61012343,6.142283601,-0.5208588122
politeness-apology-081,35.64940233,0.6804302837,0.3122992586,0.6045283649,1.20905673,70.59179367,5.09974292,-0.3322962239
politeness-apology-098,25.50172245,0.7362871209,0.3148595536,0.6655690693,1.331138139,66.30329646,5.429594292,-0.4018950942
politeness-bad-news-delivery-020,26.19815654,0.8402276061,0.1393129789,0.8285978059,1.657195612,61.17574278,5.884685394,-0.4821246314
politeness-bad-news-delivery-028,47.61177514,0.6152031586,0.2832986514,0.5460923003,1.092184601,76.76120791,4.689868878,-0.2290099791
politeness-bad-news-delivery-066,31.98591939,0.7623032656,0.4022607035,0.6475280652,1.29505613,62.91757404,5.721771787,-0.4552718355
politeness-bad-news-delivery-073,36.95738892,0.7405899154,0.3996096141,0.6235267269,1.247053454,64.42022117,5.588307421,-0.4317674417
politeness-complaint-030,42.4690805,0.8986906772,-0.002383800761,0.8986875156,1.797375031,58.17996898,6.187696664,-0.5272528919
politeness-complaint-032,39.70655763,0.7524298957,0.3961654143,0.6396903254,1.279380651,63.70028094,5.651466441,-0.4430667951
politeness-complaint-040,33.29021834,0.7565796117,0.3984920319,0.6431304761,1.286260952,63.37458049,5.680510975,-0.4481557391
politeness-complaint-049,40.52541237,0.7842746962,-0.1039027881,0.7773615695,1.554723139,64.84296701,5.551874268,-0.4251006278
politeness-complaint-063,41.64200721,0.5365794363,0.02816346826,0.535839818,1.071679636,85.95234093,4.188367601,-0.07058623103
politeness-complaint-072,37.73408608,0.7247715721,0.2190427479,0.690879227,1.381758454,68.27425976,5.272851017,-0.3701641345
politeness-complaint-089,36.39001847,0.6861693826,0.1855785615,0.6605974714,1.321194943,71.51594487,5.033842462,-0.3170407347
politeness-correction-002,27.68741041,0.7313539763,0.3307006176,0.6523156753,1.304631351,66.40819281,5.421017871,-0.4002179964
politeness-correction-005,37.67093013,0.5578919286,-0.08277823315,0.551716565,1.10343313,83.66580295,4.302833264,-0.1103275382
politeness-correction-007,22.84003843,0.9535068658,0.02872490971,0.9530740909,1.906148182,55.33107428,6.506289724,-0.5688335512
politeness-correction-024,29.29912059,0.6666274486,0.3664834893,0.5568500762,1.113700152,70.75629116,5.087886803,-0.3295869809
politeness-correction-027,41.32826011,0.6713500416,0.287566505,0.6066435391,1.213287078,71.69295874,5.021413627,-0.3141091315
politeness-correction-045,33.11865055,0.8716052475,0.1781392909,0.8532069506,1.706413901,59.14640626,6.08659127,-0.5128461009
politeness-correction-051,38.48298351,0.5597520983,-0.111036224,0.5486286253,1.097257251,83.41608597,4.315714359,-0.1146582534
politeness-correction-076,36.83912008,0.6930734288,-0.3052039225,0.6222550469,1.244510094,69.68609878,5.166023157,-0.3471631939
politeness-correction-087,36.44911802,0.8354748914,-0.05279415788,0.8338051758,1.667610352,61.75007399,5.829952529,-0.4733185296
politeness-criticism-or-feedback-023,26.5382248,0.8861576714,-0.02804705883,0.8857137129,1.771427426,58.85360124,6.116872925,-0.517226574
