metric,point,mean_mean,mean_std,sd_mean,sd_std,ci_lo_mean,ci_lo_std,ci_hi_mean,ci_hi_std,n_seeds
midpoint_residual,0.7248600449,0.7229634579,0.0002488169225,0.03793724631,0.0005035656213,0.6488333023,0.0005651280498,0.7979060296,0.002232726509,3
valence_offset,0.3360542423,0.3194362801,0.001508628654,0.05284399884,0.001459819024,0.2103115241,0.006622991596,0.4156606779,0.001824618674,3
markedness,0.6422535566,0.6460726056,0.0006279726358,0.04326178754,0.0009484109645,0.5647087999,0.002616213181,0.7341156033,0.004013816906,3
markedness_ratio,1.284507113,1.292145211,0.001255944896,0.08652357509,0.00189682193,1.1294176,0.005232426257,1.468231207,0.008027634069,3
apex_angle_deg,66.78855601,67.21448391,0.02763111436,3.12228738,0.01699470708,61.45401047,0.1367225002,73.5547701,0.1356683199,3
effective_vertices,5.390144982,5.367503492,0.002318758852,0.2485104758,0.001995939332,4.894323222,0.009036433663,5.858058551,0.01304531882,3
step_cosine,-0.3941254856,-0.3867133134,0.0004391011588,0.0502916787,0.0002433090002,-0.477863096,0.00209558948,-0.2830981303,0.002270557042,3
