row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.2238132372,0.2448509106,0.7052008733,0,0.573189074,3.186401785e-07,0.029866316,0.01368116507,3
KMeans,0.2238132372,0.2448509106,1,0,0.09618999895,0.1382990278,0.8775479764,0.07400976829,0.0155255525,0.02266075525,3
LogReg,0.7052008733,0,0.09618999895,0.1382990278,1,0,0.2970616947,8.618032567e-07,0.005166832807,0.0241354938,3
PCA,0.573189074,3.186401785e-07,0.8775479764,0.07400976829,0.2970616947,8.618032567e-07,1,0,0.03010309864,0.01516946185,3
Random,0.029866316,0.01368116507,0.0155255525,0.02266075525,0.005166832807,0.0241354938,0.03010309864,0.01516946185,1,0,3
