row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9997438594,0,0.8354776559,0,0.9921073208,1.882374415e-09,0.03001933423,0.01384799032,3
KMeans,0.9997438594,0,1,0,0.8304184517,0,0.9925424118,2.112660233e-09,0.02997073603,0.01333342634,3
LogReg,0.8354776559,0,0.8304184517,0,1,0,0.7834148257,6.504613773e-09,0.01420137573,0.01365162155,3
PCA,0.9921073208,1.882374415e-09,0.9925424118,2.112660233e-09,0.7834148257,6.504613773e-09,1,0,0.03295503634,0.01289765464,3
Random,0.03001933423,0.01384799032,0.02997073603,0.01333342634,0.01420137573,0.01365162155,0.03295503634,0.01289765464,1,0,3
