row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.04110151768,0,0.7420367485,0,0.100685749,4.04145187e-10,0.03188640692,0.03753758606,3
KMeans,0.04110151768,0,1,0,-0.0005047262198,0,0.9868994452,1.527524873e-10,-0.005297188776,0.01770949258,3
LogReg,0.7420367485,0,-0.0005047262198,0,1,0,0.04085979063,9.789279848e-10,0.02476121098,0.01155710343,3
PCA,0.100685749,4.04145187e-10,0.9868994452,1.527524873e-10,0.04085979063,9.789279848e-10,1,0,-0.006380285093,0.02653158297,3
Random,0.03188640692,0.03753758606,-0.005297188776,0.01770949258,0.02476121098,0.01155710343,-0.006380285093,0.02653158297,1,0,3
