projection,y,level
-22.8024582,0,neutral
-16.13518033,1,positive
-34.46413548,0,neutral
-13.64085868,1,positive
-22.59595976,0,neutral
-4.980255239,1,positive
-38.89668174,0,neutral
-32.97000695,1,positive
-46.30948777,0,neutral
-30.13830906,1,positive
-30.80641371,1,positive
-36.82545529,0,neutral
-16.37618769,1,positive
-28.4436321,0,neutral
-8.139534208,1,positive
-26.10358486,0,neutral
-11.03033643,1,positive
-20.18568587,0,neutral
-5.188717596,1,positive
-23.11969764,0,neutral
-10.44243706,1,positive
-17.51422783,0,neutral
-12.05167172,1,positive
-28.55787192,0,neutral
-11.66009631,1,positive
-35.36339589,0,neutral
-27.46432827,1,positive
-37.44558277,0,neutral
-15.43653291,1,positive
-50.7868512,0,neutral
-26.61005769,1,positive
-52.89813157,0,neutral
-28.54637047,1,positive
-51.07925217,0,neutral
-26.11975945,1,positive
-35.86856489,0,neutral
-23.97171591,1,positive
-35.58732678,0,neutral
-28.13363946,1,positive
-37.95585401,0,neutral
-22.27364821,1,positive
-33.03303637,0,neutral
-21.58536326,1,positive
-26.14247236,0,neutral
-22.1333825,1,positive
-27.50489206,0,neutral
-23.5789629,1,positive
-48.46784313,0,neutral
-26.18317588,1,positive
-40.4726345,0,neutral
-29.57392859,1,positive
-50.25187547,0,neutral
-26.65392816,1,positive
-47.54815034,0,neutral
-35.69009491,1,positive
-47.07785022,0,neutral
-35.88267882,1,positive
-43.92692003,0,neutral
-35.41953083,0,neutral
-25.81450213,1,positive
-52.27664593,0,neutral
-22.44590812,1,positive
-39.65283515,0,neutral
-22.39327685,1,positive
-31.77818068,0,neutral
-18.55172604,1,positive
-42.96871344,0,neutral
-20.2824305,1,positive
-39.8783029,0,neutral
-19.97250524,1,positive
-64.18826083,0,neutral
-24.940323,1,positive
-58.11146363,0,neutral
-12.42117153,1,positive
-64.90783858,0,neutral
-19.98335367,1,positive
-45.61104784,0,neutral
-29.8248341,1,positive
-43.51557184,0,neutral
-27.68372787,1,positive
-47.07509636,0,neutral
-46.71945376,0,neutral
-24.10997087,1,positive
-47.61529904,0,neutral
-26.05213742,1,positive
-36.95807595,0,neutral
-15.63455725,1,positive
-46.59303917,0,neutral
-11.25681317,1,positive
-37.36425579,0,neutral
2.731994964,1,positive
-50.17413821,0,neutral
-2.126191273,1,positive
-32.20152896,0,neutral
-1.498993357,1,positive
-14.46459256,0,neutral
3.085560728,1,positive
-27.64783342,0,neutral
-2.698307047,1,positive
-41.48277362,0,neutral
-11.89784925,1,positive
-38.14265692,0,neutral
-18.33051382,1,positive
-48.03784176,0,neutral
-13.04729107,1,positive
-47.78933591,0,neutral
-13.60501959,1,positive
-42.5052273,0,neutral
-23.75769736,1,positive
-38.89984713,0,neutral
-35.282972,0,neutral
-30.95238205,1,positive
-41.25176483,0,neutral
-32.32036923,1,positive
-38.75487896,0,neutral
-21.54894688,1,positive
-43.86552305,0,neutral
-21.38587968,1,positive
-24.79348497,0,neutral
-24.12128673,1,positive
-37.39457681,0,neutral
-18.49529456,1,positive
-40.54287046,0,neutral
-29.22053929,1,positive
-34.65393055,0,neutral
-27.89408596,1,positive
-39.10894567,0,neutral
