space_slug,space,adjacent_raw,adjacent_dis_mean,adjacent_dis_std,R_full_positive_neutral_mean,R_full_positive_neutral_std,R_full_neutral_negative_mean,R_full_neutral_negative_std,R_full_positive_negative_mean,R_full_positive_negative_std,n_seeds
euclidean_raw,Euclidean (raw),-0.3941254856,-0.4254844756,0.0002436585735,0.9005792576,0.001178839147,0.9527523037,0.0001700216625,0.9347188115,0.0008685121224,3
anisotropy_corrected,Anisotropy-corrected,-0.2292855466,-0.2647134513,0.0001415063634,0.8158680286,0.001081280881,0.9195635993,0.0002582776398,0.9148939915,0.0004811415935,3
park_causal,Park causal,-0.4218211639,-0.4530206371,0.0003063328939,0.9050028885,0.001313339542,0.9580126237,0.0001002974292,0.9385578435,0.000883266134,3
mahalanobis_lda,Mahalanobis / LDA,-0.08834078149,-0.09024483599,6.088097964e-07,0.9697095214,1.012544785e-05,0.9881800774,3.115973426e-06,0.9906646353,4.281935106e-06,3
within_subjects_noise,Within-subjects noise,-0.07725920022,-0.07789693704,8.803619161e-08,0.9877759674,1.963629364e-06,0.9958666713,3.500127188e-07,0.9966724147,8.578835838e-07,3
