row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.08914792812,0.6289708508,0.8145448508,0.002004917597
KMeans,0.08914792812,1,0.02389533812,0.4579243946,0.04637268383
LogReg,0.6289708508,0.02389533812,1,0.3310431119,-0.002146925659
PCA,0.8145448508,0.4579243946,0.3310431119,1,0.01745793322
Random,0.002004917597,0.04637268383,-0.002146925659,0.01745793322,1
