row,MeanDiff,KMeans,LogReg,PCA,Random
MeanDiff,1,0.999236705,0.7738737385,0.987281103,0.002454245999
KMeans,0.999236705,1,0.7591986428,0.9903959175,0.003082622276
LogReg,0.7738737385,0.7591986428,1,0.6972037176,-0.0114126583
PCA,0.987281103,0.9903959175,0.6972037176,1,0.007110363447
Random,0.002454245999,0.003082622276,-0.0114126583,0.007110363447,1
