sim,step_cosine,midpoint_residual
111,0.9347451632,0.09229149824
112,0.8804185945,0.1261983669
113,0.9259870952,0.09803040415
114,0.8928332555,0.1209694755
115,0.9255635913,0.09963344779
116,0.9265030808,0.09869230697
117,0.9310118916,0.09546186613
118,0.9291179271,0.09584430603
119,0.8974447539,0.116269054
120,0.9033888194,0.1146306705
121,0.9170166874,0.104028821
122,0.9205414581,0.1019114398
123,0.9338077821,0.09252576626
124,0.9063304614,0.1108968176
125,0.9365221698,0.09055874148
126,0.9154556834,0.1056595603
127,0.9284985648,0.09632243993
128,0.8936621269,0.1185619275
129,0.9322870397,0.09401897103
130,0.8968242785,0.116622698
131,0.9358952406,0.0910146064
132,0.9149281533,0.1083848148
133,0.8987203377,0.1167038628
134,0.9127860301,0.1068491228
135,0.9224850456,0.103658933
136,0.9461366045,0.08319373454
137,0.9170327988,0.1041819807
138,0.9156113134,0.1058973087
139,0.9121433514,0.1079229821
140,0.9310523362,0.09464783346
141,0.938378038,0.08958940424
142,0.9054952784,0.1130681809
143,0.9306823651,0.09519202835
144,0.9095580871,0.1088235421
145,0.8899674459,0.1223184892
146,0.9115856701,0.107571904
147,0.9182303282,0.1032621999
148,0.9035406365,0.1129907988
149,0.9343582221,0.09257128088
150,0.9402199415,0.08777467959
151,0.9133618123,0.1126855351
152,0.9257464058,0.09820305886
153,0.8802531014,0.1272068712
154,0.9428713922,0.08588935748
155,0.9249362098,0.09991463018
156,0.9200224048,0.1032214386
157,0.9072466765,0.1103863894
158,0.9066196261,0.1108506146
159,0.9335295337,0.09270937013
160,0.9233550234,0.1037005543
161,0.9184019883,0.1033041019
162,0.9287623918,0.09636204168
163,0.8811833692,0.1260671623
164,0.9333442475,0.09544680556
165,0.9208437675,0.1019687756
166,0.9062684144,0.1172085926
167,0.9369901485,0.09037985766
168,0.9081614519,0.1097083531
169,0.9126128548,0.1069022687
170,0.9264559033,0.0976960049
171,0.9154022156,0.1073614612
172,0.9244486043,0.09909743665
173,0.9113267631,0.1077210194
174,0.9320173441,0.09678951986
175,0.9095648412,0.1088158862
176,0.9228676084,0.1008275914
177,0.9374538447,0.08994057528
178,0.9053733121,0.11143893
179,0.9083208138,0.1095931397
180,0.9251481218,0.09890214282
181,0.935268187,0.09304805662
182,0.931163856,0.09443715887
183,0.9255782237,0.1007317586
184,0.8981075171,0.1167261095
185,0.9158449937,0.1084285483
186,0.9272587116,0.100251958
187,0.9256418942,0.0982940113
188,0.9258997317,0.09842419815
189,0.9246854172,0.09934201498
190,0.9304569133,0.09493210882
191,0.9199989446,0.1035620097
192,0.9234186251,0.1005015962
193,0.9348065449,0.09321824915
194,0.8941729914,0.1197408347
195,0.9076164207,0.1105541344
196,0.9104575279,0.1093613939
197,0.9031712212,0.1128201115
198,0.942347903,0.08681648806
199,0.9316302135,0.09482140492
200,0.9217612168,0.1015287567
201,0.9197126632,0.1022839725
202,0.9200507189,0.1020465021
203,0.9054608936,0.1120565421
204,0.9263284372,0.09991969034
205,0.9223153061,0.1050985871
206,0.9132184319,0.1065709053
207,0.9220951411,0.1012657554
208,0.921833759,0.1008615236
209,0.9243534805,0.1009234214
210,0.8841566999,0.1239907936
211,0.9239867775,0.1027967743
212,0.9178537752,0.1055629086
213,0.9324421434,0.0949934849
214,0.896449707,0.1221873546
215,0.9223186319,0.1007056164
216,0.8701242419,0.1355551226
217,0.936701438,0.09215868783
218,0.8664476062,0.134672446
219,0.9144271512,0.1060248805
220,0.8953166289,0.117602561
221,0.9009137391,0.1146778308
222,0.9029577794,0.1144268366
223,0.9225847209,0.1003725474
224,0.930378289,0.09511095161
225,0.9290608022,0.09616531127
226,0.8977070197,0.1160898869
227,0.8977854795,0.1163525147
228,0.9136852417,0.1094095857
229,0.9294265317,0.09766131429
230,0.9281750697,0.09659272308
231,0.9254292464,0.09893157574
232,0.9266615561,0.09756767999
233,0.909350655,0.1092356444
234,0.9265066261,0.0978131647
235,0.9280228065,0.09757899399
236,0.9147133092,0.1057052682
237,0.920459638,0.1020455528
238,0.9070691877,0.1107957653
239,0.9274106966,0.09803264341
240,0.9140220995,0.1067297808
241,0.8855332174,0.1273240226
242,0.9182532079,0.1056701428
243,0.9365550616,0.09050345464
244,0.9257014118,0.09879308201
245,0.9146227804,0.1076867762
246,0.921086305,0.1015576858
247,0.913909634,0.1061559356
248,0.9307265649,0.1008157557
249,0.8993639164,0.1174991109
250,0.9168153672,0.1050338322
251,0.9277819056,0.09678373569
252,0.8985826162,0.1157655893
253,0.9093718292,0.108945421
254,0.9270610452,0.09855855436
255,0.9017371612,0.1136943022
256,0.9132341496,0.1071073331
257,0.9285099916,0.09773449374
258,0.9210318023,0.1014215647
259,0.9019371087,0.1135739275
260,0.9208463207,0.1028973451
261,0.9406060364,0.08797304586
262,0.9207625685,0.1031506026
263,0.9085843474,0.1103633282
264,0.9131853035,0.1065109704
265,0.9181302784,0.1045661342
266,0.9176804798,0.1036014276
267,0.8794971552,0.1272918642
268,0.9100861902,0.1084824028
269,0.9223926334,0.1011074228
270,0.8900559157,0.1211835917
271,0.912804804,0.1095910719
272,0.8744712222,0.1293934209
273,0.930692573,0.0950924607
274,0.9185845254,0.1029990437
275,0.9209980106,0.1019806459
276,0.9258275917,0.09831797359
277,0.9324743679,0.09362236001
278,0.8698328382,0.1319518651
279,0.9003066896,0.1148982791
280,0.9079959248,0.1108916454
281,0.902914689,0.1167205599
282,0.9143490392,0.106496349
283,0.9241841862,0.1054026783
284,0.9308956514,0.0957584689
285,0.9395482292,0.08828018311
286,0.9135529106,0.106355534
287,0.9160516861,0.1047220229
288,0.9151554625,0.1056271334
289,0.9507406196,0.07954047967
290,0.9236473519,0.1004341646
291,0.9029665885,0.1129227264
292,0.9343133376,0.09339749897
293,0.9156645497,0.1051222389
294,0.9413983513,0.08730638912
295,0.900419608,0.1151018109
296,0.8966823064,0.1175816015
297,0.9247447002,0.09893724851
298,0.904124115,0.1135268892
299,0.9267552943,0.09816265019
300,0.8966957454,0.1168113791
301,0.9224704324,0.100410571
302,0.9281992313,0.09689908271
303,0.9377731529,0.09031469673
304,0.9133285439,0.1064176002
305,0.9247768144,0.1015705526
306,0.9088450188,0.1092970984
307,0.9359355962,0.0926331156
308,0.9082971374,0.1097902305
309,0.9134342006,0.1067421738
310,0.9123443373,0.1081710133
311,0.9298281735,0.09564177977
312,0.931243471,0.0946744345
313,0.9221092092,0.1014498788
314,0.9071780484,0.1103085147
315,0.914734975,0.1061945534
316,0.9316991691,0.09411759548
317,0.9364858475,0.09079436665
318,0.9330376611,0.09420824864
319,0.9282253567,0.09859112926
320,0.9350497522,0.09195688153
321,0.9136627628,0.1095456115
322,0.9250237652,0.1009658431
323,0.9250908306,0.1056895872
324,0.9125342827,0.1085562357
325,0.9143966938,0.1062004858
326,0.9206825466,0.1016077142
327,0.9082414133,0.1096440215
328,0.9044208178,0.1123338472
329,0.8929748942,0.1203556099
330,0.935198793,0.09206165129
331,0.9204640218,0.1022383916
332,0.8985375441,0.1160869119
333,0.9104742896,0.108971844
334,0.907253657,0.1104878717
335,0.9181490643,0.103294071
336,0.9146645866,0.1085896803
337,0.9463756711,0.08300226283
338,0.9198488084,0.1046880911
339,0.9244659632,0.1001174332
340,0.9102348893,0.1118061816
341,0.908061756,0.1097809981
342,0.9235949412,0.1016582419
343,0.9231473709,0.1005210314
344,0.941236597,0.08721650558
345,0.9083152417,0.1115280595
346,0.9134101722,0.1065280607
347,0.9227512955,0.1003624743
348,0.9208511913,0.1015669615
349,0.9118811212,0.1094952462
350,0.9359423231,0.09151026281
351,0.8981115151,0.1162428844
352,0.9371904992,0.09207086067
353,0.9309490117,0.09469768302
354,0.8673590613,0.1394324315
355,0.9107311101,0.1083649183
356,0.9023109717,0.1175910303
357,0.8924926659,0.1192253842
358,0.9117379066,0.1075344642
359,0.8901499773,0.1206757162
360,0.9097601336,0.1087135583
361,0.9291675467,0.1029311881
362,0.9291528626,0.09751617803
363,0.9031593023,0.112796695
364,0.9141723148,0.1071719766
365,0.9172128488,0.1046005135
366,0.9126769565,0.1069431088
367,0.9211862165,0.1017840963
368,0.9441804446,0.08490796658
369,0.9075958515,0.1105761962
370,0.9291438381,0.09844905659
371,0.9264266235,0.09771398827
372,0.9369719799,0.09027406075
373,0.9152648466,0.1086697142
374,0.9181848005,0.1044924414
375,0.9273470692,0.09824405382
376,0.8827402719,0.1280968863
377,0.9390271123,0.08868833512
378,0.9298645874,0.09532233706
379,0.9091907361,0.1132831077
380,0.9218572146,0.100996081
381,0.8937855757,0.1184373766
382,0.9140698641,0.1060655026
383,0.9185172051,0.1036172988
384,0.8957036658,0.1173383669
385,0.9163578024,0.1046803914
386,0.9349021257,0.09174898865
387,0.8689691545,0.1355533909
388,0.9280196697,0.09731936326
389,0.9278470785,0.09678568781
390,0.9166629734,0.1042610373
391,0.8967490787,0.1167717274
392,0.9237599331,0.09975926496
393,0.9390716072,0.08868399627
394,0.9165677409,0.1047994068
395,0.9206987727,0.1022652721
396,0.9070322627,0.1105499059
397,0.9347667146,0.09532413892
398,0.938778936,0.08885601342
399,0.9136222676,0.1065303349
400,0.9061716065,0.1155014164
401,0.9022611673,0.1139439327
402,0.896621075,0.1172294834
403,0.9172924414,0.1042527684
404,0.9270926589,0.1014748136
405,0.9221885703,0.1020487269
406,0.9247397492,0.09887061575
407,0.9215762061,0.1018853141
408,0.9023004811,0.1133124162
409,0.9135862312,0.1095276818
410,0.9287701013,0.09716478223
411,0.9341043834,0.09369599836
412,0.9330589453,0.0949815931
413,0.9186262754,0.1030110542
414,0.8977112545,0.1169666552
415,0.93345187,0.09396849087
416,0.9066906749,0.1140206654
417,0.8573702116,0.1414384853
418,0.9454633878,0.0846565385
419,0.8834025253,0.1247814965
420,0.8931677136,0.120363748
421,0.9102324543,0.1087239638
422,0.9157461935,0.1055415252
423,0.9017592364,0.1136738291
424,0.9169655571,0.1041537694
425,0.8959466405,0.117998623
426,0.9189662332,0.1028144487
427,0.9094639635,0.1105389856
428,0.9097953011,0.1111942189
429,0.9048670905,0.1139609463
430,0.9277865224,0.09865689955
431,0.9160118163,0.1050788169
432,0.9327517536,0.09356418222
433,0.9424642968,0.08616847589
434,0.9268793405,0.09806419835
435,0.9194165688,0.1026991935
436,0.9276421084,0.09687886484
437,0.9128543513,0.1075980329
438,0.9270116138,0.09744418134
439,0.9220102377,0.1035379716
440,0.9338950926,0.09245456456
441,0.9198166808,0.1030497199
442,0.9333363425,0.09404966793
443,0.8973182735,0.1164528303
444,0.9168469937,0.1046902166
445,0.903259774,0.1127736348
446,0.904559207,0.1153859554
447,0.9303772974,0.09583926196
448,0.9333881462,0.09281554278
449,0.9229820002,0.1005264203
450,0.9232427573,0.100028056
451,0.8954205379,0.1176238945
452,0.9279412509,0.09667455215
453,0.9172018009,0.1045484201
454,0.9281090524,0.09763067957
455,0.9281965104,0.09794065404
456,0.9383653219,0.089258279
457,0.9107528554,0.1089592929
458,0.9032653834,0.1128752668
459,0.908778093,0.1093370966
460,0.9441335154,0.08591425108
461,0.9116084601,0.1078501454
462,0.921747848,0.1008952111
463,0.9160585026,0.1062908351
464,0.9356841527,0.09124928544
465,0.9182665791,0.1036325902
466,0.9220565127,0.1013385806
467,0.9273242153,0.0976151111
468,0.9320158488,0.0941503372
469,0.9277403144,0.09690343534
470,0.9273518442,0.0972367828
471,0.9237060857,0.0996523171
472,0.9133548688,0.1064163784
473,0.9457204512,0.08508335354
474,0.9378968782,0.08963962182
475,0.9220848242,0.1007015986
476,0.9312167647,0.09552617348
477,0.9341151873,0.09229833672
478,0.9250007651,0.09876175854
479,0.9223233688,0.1026217441
480,0.9175689688,0.1038184361
481,0.8911783602,0.1231513136
482,0.9387474483,0.08896621201
483,0.928285105,0.09827613644
484,0.931335209,0.09443001179
485,0.925267435,0.1016166751
486,0.9203809965,0.1018154988
487,0.8993163927,0.1160783432
488,0.8987140053,0.115857905
489,0.921560316,0.1013322353
490,0.939769703,0.08901647385
491,0.909279492,0.1109197828
492,0.8928002098,0.1199965141
493,0.9212171562,0.1021282152
494,0.8977662768,0.1172743162
495,0.9066264928,0.113208214
496,0.9225794944,0.1034614306
497,0.9123365807,0.107073928
498,0.9019348577,0.1145645834
499,0.921559166,0.1028547786
500,0.9362158643,0.09377609754
501,0.8844326892,0.1238239589
502,0.903448523,0.113220699
503,0.9343248744,0.09233061932
504,0.9280952174,0.09727454401
505,0.915849926,0.1057033109
506,0.9225590659,0.1003505708
507,0.9262103333,0.09786266163
508,0.8971409584,0.1165832882
509,0.9229510954,0.101581026
510,0.9210360203,0.1034844614
511,0.9314232239,0.09789706813
512,0.9355808415,0.09121743954
513,0.9200412745,0.1056005892
514,0.9333223008,0.09355506145
515,0.9290744711,0.09659218784
516,0.9117671485,0.1116278104
517,0.9263627883,0.09815132676
518,0.8931294883,0.118856278
519,0.9119624166,0.1072916431
520,0.9250395263,0.09882207246
521,0.9249425396,0.1002965883
522,0.9153775813,0.1088179978
523,0.9037825663,0.1138592629
524,0.9300803628,0.09679083977
525,0.9361541038,0.09080844865
526,0.9129206699,0.1087685556
527,0.9256779113,0.09823662814
528,0.9052875087,0.1114954235
529,0.9244994107,0.09917671051
530,0.9291872636,0.09639495615
531,0.9239311119,0.1028068053
532,0.9198506261,0.1051518477
533,0.9153442586,0.105483328
534,0.9194179056,0.1027663292
535,0.8828251165,0.1261715705
536,0.889281978,0.1210501207
537,0.9222062038,0.1006059506
538,0.9119782106,0.1079887557
539,0.9344657617,0.09231363086
540,0.9358597106,0.09122367384
541,0.9049520366,0.11170756
542,0.8836459696,0.124522467
543,0.9246277756,0.09980064886
544,0.8938221769,0.119973963
545,0.9381554126,0.09116541362
546,0.9204965794,0.1018609866
547,0.9036820297,0.1138144923
548,0.9504953789,0.08151579817
549,0.9207482337,0.1019241863
550,0.9190669188,0.1034640695
551,0.91621063,0.1045583682
552,0.9279995426,0.09671511091
553,0.9056199365,0.1125077733
554,0.9242729103,0.1009316308
555,0.8755351732,0.1288059003
556,0.9266594809,0.09771360535
557,0.9057487795,0.11287359
558,0.8759164744,0.1285939854
559,0.9006732788,0.1212851494
560,0.9117773833,0.1075353731
561,0.9240284699,0.09975637524
562,0.9216462231,0.1012111943
563,0.9196596478,0.1025092935
564,0.9242391858,0.1000636749
565,0.9109758003,0.1100574888
566,0.922427063,0.1019746321
567,0.9297891673,0.09596412264
568,0.9271663993,0.09800326082
569,0.9119935855,0.1073159965
570,0.9039164234,0.112408921
571,0.9393694239,0.09109411269
572,0.9370012445,0.09053319169
573,0.8690486947,0.1348870983
574,0.9393360015,0.08843400757
575,0.938768035,0.08897746027
576,0.9229841923,0.1041710208
577,0.9346260289,0.09192636596
578,0.9218416836,0.1008617435
579,0.9331843233,0.09760471724
580,0.9418997339,0.08649756713
581,0.9520794719,0.07894292659
582,0.9134795948,0.1065821963
583,0.9221655989,0.1006953715
584,0.8918544212,0.1203655446
585,0.9107840832,0.1089584366
586,0.9326589403,0.09563475054
587,0.8993946722,0.1171963802
588,0.9171513185,0.1049858029
589,0.9242376379,0.1027101081
590,0.9300860755,0.09603653686
591,0.9222945664,0.1005284057
592,0.9205096703,0.1018381154
593,0.9242167273,0.09932575699
594,0.9473886913,0.08262353588
595,0.9106584236,0.1103362078
596,0.9166724901,0.1042786418
597,0.9175479902,0.1042172246
598,0.9332052322,0.09295513867
599,0.9160853636,0.1048788973
600,0.9147122485,0.1061113592
601,0.9162185826,0.1074011687
602,0.8827207977,0.1279238406
603,0.9364352806,0.09438647569
604,0.9216940624,0.1009311708
605,0.917917031,0.1037969007
606,0.9279902734,0.09683668448
607,0.9289547398,0.0968697065
608,0.9086534687,0.1106215258
609,0.9042417305,0.1123883409
610,0.8987263737,0.1175296566
611,0.9193390798,0.1039539342
612,0.9179288666,0.1049648646
613,0.9118826569,0.1080669299
614,0.9259686112,0.09823286281
615,0.9232475947,0.1001357373
616,0.9211349339,0.1021811929
617,0.9051363047,0.1123122205
618,0.9266991175,0.0979145389
619,0.9149090879,0.1083568916
620,0.925627546,0.09886487913
621,0.9141224995,0.1104817386
622,0.9370111428,0.09024728232
623,0.9164221503,0.1091849432
624,0.921778006,0.1022269249
625,0.9110648095,0.1081943647
626,0.9110017217,0.1089689954
627,0.9217620048,0.1014258201
628,0.91455914,0.1070138019
629,0.903934408,0.1133993867
630,0.9258795071,0.1012077983
631,0.9168580016,0.1057529214
632,0.9126961941,0.1071619088
633,0.8413032964,0.1469432392
634,0.9239404274,0.1000182089
635,0.9351626957,0.09207316899
636,0.9449955752,0.0841185973
637,0.9005089273,0.1211427887
638,0.9472659691,0.08773336079
639,0.9348195744,0.09354119346
640,0.9265707357,0.09879863552
641,0.9115528578,0.108127476
642,0.9264710589,0.09846711362
643,0.9249616802,0.1002984042
644,0.9170647466,0.1045760797
645,0.9214659,0.1011003717
646,0.8888813747,0.1238756479
647,0.9159081546,0.1073325875
648,0.8987922276,0.1159188428
649,0.9167778626,0.1047968664
650,0.9148842462,0.1066980808
651,0.9096761006,0.1087793993
652,0.941209311,0.08703143754
653,0.9139580729,0.1062048653
654,0.914057664,0.1065434261
655,0.9280353842,0.09670130933
656,0.9181509142,0.1032866017
657,0.8956477108,0.1188274
658,0.9253136198,0.09853649796
659,0.9271693635,0.09721013513
660,0.9325569415,0.09342339555
661,0.9155833751,0.1076862482
662,0.934304799,0.09238417529
663,0.910614696,0.112093461
664,0.8953347666,0.1193274526
665,0.9283767747,0.0963883194
666,0.9138860207,0.1075613378
667,0.9163741659,0.1053958989
668,0.9276967916,0.09700856945
669,0.9200320453,0.1036041047
670,0.9123234108,0.1080885179
671,0.9236189043,0.099712923
672,0.9107779374,0.1083267789
673,0.9236877722,0.1000678941
674,0.8884401357,0.1276722264
675,0.9225761232,0.1014825964
676,0.9230504375,0.1008551903
677,0.8962635797,0.1170277179
678,0.927591892,0.0987810446
679,0.9138110941,0.1066972721
680,0.9331810652,0.09329714222
681,0.9250213239,0.09869998364
682,0.9150313639,0.1100442134
683,0.9199337091,0.1040807208
684,0.9295244608,0.09560473833
685,0.9304475498,0.09533897543
686,0.9333628295,0.09340784621
687,0.9145161883,0.1058009282
688,0.9311794502,0.09753307616
689,0.9215004501,0.1014431943
690,0.9322381524,0.09421474415
691,0.9275358364,0.09743688816
692,0.9001585392,0.1156865229
693,0.9150037435,0.1056755077
694,0.9289480327,0.09724333079
695,0.9072682006,0.1106417253
696,0.8968218691,0.1188285148
697,0.9240683733,0.09950436807
698,0.9315974486,0.09413172773
699,0.9067254504,0.1107390621
700,0.9290742876,0.09764361318
701,0.9136257026,0.1077534455
702,0.9284557858,0.1010006742
703,0.9038650289,0.1145864548
704,0.9239903322,0.1003303284
705,0.9093173632,0.1111434703
706,0.9231430078,0.1002870487
707,0.9340291496,0.09240464961
708,0.8944711142,0.1243500739
709,0.9189116437,0.1028719439
710,0.9250568994,0.0992777849
711,0.9465552736,0.08345003565
712,0.923978535,0.1008532969
713,0.937799894,0.09042454703
714,0.9459152533,0.0845814252
715,0.8968381875,0.1166171383
716,0.9183946477,0.1032180273
717,0.9414506141,0.08685105628
718,0.9113120367,0.1083624506
719,0.94636886,0.08598533715
720,0.904636389,0.112286333
721,0.9373824994,0.09078530572
722,0.9256054427,0.09835021074
723,0.9085831262,0.1095697067
724,0.9035767749,0.1135804143
725,0.9208834215,0.1015907476
726,0.9180489503,0.1043384994
727,0.9008615419,0.1148186688
728,0.9023846995,0.1134825647
729,0.9274796545,0.09922192714
730,0.9323151448,0.09357985207
731,0.9172898867,0.104420834
732,0.9486818723,0.08164656166
733,0.9307239372,0.09511817361
734,0.9238294079,0.1033490451
735,0.9277984819,0.09844108185
736,0.9363760492,0.09104453621
737,0.9130743752,0.1071497087
738,0.9278040397,0.09689015557
739,0.891391028,0.120868781
740,0.9178886169,0.1042636616
741,0.9169750746,0.1043995723
742,0.9019046339,0.1142298969
743,0.9213980192,0.1012281087
744,0.9192252846,0.1034409499
745,0.9065373189,0.1108765077
746,0.9300134584,0.09599397937
747,0.9322653338,0.09427184305
748,0.9276069095,0.0983005119
749,0.9249441046,0.1001757136
750,0.8579270086,0.1383495344
751,0.9406768514,0.08755150856
752,0.9232666481,0.1019635486
753,0.90579901,0.1127307338
754,0.9424873064,0.08605533014
755,0.9322476386,0.09431851801
756,0.9320179672,0.09536699215
757,0.9271315499,0.1001650629
758,0.9162869919,0.1062701899
759,0.9363485701,0.09164356607
760,0.9229144981,0.1004056655
761,0.9452223476,0.08393952526
762,0.9139960134,0.1063674771
763,0.9263989112,0.0983758886
764,0.890699829,0.1214577989
765,0.9130549394,0.1079626641
766,0.9110000571,0.1079280365
767,0.9322634767,0.09386257847
768,0.9044042929,0.1133554774
769,0.9060706779,0.1110312053
770,0.9450637305,0.08428744976
771,0.8961981288,0.1170359645
772,0.9288749701,0.09749987115
773,0.9428578912,0.08705927228
774,0.9158998636,0.1050852964
775,0.9008267675,0.1149747113
776,0.9283140955,0.09924415102
777,0.929960126,0.09625286505
778,0.9243799979,0.09911614959
779,0.9201595328,0.1023235124
780,0.9202601275,0.1019037657
781,0.9149197993,0.1060491463
782,0.9292777985,0.09775820591
783,0.9383322544,0.09033609965
784,0.9119597365,0.1073147299
785,0.9124435185,0.1074476265
786,0.9349751604,0.09185350162
787,0.9033309873,0.1126865799
788,0.9031095968,0.113390035
789,0.9194126251,0.1026448223
790,0.9388074713,0.08927487967
791,0.8851482762,0.1235300924
792,0.9110848746,0.1116381156
793,0.9037702487,0.1142044271
794,0.9201537848,0.1020186971
795,0.9381947266,0.08929195594
796,0.9284900345,0.09696623967
797,0.9325367027,0.09638997604
798,0.917000537,0.1062725004
799,0.9065600471,0.1107712835
800,0.928381568,0.09636370006
801,0.9044548999,0.1120390232
802,0.8800560891,0.1263592611
803,0.9189865642,0.1072233099
804,0.9212462341,0.1012611306
805,0.9012025211,0.1213140571
806,0.9248840591,0.09889486498
807,0.9231451424,0.1014346677
808,0.9117758219,0.1075872981
809,0.9162840952,0.105193492
810,0.9234937979,0.09995860801
811,0.9209779899,0.1014157844
812,0.9386632541,0.08957019476
813,0.9468343448,0.08287647759
814,0.9149760179,0.1073638724
815,0.9228396438,0.1003864009
816,0.9369235393,0.09101088153
817,0.9234915843,0.09973544315
818,0.9281082673,0.09682720916
819,0.9046385642,0.1119088775
820,0.9203975042,0.1032480954
821,0.9188359017,0.1028345488
822,0.9287029768,0.0968564354
823,0.9221586034,0.1007717036
824,0.9311386308,0.09556457889
825,0.9247293555,0.09945298411
826,0.9263730178,0.09782716934
827,0.9239428149,0.0994136264
828,0.9357532858,0.09111083359
829,0.917281991,0.1038551789
830,0.931112932,0.09613912482
831,0.9108301784,0.108012512
832,0.9218815705,0.1025115912
833,0.9309738409,0.09560230953
834,0.9440706984,0.08480953593
835,0.9309796144,0.09457918432
836,0.8941987295,0.1186925683
837,0.9228785218,0.1006212697
838,0.9085280731,0.1095282254
839,0.9129348395,0.1077488314
840,0.9376907501,0.08967920494
841,0.9337438907,0.09343591538
842,0.9209198605,0.1021818814
843,0.9253352559,0.09847544476
844,0.9228283246,0.1005004392
845,0.9327152142,0.09329386081
846,0.9137115984,0.1061998118
847,0.9254625751,0.09994283934
848,0.9048541107,0.111849463
849,0.8978739769,0.1165611577
850,0.8797407741,0.1265280917
851,0.9313114256,0.09518731813
852,0.9293773546,0.09584125302
853,0.9170533453,0.1066032671
854,0.9038693841,0.1123823284
855,0.9118316157,0.1073752912
856,0.9266935382,0.09781453693
857,0.8818618167,0.1267451474
858,0.9223386247,0.1015267538
859,0.9178953931,0.1048609003
860,0.9024804375,0.1171674478
861,0.9220028742,0.1010838217
862,0.928250803,0.09666638145
863,0.9288841605,0.09600757064
864,0.939506094,0.08846982812
865,0.9363013945,0.09162675389
866,0.9096310867,0.1093704391
867,0.8792449486,0.1273068166
868,0.9217881389,0.1016335508
869,0.9264022951,0.09800873973
870,0.8946742657,0.1225511466
871,0.9113964929,0.1080608045
872,0.9206812448,0.1031789885
873,0.9337327454,0.09348960018
874,0.9392115001,0.08853081509
875,0.9314589522,0.09514320415
876,0.9122399026,0.1073102422
877,0.9197325199,0.1024274258
878,0.9301233148,0.09553611304
879,0.9027612138,0.1137850697
880,0.9188679206,0.1035792524
