row,MeanDiff_mean,MeanDiff_std,KMeans_mean,KMeans_std,LogReg_mean,LogReg_std,PCA_mean,PCA_std,Random_mean,Random_std,n_seeds
MeanDiff,1,0,0.9903801538,0.0006093239434,0.690311311,0,0.9703230841,1.82300123e-09,0.02084474397,0.01454211609,3
KMeans,0.9903801538,0.0006093239434,1,0,0.6219857977,0.002007266338,0.9884379722,0.0006963235116,0.0231394237,0.01463893446,3
LogReg,0.690311311,0,0.6219857977,0.002007266338,1,0,0.5648464221,8.563293739e-09,0.009577365549,0.01606791426,3
PCA,0.9703230841,1.82300123e-09,0.9884379722,0.0006963235116,0.5648464221,8.563293739e-09,1,0,0.02353152699,0.01815913045,3
Random,0.02084474397,0.01454211609,0.0231394237,0.01463893446,0.009577365549,0.01606791426,0.02353152699,0.01815913045,1,0,3
