row,col,cosine_mean,cosine_std,n_seeds
MeanDiff,MeanDiff,1,0,3
MeanDiff,KMeans,0.9221760211,0.0001657144229,3
MeanDiff,LogReg,0.5843460558,0,3
MeanDiff,PCA,0.9214216945,3.792295523e-07,3
MeanDiff,Random,0.02057111625,0.01463992809,3
KMeans,MeanDiff,0.9221760211,0.0001657144229,3
KMeans,KMeans,1,0,3
KMeans,LogReg,0.4023406941,0.001749636262,3
KMeans,PCA,0.9892915057,5.172940951e-05,3
KMeans,Random,0.0229160069,0.0241676196,3
LogReg,MeanDiff,0.5843460558,0,3
LogReg,KMeans,0.4023406941,0.001749636262,3
LogReg,LogReg,1,0,3
LogReg,PCA,0.3927452921,8.660173035e-07,3
LogReg,Random,0.01152265649,0.01164310905,3
PCA,MeanDiff,0.9214216945,3.792295523e-07,3
PCA,KMeans,0.9892915057,5.172940951e-05,3
PCA,LogReg,0.3927452921,8.660173035e-07,3
PCA,PCA,1,0,3
PCA,Random,0.02334023365,0.02557818799,3
Random,MeanDiff,0.02057111625,0.01463992809,3
Random,KMeans,0.0229160069,0.0241676196,3
Random,LogReg,0.01152265649,0.01164310905,3
Random,PCA,0.02334023365,0.02557818799,3
Random,Random,1,0,3
